key_droid	key_apple	base_value	lang_value	base_comment
food_info_types_nuts[10]	dozeNutsVarietyText[10]	Sesame seeds	Graines de sésame	  
food_info_types_nuts[11]	dozeNutsVarietyText[11]	Sunflower seeds	Graines de tournesol	  
food_info_types_nuts[12]	dozeNutsVarietyText[12]	Walnuts	Noix de Grenoble	  
food_info_types_other_fruits[0]	dozeFruitsOtherVarietyText[0]	Apples	Pommes	  
food_info_types_other_fruits[1]	dozeFruitsOtherVarietyText[1]	Dried apricots	Abricots secs	  
food_info_types_other_fruits[2]	dozeFruitsOtherVarietyText[2]	Avocados	Avocats	  
food_info_types_other_fruits[3]	dozeFruitsOtherVarietyText[3]	Bananas	Bananes	  
food_info_types_other_fruits[4]	dozeFruitsOtherVarietyText[4]	Cantaloupe	Cantaloups	  
food_info_types_other_fruits[5]	dozeFruitsOtherVarietyText[5]	Clementines	Clémentines	  
food_info_types_other_fruits[6]	dozeFruitsOtherVarietyText[6]	Dates	Dattes	  
food_info_types_other_fruits[7]	dozeFruitsOtherVarietyText[7]	Dried figs	Figues sèches	  
food_info_types_other_fruits[8]	dozeFruitsOtherVarietyText[8]	Grapefruit	Pamplemousses	  
food_info_types_other_fruits[9]	dozeFruitsOtherVarietyText[9]	Honeydew	Melons miel	  
food_info_types_other_fruits[10]	dozeFruitsOtherVarietyText[10]	Kiwifruit	Kiwis	  
food_info_types_other_fruits[11]	dozeFruitsOtherVarietyText[11]	Lemons	Citrons	  
food_info_types_other_fruits[12]	dozeFruitsOtherVarietyText[12]	Limes	Citrons verts	  
food_info_types_other_fruits[13]	dozeFruitsOtherVarietyText[13]	Lychees	Lychees	  
food_info_types_other_fruits[14]	dozeFruitsOtherVarietyText[14]	Mangos	Mangues	  
food_info_types_other_fruits[15]	dozeFruitsOtherVarietyText[15]	Nectarines	Nectarines	  
food_info_types_other_fruits[16]	dozeFruitsOtherVarietyText[16]	Oranges	Oranges	  
food_info_types_other_fruits[17]	dozeFruitsOtherVarietyText[17]	Papaya	Papayes	  
food_info_types_other_fruits[18]	dozeFruitsOtherVarietyText[18]	Passion fruit	Fruits de la passion	  
food_info_types_other_fruits[19]	dozeFruitsOtherVarietyText[19]	Peaches	Pêches	  
food_info_types_other_fruits[20]	dozeFruitsOtherVarietyText[20]	Pears	Poires	  
food_info_types_other_fruits[21]	dozeFruitsOtherVarietyText[21]	Pineapple	Ananas	  
food_info_types_other_fruits[22]	dozeFruitsOtherVarietyText[22]	Plums (especially black plums)	Prunes (en particulier les prunes noires)	  
food_info_types_other_fruits[23]	dozeFruitsOtherVarietyText[23]	Pluots	Pluots	  
food_info_types_other_fruits[24]	dozeFruitsOtherVarietyText[24]	Pomegranates	Grenades	  
food_info_types_other_fruits[25]	dozeFruitsOtherVarietyText[25]	Prunes	Prunes	  
food_info_types_other_fruits[26]	dozeFruitsOtherVarietyText[26]	Tangerines	Mandarines	  
food_info_types_other_fruits[27]	dozeFruitsOtherVarietyText[27]	Watermelon	Melon d\'eau	  
nightly_sleep[heading]	tweakNightlySleep[heading]	Get Sufficient Sleep	Dormez suffisamment	
nightly_sleep[short]	tweakNightlySleep[short]	Get Sufficient Sleep	Dormez suffisamment	
nightly_sleep[text]	tweakNightlySleep[text]	Check this box if you get at least seven hours of sleep at your regular bedtime.	Cochez cette case si vous dormez au moins sept heures à l\'heure du coucher habituelle.	

meal_negcal[heading]	tweakMealNegCal[heading]	Preload with "Negative Calorie" Foods	Précharge des aliments à «calories négatives»	
meal_negcal[short]	tweakMealNegCal[short]	Preload with "Negative Calorie" Foods	Précharge des aliments à «calories négatives»	
meal_negcal[text]	tweakMealNegCal[text]	As the first course, start each meal with an apple or a Green Light soup or salad containing fewer than one hundred calories per cup.	Comme premier plat, commencez chaque repas par une pomme ou une soupe ou une salade Green Light contenant moins de cent calories par tasse.	

weigh_twice[heading]	tweakWeightTwice[heading]	Weigh Yourself Twice a Day	Pesez-vous deux fois par jour	
weigh_twice[short]	tweakWeightTwice[short]	Weigh Yourself Twice a Day	Pesez-vous deux fois par jour	
weigh_twice[text]	tweakWeightTwice[text]	Regular self-weighing is considered crucial for long-term weight control, but there is insufficient evidence to support a specific frequency of weighing. My recommendation is based on the one study that found that twice daily—upon waking and right before bed—appeared superior to once a day (about six versus two pounds of weight loss over twelve weeks).	L\'auto-pesée régulière est considérée comme cruciale pour le contrôle du poids à long terme, mais les preuves sont insuffisantes pour soutenir une fréquence spécifique de pesée. Ma recommandation est basée sur une étude qui a révélé que deux fois par jour - au réveil et juste avant le coucher - semblait supérieur à une fois par jour (environ six livres contre deux livres de perte de poids sur douze semaines).	

meal_water[heading]	tweakMealWater[heading]	Preload with Water	Précharger avec de l\'eau	
meal_water[short]	tweakMealWater[short]	Preload with Water	Précharger avec de l\'eau	
meal_water[text]	tweakMealWater[text]	Time your metabolism-boosting two cups of cool or cold unflavored water before each meal to also take advantage of its preload benefits.	Prévoyez deux tasses d\'eau non aromatisée fraîche ou froide stimulant votre métabolisme avant chaque repas pour profiter également de ses avantages de précharge.	

daily_frontload[heading]	tweakDailyFrontLoad[heading]	Front-Load Your Calories	Chargez vos calories à l\'avance	
daily_frontload[short]	tweakDailyFrontLoad[short]	Front-Load Your Calories	Chargez vos calories à l\'avance	
daily_frontload[text]	tweakDailyFrontLoad[text]	There are metabolic benefits to distributing more calories to earlier in the day, so make breakfast (ideally) or lunch your largest meal of the day in true king/prince/pauper style.	Il y a des avantages métaboliques à distribuer plus de calories plus tôt dans la journée, alors faites le petit déjeuner (idéalement) ou déjeunez votre plus grand repas de la journée dans un vrai style roi / prince / pauvre.	

meal_vinegar[heading]	tweakMealVinegar[heading]	Incorporate Vinegar (2 tsp with each meal)	Incorporer du vinaigre (2 cuillères à café à chaque repas)	
meal_vinegar[short]	tweakMealVinegar[short]	Incorporate Vinegar (2 tsp with each meal)	Incorporer du vinaigre (2 cuillères à café à chaque repas)	
meal_vinegar[text]	tweakMealVinegar[text]	Never drink vinegar straight. Instead, flavor meals or dress a side salad with any of the sweet and savory vinegars out there. If you want to drink it, make sure to mix it in a glass of water and, afterward, be sure to rinse your mouth out with water to protect your tooth enamel.	Ne buvez jamais de vinaigre directement. Au lieu de cela, aromatisez les repas ou habillez une salade d\'accompagnement avec l\'un des vinaigres sucrés et salés. Si vous voulez le boire, assurez-vous de le mélanger dans un verre d\'eau et, ensuite, assurez-vous de vous rincer la bouche avec de l\'eau pour protéger l\'émail de vos dents.	

complete_intentions[heading]	tweakCompleteIntentions[heading]	Complete Your Implementation Intentions	Complétez vos intentions de mise en œuvre	
complete_intentions[short]	tweakCompleteIntentions[short]	Complete Your Implementation Intentions	Complétez vos intentions de mise en œuvre	
complete_intentions[text]	tweakCompleteIntentions[text]	Every two months, create three new implementation intentions—"if X, then Y" plans to perform a particular behavior in a specific context—and check each one of them off as you complete them every day.	Tous les deux mois, créez trois nouvelles intentions d\'implémentation - «si X, puis Y» prévoit d\'exécuter un comportement particulier dans un contexte spécifique - et cochez chacune d\'elles au fur et à mesure que vous les réalisez chaque jour.	

daily_deflourdiet[heading]	tweakDailyDeflourDiet[heading]	Deflour Your Diet	Décorez votre alimentation	
daily_deflourdiet[short]	tweakDailyDeflourDiet[short]	Deflour Your Diet	Décorez votre alimentation	
daily_deflourdiet[text]	tweakDailyDeflourDiet[text]	Check this box every day your whole grain servings are in the form of intact grains. The powdering of even 100 percent whole grains robs our microbiomes of the starch that would otherwise be ferried down to our colons enclosed in unbroken cell walls.	Cochez cette case chaque jour, vos portions de grains entiers sont sous forme de grains intacts. La poudre de grains entiers, même à 100 pour cent, prive nos microbiomes de l\'amidon qui, autrement, serait transporté vers nos colons enfermés dans des parois cellulaires ininterrompues.	

meal_undistracted[heading]	tweakMealUndistracted[heading]	Enjoy Undistracted Meals	Profitez de repas sans distraction	
meal_undistracted[short]	tweakMealUndistracted[short]	Enjoy Undistracted Meals	Profitez de repas sans distraction	
meal_undistracted[text]	tweakMealUndistracted[text]	Don\'t eat while watching TV or playing on your phone. Give yourself a check for each meal you\'re able to eat without distraction.	Ne mangez pas en regardant la télévision ou en jouant sur votre téléphone. Donnez-vous un chèque pour chaque repas que vous pouvez manger sans distraction.	

daily_ginger[heading]	tweakDailyGinger[heading]	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Gingembre moulu (1 c. À thé) ou poivre de Cayenne (½ c. À thé)	
daily_ginger[short]	tweakDailyGinger[short]	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Gingembre moulu (1 c. À thé) ou poivre de Cayenne (½ c. À thé)	
daily_ginger[text]	tweakDailyGinger[text]	Randomized controlled trials have found that ¼ teaspoon to 1½ teaspoons a day of ground ginger significantly decreased body weight for just pennies a day. It can be as easy as stirring the ground spice into a cup of hot water. Note: Ginger may work better in the morning than evening. Chai tea is a tasty way to combine the green tea and ginger tricks into a single beverage. Alternately, for BAT activation, you can add one raw jalapeño pepper or a half teaspoon of red pepper powder (or, presumably, crushed red pepper flakes) into your daily diet. To help beat the heat, you can very thinly slice or finely chop the jalapeño to reduce its bite to little prickles, or mix the red pepper into soup or the whole-food vegetable smoothie I featured in one of my cooking videos on NutritionFacts.org.	Des essais contrôlés randomisés ont révélé que ¼ cuillère à café à 1½ cuillères à café par jour de gingembre moulu diminuait considérablement le poids corporel pour quelques centimes par jour. Cela peut être aussi simple que de mélanger les épices moulues dans une tasse d\'eau chaude. Remarque: le gingembre peut mieux fonctionner le matin que le soir. Le thé Chai est une façon savoureuse de combiner les astuces thé vert et gingembre en une seule boisson. Alternativement, pour l\'activation des MTD, vous pouvez ajouter un piment jalapeño cru ou une demi-cuillère à café de poudre de poivron rouge (ou, vraisemblablement, des flocons de piment rouge broyés) dans votre alimentation quotidienne. Pour aider à combattre la chaleur, vous pouvez trancher très finement ou hacher finement le jalapeño pour réduire sa morsure en petits piquants, ou mélanger le poivron rouge dans la soupe ou le smoothie aux légumes complet que j\'ai présenté dans l\'une de mes vidéos de cuisine sur NutritionFacts.org .	

daily_timerestrict[heading]	tweakDailyTimeRestrict[heading]	Time-Restrict Your Eating	Limitez votre temps à manger	
daily_timerestrict[short]	tweakDailyTimeRestrict[short]	Time-Restrict Your Eating	Limitez votre temps à manger	
daily_timerestrict[text]	tweakDailyTimeRestrict[text]	Confine eating to a daily window of time of your choosing under twelve hours in length that you can stick to consistently, seven days a week. Given the circadian benefits of reducing evening food intake, the window should end before 7:00 p.m.	Limitez votre consommation à une période quotidienne de votre choix de moins de douze heures à laquelle vous pouvez vous conformer de façon cohérente, sept jours par semaine. Étant donné les avantages circadiens de la réduction de la consommation de nourriture en soirée, la fenêtre devrait se terminer avant 19h00.	

nightly_fast[heading]	tweakNightlyFast[heading]	Fast After 7:00 pm	Rapide après 19h00	
nightly_fast[short]	tweakNightlyFast[short]	Fast After 7:00 p.m.	Jeûne après 19 h	
nightly_fast[text]	tweakNightlyFast[text]	Due to our circadian rhythms, food eaten at night is more fattening than the exact same food eaten earlier in the day, so fast every night for at least twelve hours starting before 7:00 p.m. The fewer calories after sundown, the better.	En raison de nos rythmes circadiens, les aliments consommés la nuit sont plus gras que les mêmes aliments consommés plus tôt dans la journée, donc jeûne tous les soirs pendant au moins douze heures à partir de 19h00. Moins il y a de calories après le coucher du soleil, mieux c\'est.	

exercise_timing[heading]	tweakExerciseTiming[heading]	Optimize Exercise Timing	Optimiser la synchronisation des exercices	
exercise_timing[short]	tweakExerciseTiming[short]	Optimize Exercise Timing	Optimiser la synchronisation des exercices	
exercise_timing[text]	tweakExerciseTiming[text]	The Daily Dozen\'s recommendation for optimum exercise duration for longevity is ninety minutes of moderately intense activity a day, which is also the optimum exercise duration for weight loss. Anytime is good, and the more, the better, but there may be an advantage to exercising in a fasted state, at least six hours after your last meal. Typically, this would mean before breakfast, but if you timed it right, you could exercise midday before a late lunch or, if lunch is eaten early enough, before dinner. This is the timing for nondiabetics. Diabetics and prediabetics should instead start exercising thirty minutes after the start of a meal and ideally go for at least an hour to completely straddle the blood sugar peak. If you had to choose a single meal to exercise after, it would be dinner, due to the circadian rhythm of blood sugar control that wanes throughout the day. Ideally, though, breakfast would be the largest meal of the day, and you\'d exercise after that—or, even better, after every meal.	La recommandation du Daily Dozen pour une durée d\'exercice optimale pour la longévité est de quatre-vingt-dix minutes d\'activité modérément intense par jour, ce qui est également la durée d\'exercice optimale pour la perte de poids. N\'importe quand est bon, et plus c\'est mieux, mais il peut y avoir un avantage à faire de l\'exercice à jeun, au moins six heures après votre dernier repas. En règle générale, cela signifie avant le petit-déjeuner, mais si vous avez choisi le bon moment, vous pouvez faire de l\'exercice avant un déjeuner tardif ou, si le déjeuner est mangé suffisamment tôt, avant le dîner. C\'est le moment pour les non diabétiques. Les diabétiques et les prédiabétiques devraient plutôt commencer à faire de l\'exercice trente minutes après le début d\'un repas et idéalement pendant au moins une heure pour chevaucher complètement le pic de sucre dans le sang. Si vous deviez choisir un seul repas pour faire de l\'exercice après, ce serait le dîner, en raison du rythme circadien du contrôle de la glycémie qui diminue tout au long de la journée. Idéalement, cependant, le petit-déjeuner serait le plus gros repas de la journée, et vous feriez de l\'exercice après cela - ou, mieux encore, après chaque repas.	

daily_nutriyeast[heading]	tweakDailyNutriYeast[heading]	Nutritional Yeast (2 tsp)	Levure nutritionnelle (2 c. À thé)	
daily_nutriyeast[short]	tweakDailyNutriYeast[short]	Nutritional Yeast (2 tsp)	Levure nutritionnelle (2 c. À thé)	
daily_nutriyeast[text]	tweakDailyNutriYeast[text]	Two teaspoons of baker\'s, brewer\'s, or nutritional yeast contains roughly the amount of beta 1,3/1,6 glucans found in randomized, double-blind, placebo-controlled clinical trials to facilitate weight loss.	Deux cuillères à café de levure de boulangerie, de bière ou de levure nutritionnelle contiennent à peu près la quantité de glucanes bêta 1,3 / 1,6 trouvés dans des essais cliniques randomisés, en double aveugle et contrôlés par placebo pour faciliter la perte de poids.	

daily_greentea[heading]	tweakDailyGreenTea[heading]	Green Tea (3 cups)	Thé vert (3 tasses)	
daily_greentea[short]	tweakDailyGreenTea[short]	Green Tea (3 cups)	Thé vert (3 tasses)	
daily_greentea[text]	tweakDailyGreenTea[text]	Drink three cups a day between meals (waiting at least an hour after a meal so as to not interfere with iron absorption). During meals, drink water, black coffee, or hibiscus tea mixed 6:1 with lemon verbena, but never exceed three cups of fluid an hour (important given my water preloading advice). Take advantage of the reinforcing effect of caffeine by drinking your green tea along with something healthy you wish you liked more, but don\'t consume large amounts of caffeine within six hours of bedtime. Taking your tea without sweetener is best, but if you typically sweeten your tea with honey or sugar, try yacon syrup instead.	Buvez trois tasses par jour entre les repas (en attendant au moins une heure après un repas pour ne pas interférer avec l\'absorption du fer). Pendant les repas, buvez de l\'eau, du café noir ou du thé d\'hibiscus mélangé 6: 1 avec de la verveine citronnée, mais ne dépassez jamais trois tasses de liquide par heure (important compte tenu de mes conseils de précharge d\'eau). Profitez de l\'effet renforçant de la caféine en buvant votre thé vert avec quelque chose de sain que vous aimeriez plus, mais ne consommez pas de grandes quantités de caféine dans les six heures avant le coucher. Il est préférable de prendre votre thé sans édulcorant, mais si vous adoucissez généralement votre thé avec du miel ou du sucre, essayez plutôt le sirop de yacon.	

daily_hydrate[heading]	tweakDailyHydrate[heading]	Stay Hydrated	Restez hydraté	
daily_hydrate[short]	tweakDailyHydrate[short]	Stay Hydrated	Restez hydraté	
daily_hydrate[text]	tweakDailyHydrate[text]	Check this box if your urine never appears darker than a pale yellow. Note that if you\'re eating riboflavin-fortified foods (such as nutritional yeast), then base this instead on getting nine cups of unsweetened beverages a day for women (which would be taken care of by the green tea and water preloading recommendations) or thirteen cups a day for men. If you have heart or kidney issues, don\'t increase fluid intake at all without first talking with your physician. Remember, diet soda may be calorie-free, but it\'s not consequence-free, as we learned in the Low in Added Sugar section.	Cochez cette case si votre urine n\'apparaît jamais plus sombre qu\'un jaune pâle. Notez que si vous mangez des aliments enrichis en riboflavine (tels que des levures nutritionnelles), basez-vous plutôt sur l\'obtention de neuf tasses de boissons non sucrées par jour pour les femmes (ce qui serait pris en charge par les recommandations de précharge de thé vert et d\'eau) ou treize tasses par jour pour les hommes. Si vous avez des problèmes cardiaques ou rénaux, n\'augmentez pas du tout l\'apport liquidien sans en parler d\'abord avec votre médecin. Rappelez-vous, le soda diététique peut être sans calories, mais ce n\'est pas sans conséquence, comme nous l\'avons appris dans la section faible en sucre ajouté.	

daily_cumin[heading]	tweakDailyCumin[heading]	Cumin (½ tsp with lunch and dinner)	Cumin (½ cuillère à café avec déjeuner et dîner)	
daily_cumin[short]	tweakDailyCumin[short]	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	Cumin (Cuminum cyminum) (½ cuillère à café avec déjeuner et dîner)	
daily_cumin[text]	tweakDailyCumin[text]	Overweight women randomized to add a half teaspoon of cumin to their lunches and dinners beat out the control group by four more pounds and an extra inch off their waists. There is also evidence to support the use of the spice saffron, but a pinch a day would cost a dollar, whereas a teaspoon of cumin costs less than ten cents.	Les femmes en surpoids randomisées pour ajouter une demi-cuillère à café de cumin à leurs déjeuners et dîners ont battu le groupe témoin de quatre livres de plus et un pouce supplémentaire de leur taille. Il existe également des preuves pour soutenir l\'utilisation du safran aux épices, mais une pincée par jour coûterait un dollar, tandis qu\'une cuillère à café de cumin coûte moins de dix cents.	

meal_twentyminutes[heading]	tweakMeal20Minutes[heading]	Follow the Twenty-Minute Rule	Suivez la règle des vingt minutes	
meal_twentyminutes[short]	tweakMeal20Minutes[short]	Follow the Twenty-Minute Rule	Suivez la règle des vingt minutes	
meal_twentyminutes[text]	tweakMeal20Minutes[text]	Whether through increasing viscosity or the number of chews, or decreasing bite size and eating rate, dozens of studies have demonstrated that no matter how we boost the amount of time food is in our mouths, it can result in lower caloric intake. So extend meal duration to at least twenty minutes to allow your natural satiety signals to take full effect. How? By choosing foods that take longer to eat and eating them in a way that prolongs the time they stay in your mouth. Think bulkier, hardier, chewier foods in smaller, well-chewed bites.	Que ce soit en augmentant la viscosité ou le nombre de mastications, ou en diminuant la taille des bouchées et le taux de consommation, des dizaines d\'études ont démontré que peu importe la façon dont nous augmentons la quantité de nourriture dans la bouche, cela peut entraîner une diminution de l\'apport calorique. Prolongez donc la durée du repas à au moins vingt minutes pour permettre à vos signaux de satiété naturels de prendre pleinement effet. Comment? En choisissant des aliments qui prennent plus de temps à manger et en les mangeant d\'une manière qui prolonge le temps qu\'ils restent dans votre bouche. Pensez à des aliments plus volumineux, plus robustes et plus moelleux dans des bouchées plus petites et bien mâchées.	

nightly_trendelenburg[heading]	tweakNightlyTrendelenbrug[heading]	Experiment with Mild Trendelenburg	Expérience avec Trendelenburg doux	
nightly_trendelenburg[short]	tweakNightlyTrendelenbrug[short]	Experiment with Mild Trendelenburg	Expérience avec Trendelenburg doux	
nightly_trendelenburg[text]	tweakNightlyTrendelenbrug[text]	Try spending at least four hours a night lying with your body tilted head-down six degrees by elevating the posts at the foot of your bed by eight inches (or by nine inches if you have a California king). Be extremely careful when you get out of bed, as this causes orthostatic intolerance in most people, even if you\'re young and healthy—meaning if you get up too fast, you can feel dizzy, faint, or light-headed and could fall and hurt yourself. So get up slowly. Drinking two cups of cold water thirty minutes before rising may also help prevent this potentially hazardous side effect.\n*IMPORTANT: Do not try this at home at all if you have any heart or lung issues, acid reflux, or problems with your brain (like head trauma) or eyes (even a family history of glaucoma disqualifies you). Also do not try this until you ask your physician if they think it\'s safe for you to sleep in mild Trendelenburg.*	Essayez de passer au moins quatre heures par nuit allongé avec votre corps incliné de 6 degrés vers le bas en élevant les montants au pied de votre lit de huit pouces (ou de neuf pouces si vous avez un roi de Californie). Soyez extrêmement prudent lorsque vous sortez du lit, car cela provoque une intolérance orthostatique chez la plupart des gens, même si vous êtes jeune et en bonne santé - ce qui signifie que si vous vous levez trop vite, vous pouvez vous sentir étourdi, faible ou étourdi et tomber et vous blesser. Alors lève-toi lentement. Boire deux tasses d\'eau froide trente minutes avant de se lever peut également aider à prévenir cet effet secondaire potentiellement dangereux. \ N * IMPORTANT: N\'essayez pas du tout à la maison si vous avez des problèmes cardiaques ou pulmonaires, un reflux acide ou des problèmes avec votre cerveau (comme un traumatisme crânien) ou des yeux (même une histoire familiale de glaucome vous disqualifie). N\'essayez pas non plus avant d\'avoir demandé à votre médecin s\'il pense qu\'il est sûr pour vous de dormir à Trendelenburg doux. *	

daily_garlic[heading]	tweakDailyGarlic[heading]	Garlic Powder (¼ tsp)	Poudre d\'ail (¼ c. À thé)	
daily_garlic[short]	tweakDailyGarlic[short]	Garlic Powder (¼ tsp)	Poudre d\'ail (¼ c. À thé)	
daily_garlic[text]	tweakDailyGarlic[text]	Randomized, double-blind, placebo-controlled studies have found that as little as a daily quarter teaspoon of garlic powder can reduce body fat at a cost of perhaps two cents a day.	Des études randomisées, en double aveugle et contrôlées par placebo ont révélé que seulement un quart de cuillère à café de poudre d\'ail par jour peut réduire la graisse corporelle à un coût de peut-être deux cents par jour.	

daily_blackcumin[heading]	tweakDailyBlackCumin[heading]	Black Cumin (¼ tsp)	Cumin noir (¼ c. À thé)	
daily_blackcumin[short]	tweakDailyBlackCumin[short]	Black Cumin (Nigella sativa) (¼ tsp)	Cumin noir (Nigella sativa) (¼ c. À thé)	
daily_blackcumin[text]	tweakDailyBlackCumin[text]	As noted in the Appetite Suppression section, a systematic review and meta-analysis of randomized, controlled weight-loss trials found that about a quarter teaspoon of black cumin powder every day appears to reduce body mass index within a span of a couple of months. Note that black cumin is different from regular cumin, for which the dosing is different.	Comme indiqué dans la section Suppression de l\'appétit, une revue systématique et une méta-analyse d\'essais de perte de poids contrôlés randomisés ont révélé qu\'environ un quart de cuillère à café de poudre de cumin noir par jour semble réduire l\'indice de masse corporelle en l\'espace de quelques mois. Notez que le cumin noir est différent du cumin ordinaire, pour lequel le dosage est différent.	

