key_droid	key_apple	base_value	lang_value	base_comment
food_info_types_other_vegetables[8]	dozeVegetablesOtherVarietyText[8]	Okra	Okra	
food_info_types_other_vegetables[9]	dozeVegetablesOtherVarietyText[9]	Onions	Cebula	
food_info_types_other_vegetables[10]	dozeVegetablesOtherVarietyText[10]	Purple potatoes	Ziemniaki truflowe	
food_info_types_other_vegetables[11]	dozeVegetablesOtherVarietyText[11]	Pumpkin	Dynia	
food_info_types_other_vegetables[12]	dozeVegetablesOtherVarietyText[12]	Sea vegetables (arame, dulse, and nori)	Warzywa morskie (arame, dulse, i nori)	
food_info_types_other_vegetables[13]	dozeVegetablesOtherVarietyText[13]	Snap peas	Groszek cukrowy	
food_info_types_other_vegetables[14]	dozeVegetablesOtherVarietyText[14]	Squash (delicata, summer, and spaghetti squash varieties)	Odmiany dyni (letnie, zimowe, spaghetti)	
food_info_types_other_vegetables[15]	dozeVegetablesOtherVarietyText[15]	Sweet potatoes/yams	Słodkie ziemniaki/Bataty	
food_info_types_other_vegetables[16]	dozeVegetablesOtherVarietyText[16]	Tomatoes	Pomidory	
food_info_types_other_vegetables[17]	dozeVegetablesOtherVarietyText[17]	Zucchini	Cukinia	
food_info_types_nuts[0]	dozeNutsVarietyText[0]	Almonds	Migdały	
food_info_types_nuts[1]	dozeNutsVarietyText[1]	Brazil nuts	Orzechy brazylijskie	
food_info_types_nuts[2]	dozeNutsVarietyText[2]	Cashews	Orzechy nerkowca	
food_info_types_nuts[3]	dozeNutsVarietyText[3]	Chia seeds	Nasiona Chia	
food_info_types_nuts[4]	dozeNutsVarietyText[4]	Hazelnuts	Orzechy laskowe	
food_info_types_nuts[5]	dozeNutsVarietyText[5]	Hemp seeds	Nasiona konopii	
food_info_types_nuts[6]	dozeNutsVarietyText[6]	Macadamia nuts	Orzechy makadamia	
food_info_types_nuts[7]	dozeNutsVarietyText[7]	Pecans	Orzechy Pekan	
food_info_types_nuts[8]	dozeNutsVarietyText[8]	Pistachios	Pistacje	
food_info_types_nuts[9]	dozeNutsVarietyText[9]	Pumpkin seeds	Pestki dyni	
food_info_types_nuts[10]	dozeNutsVarietyText[10]	Sesame seeds	Ziarna sezamu	
food_info_types_nuts[11]	dozeNutsVarietyText[11]	Sunflower seeds	Ziarna słonecznika	
food_info_types_nuts[12]	dozeNutsVarietyText[12]	Walnuts	Orzechy włoskie	
food_info_types_berries[0]	dozeBerriesVarietyText[0]	Acai berries	Jagody Acai	
food_info_types_berries[1]	dozeBerriesVarietyText[1]	Barberries	Berberys	
food_info_types_berries[2]	dozeBerriesVarietyText[2]	Blackberries	Jeżyny	
food_info_types_berries[3]	dozeBerriesVarietyText[3]	Blueberries	Jagody	
food_info_types_berries[4]	dozeBerriesVarietyText[4]	Cherries (sweet or tart)	Wiśnie (słodkie lub cierpkie)	
food_info_types_berries[5]	dozeBerriesVarietyText[5]	Concord grapes	Winogrona Concord	
food_info_types_berries[6]	dozeBerriesVarietyText[6]	Cranberries	Żurawina	
food_info_types_berries[7]	dozeBerriesVarietyText[7]	Goji berries	Jagody Goji	
food_info_types_berries[8]	dozeBerriesVarietyText[8]	Kumquats	Kumkwat	
food_info_types_berries[9]	dozeBerriesVarietyText[9]	Mulberries	Morwa	
food_info_types_berries[10]	dozeBerriesVarietyText[10]	Raspberries (black or red)	Maliny (czarne lub czerwone)	
food_info_types_berries[11]	dozeBerriesVarietyText[11]	Strawberries	Truskawki	
daily_timerestrict[heading]	tweakDailyTimeRestrict[heading]	Time-Restrict Your Eating	Ogranicz czasowo jedzenie	
daily_timerestrict[short]	tweakDailyTimeRestrict[short]	Time-Restrict Your Eating	Ogranicz czasowo jedzenie	
daily_timerestrict[text]	tweakDailyTimeRestrict[text]	Confine eating to a daily window of time of your choosing under twelve hours in length that you can stick to consistently, seven days a week. Given the circadian benefits of reducing evening food intake, the window should end before 7:00 p.m.	Staraj się jeść w wybranym przez siebie dziennym przedziale czasowym poniżej dwunastu godzin, którego możesz przestrzegać konsekwentnie, siedem dni w tygodniu. Biorąc pod uwagę dobowe korzyści wynikające z ograniczenia wieczornego odżywiania się, okienko powinno kończyć się przed godziną 19:00.	
				
meal_undistracted[heading]	tweakMealUndistracted[heading]	Enjoy Undistracted Meals	Jedz bez rozpraszania uwagi	
meal_undistracted[short]	tweakMealUndistracted[short]	Enjoy Undistracted Meals	Jedz bez rozpraszania uwagi	
meal_undistracted[text]	tweakMealUndistracted[text]	Don\'t eat while watching TV or playing on your phone. Give yourself a check for each meal you\'re able to eat without distraction.	Nie jedz podczas oglądania telewizji lub grania na telefonie. Odhacz każdy posiłek, który możesz zjeść bez rozpraszania się.	
				
meal_twentyminutes[heading]	tweakMeal20Minutes[heading]	Follow the Twenty-Minute Rule	Przestrzegaj zasady dwudziestu minut	
meal_twentyminutes[short]	tweakMeal20Minutes[short]	Follow the Twenty-Minute Rule	Przestrzegaj zasady dwudziestu minut	
meal_twentyminutes[text]	tweakMeal20Minutes[text]	Whether through increasing viscosity or the number of chews, or decreasing bite size and eating rate, dozens of studies have demonstrated that no matter how we boost the amount of time food is in our mouths, it can result in lower caloric intake. So extend meal duration to at least twenty minutes to allow your natural satiety signals to take full effect. How? By choosing foods that take longer to eat and eating them in a way that prolongs the time they stay in your mouth. Think bulkier, hardier, chewier foods in smaller, well-chewed bites.	Niezależnie od tego, czy zwiększamy liczbę kęsów, czy też zmniejszamy rozmiar gryzów i tempo jedzenia, dziesiątki badań wykazały, że bez względu na to, jak wydłużamy czas przez jaki pokarm pozostaje w ustach, może to pomóc w mniejszym spożyciu kalorii. Dlatego wydłuż czas posiłku do co najmniej dwudziestu minut, aby naturalne sygnały sytości mogły się pojawić w pełni. Jak? Wybierając pokarmy, których spożycie zajmuje więcej czasu i jedząc je w sposób, który wydłuża ich czas pozostawania w ustach. Pomyśl o pokarmach większych, twardszych, o konsystencji wymagającej żucia i sprowadzeniu ich do mniejszych, dobrze przeżutych kęsów.	
				
meal_vinegar[heading]	tweakMealVinegar[heading]	Incorporate Vinegar (2 tsp with each meal)	Włącz ocet do diety (2 łyżeczki do każdego posiłku)	
meal_vinegar[short]	tweakMealVinegar[short]	Incorporate Vinegar (2 tsp with each meal)	Włącz ocet do diety (2 łyżeczki do każdego posiłku)	
meal_vinegar[text]	tweakMealVinegar[text]	Never drink vinegar straight. Instead, flavor meals or dress a side salad with any of the sweet and savory vinegars out there. If you want to drink it, make sure to mix it in a glass of water and, afterward, be sure to rinse your mouth out with water to protect your tooth enamel.	Nigdy nie pij octu bezpośrednio. Zamiast tego, doprawiaj nim posiłki lub dodaj dowolny słodki czy pikantny ocet do sałatki. Jeśli chcesz go wypić, wymieszaj go w szklance wody, a następnie przepłucz usta wodą, aby chronić szkliwo zębów.	
				
exercise_timing[heading]	tweakExerciseTiming[heading]	Optimize Exercise Timing	Zoptymalizuj czas ćwiczeń	
exercise_timing[short]	tweakExerciseTiming[short]	Optimize Exercise Timing	Zoptymalizuj czas ćwiczeń	
exercise_timing[text]	tweakExerciseTiming[text]	The Daily Dozen\'s recommendation for optimum exercise duration for longevity is ninety minutes of moderately intense activity a day, which is also the optimum exercise duration for weight loss. Anytime is good, and the more, the better, but there may be an advantage to exercising in a fasted state, at least six hours after your last meal. Typically, this would mean before breakfast, but if you timed it right, you could exercise midday before a late lunch or, if lunch is eaten early enough, before dinner. This is the timing for nondiabetics. Diabetics and prediabetics should instead start exercising thirty minutes after the start of a meal and ideally go for at least an hour to completely straddle the blood sugar peak. If you had to choose a single meal to exercise after, it would be dinner, due to the circadian rhythm of blood sugar control that wanes throughout the day. Ideally, though, breakfast would be the largest meal of the day, and you\'d exercise after that—or, even better, after every meal.	Zalecenia Daily Dozen dotyczące optymalnego czasu trwania ćwiczeń na długowieczność to dziewięćdziesiąt minut umiarkowanie intensywnych ćwiczeń dziennie, co jest również optymalnym czasem trwania ćwiczeń dla utraty wagi. Każda pora jest dobra, a im więcej ćwiczeń, tym lepiej, ale ćwiczenia na czczo mogą być korzystne, przynajmniej sześć godzin po ostatnim posiłku. Zwykle oznacza to przed śniadaniem, ale jeśli dobrze to zaplanowałeś/-łaś, możesz ćwiczyć w południe przed późnym obiadem lub, jeśli obiad jest spożywany wystarczająco wcześnie, przed kolacją. To jest czas odpowiedni dla osób bez cukrzycy. Diabetycy i osoby w stanie przedcukrzycowym powinny zamiast tego rozpocząć ćwiczenia 30 minut po rozpoczęciu posiłku i najlepiej przez co najmniej godzinę, aby całkowicie pokonać szczytowy poziom cukru we krwi. Gdybyś musiał/-a wybrać pojedynczy posiłek do ćwiczeń, byłby to obiad ze względu na dobowy rytm kontroli poziomu cukru we krwi, który słabnie przez dzień. Lepiej byłoby jednak, gdyby śniadanie było największym posiłkiem w ciągu dnia, a ćwiczenia po nim - lub jeszcze lepiej, po każdym posiłku.	
				
daily_nutriyeast[heading]	tweakDailyNutriYeast[heading]	Nutritional Yeast (2 tsp)	Drożdże odżywcze (2 łyżeczki)	
daily_nutriyeast[short]	tweakDailyNutriYeast[short]	Nutritional Yeast (2 tsp)	Drożdże odżywcze (2 łyżeczki)	
daily_nutriyeast[text]	tweakDailyNutriYeast[text]	Two teaspoons of baker\'s, brewer\'s, or nutritional yeast contains roughly the amount of beta 1,3/1,6 glucans found in randomized, double-blind, placebo-controlled clinical trials to facilitate weight loss.	Dwie łyżeczki drożdży piekarskich, piwowarskich lub odżywczych zawierają z grubsza ilość beta 1,3/1,6-glukanów znalezioną w randomizowanych, podwójnie ślepych, kontrolowanych placebo badaniach klinicznych, mających na celu ułatwienie utraty wagi.	
				
nightly_trendelenburg[heading]	tweakNightlyTrendelenbrug[heading]	Experiment with Mild Trendelenburg	Eksperyment z łągodną pozycją Trendelenburga	
nightly_trendelenburg[short]	tweakNightlyTrendelenbrug[short]	Experiment with Mild Trendelenburg	Eksperyment z łagodną pozycją Trendelenburga	
nightly_trendelenburg[text]	tweakNightlyTrendelenbrug[text]	Try spending at least four hours a night lying with your body tilted head-down six degrees by elevating the posts at the foot of your bed by eight inches (or by nine inches if you have a California king). Be extremely careful when you get out of bed, as this causes orthostatic intolerance in most people, even if you\'re young and healthy—meaning if you get up too fast, you can feel dizzy, faint, or light-headed and could fall and hurt yourself. So get up slowly. Drinking two cups of cold water thirty minutes before rising may also help prevent this potentially hazardous side effect.\n*IMPORTANT: Do not try this at home at all if you have any heart or lung issues, acid reflux, or problems with your brain (like head trauma) or eyes (even a family history of glaucoma disqualifies you). Also do not try this until you ask your physician if they think it\'s safe for you to sleep in mild Trendelenburg.*	Spróbuj spędzać co najmniej cztery godziny w nocy, leżąc nachylonym/-ną pod kątem sześć stopni - głową w dół, poprzez podwyższenie dolnych nóg łóżka o 20 cm (lub o 23 cm, jeśli masz łóżko California king). Należy zachować szczególną ostrożność, gdy wstajesz z łóżka, ponieważ powoduje to ortostatyczną nietolerancję u większości ludzi, nawet jeśli jesteś młody/-a i zdrowy/-a - co oznacza, że jeśli wstaniesz zbyt szybko, możesz odczuć zawroty głowy, słabość lub oszołomienie i upaść i zranić się. Więc wstań powoli. Wypicie dwóch filiżanek zimnej wody na trzydzieści minut przed wstawaniem może również pomóc w zapobiegnięciu temu potencjalnie niebezpiecznemu efektowi ubocznemu. \n*WAŻNE: nie próbuj tego w domu w ogóle, jeśli masz problemy z sercem lub płucami, refluks żołądkowy lub problemy z mózgiem (np. uraz głowy) lub oczu (nawet historia jaskry w rodzinie Cię dyskwalifikuje). Nie próbuj tego także, dopóki nie zapytasz swojego lekarza, czy uważa, że spanie w łagodnym Trendelenburgu jest bezpieczne.	
				
meal_water[heading]	tweakMealWater[heading]	Preload with Water	Woda przed posiłkiem	
meal_water[short]	tweakMealWater[short]	Preload with Water	Woda przed posiłkiem	
meal_water[text]	tweakMealWater[text]	Time your metabolism-boosting two cups of cool or cold unflavored water before each meal to also take advantage of its preload benefits.	Picie dwóch szklanek chłodnej lub zimnej wody (bez żadnych dodatków smakowych i środków aromatyzujących) przed każdym posiłkiem pobudzi metabolizm.	
				
daily_frontload[heading]	tweakDailyFrontLoad[heading]	Front-Load Your Calories	Więcej kalorii na początku dnia	
daily_frontload[short]	tweakDailyFrontLoad[short]	Front-Load Your Calories	Więcej kalorii na początku dnia	
daily_frontload[text]	tweakDailyFrontLoad[text]	There are metabolic benefits to distributing more calories to earlier in the day, so make breakfast (ideally) or lunch your largest meal of the day in true king/prince/pauper style.	Spożycie większej ilości kalorii wcześniej w ciągu dnia przynosi korzyści metaboliczne, więc przygotuj (najlepiej) śniadanie lub obiad jako największy posiłek dnia - w stylu prawdziwego króla / księcia / żebraka.	
				
weigh_twice[heading]	tweakWeightTwice[heading]	Weigh Yourself Twice a Day	Waż się dwa razy dziennie	
weigh_twice[short]	tweakWeightTwice[short]	Weigh Yourself Twice a Day	Waż się dwa razy dziennie	
weigh_twice[text]	tweakWeightTwice[text]	Regular self-weighing is considered crucial for long-term weight control, but there is insufficient evidence to support a specific frequency of weighing. My recommendation is based on the one study that found that twice daily—upon waking and right before bed—appeared superior to once a day (about six versus two pounds of weight loss over twelve weeks).	Uważa się, że regularne ważenie się ma kluczowe znaczenie dla długoterminowej kontroli masy ciała, choć nie ma wystarczających dowodów na poparcie określonej częstotliwości ważenia. Moje zalecenie opiera się na jednym badaniu, które wykazało, że ważenie się dwa razy dziennie - po przebudzeniu i tuż przed spaniem - wydawało się lepsze niż raz dziennie (około 2,70 kg w porównaniu do 0,90 kg utraty wagi w ciągu dwunastu tygodni).	
				
nightly_sleep[heading]	tweakNightlySleep[heading]	Get Sufficient Sleep	Śpij wystarczająco dużo	
nightly_sleep[short]	tweakNightlySleep[short]	Get Sufficient Sleep	Śpij wystarczająco dużo	
nightly_sleep[text]	tweakNightlySleep[text]	Check this box if you get at least seven hours of sleep at your regular bedtime.	Zaznacz to pole, jeśli śpisz przynajmniej siedem godzin w swojej zwykłej porze snu.	
				
meal_negcal[heading]	tweakMealNegCal[heading]	Preload with "Negative Calorie" Foods	Spożywaj pokarmy o "negatywnej kaloryczności"	
meal_negcal[short]	tweakMealNegCal[short]	Preload with "Negative Calorie" Foods	Spożywaj pokarmy o "negatywnej kaloryczności"	
meal_negcal[text]	tweakMealNegCal[text]	As the first course, start each meal with an apple or a Green Light soup or salad containing fewer than one hundred calories per cup.	Każdy posiłek zaczynaj od jabłka lub zupy z grupy "Zielone światło", czy sałatki zawierającej mniej niż sto kalorii na szklankę.	
				
nightly_fast[heading]	tweakNightlyFast[heading]	Fast After 7:00 pm	Nie jedz po 19:00	
nightly_fast[short]	tweakNightlyFast[short]	Fast After 7:00 p.m.	Nie jedz po 19:00	
nightly_fast[text]	tweakNightlyFast[text]	Due to our circadian rhythms, food eaten at night is more fattening than the exact same food eaten earlier in the day, so fast every night for at least twelve hours starting before 7:00 p.m. The fewer calories after sundown, the better.	Ze względu na nasz rytm dobowy, jedzenie spożywane w nocy jest bardziej tuczące niż dokładnie to samo jedzenie spożywane wcześniej w ciągu dnia, więc pość co najmniej 12 godzin przed godziną 19:00. Im mniej kalorii po zachodzie słońca, tym lepiej.	
				
daily_greentea[heading]	tweakDailyGreenTea[heading]	Green Tea (3 cups)	Zielona herbata (3 szklanki)	
daily_greentea[short]	tweakDailyGreenTea[short]	Green Tea (3 cups)	Zielona herbata (3 szklanki)	
daily_greentea[text]	tweakDailyGreenTea[text]	Drink three cups a day between meals (waiting at least an hour after a meal so as to not interfere with iron absorption). During meals, drink water, black coffee, or hibiscus tea mixed 6:1 with lemon verbena, but never exceed three cups of fluid an hour (important given my water preloading advice). Take advantage of the reinforcing effect of caffeine by drinking your green tea along with something healthy you wish you liked more, but don\'t consume large amounts of caffeine within six hours of bedtime. Taking your tea without sweetener is best, but if you typically sweeten your tea with honey or sugar, try yacon syrup instead.	Pij trzy szklanki dziennie między posiłkami (odczekaj co najmniej godzinę po posiłku, aby nie zakłócać wchłaniania żelaza). Podczas posiłków pij wodę, czarną kawę lub herbatę z hibiskusa zmieszaną w stosunku 6:1 z werbeną cytrynową, ale nigdy nie przekraczaj trzech szklanek płynu na godzinę (ważne, biorąc pod uwagę moje zalecenia o piciu przed posiłkami). Skorzystaj ze wzmacniającego działania kofeiny, pijąc zieloną herbatę razem z czymś zdrowym, co chciałbyś/-abyś lubić bardziej, ale nie spożywaj dużych ilości kofeiny w ciągu sześciu godzin przed snem. Najlepiej jest pić herbatę bez słodzika, ale jeśli zazwyczaj słodzisz herbatę miodem lub cukrem, spróbuj zamiast tego syropu Yacon.	
				
daily_ginger[heading]	tweakDailyGinger[heading]	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Mielony imbir (1 łyżeczka) lub pieprz Cayenne (½ łyżeczki)	
daily_ginger[short]	tweakDailyGinger[short]	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Mielony imbir (1 łyżeczka) lub pieprz Cayenne (½ łyżeczki)	
daily_ginger[text]	tweakDailyGinger[text]	Randomized controlled trials have found that ¼ teaspoon to 1½ teaspoons a day of ground ginger significantly decreased body weight for just pennies a day. It can be as easy as stirring the ground spice into a cup of hot water. Note: Ginger may work better in the morning than evening. Chai tea is a tasty way to combine the green tea and ginger tricks into a single beverage. Alternately, for BAT activation, you can add one raw jalapeño pepper or a half teaspoon of red pepper powder (or, presumably, crushed red pepper flakes) into your daily diet. To help beat the heat, you can very thinly slice or finely chop the jalapeño to reduce its bite to little prickles, or mix the red pepper into soup or the whole-food vegetable smoothie I featured in one of my cooking videos on NutritionFacts.org.	Randomizowane badania z grupą kontrolną wykazały, że ¼ łyżeczki do 1,5 łyżeczki mielonego imbiru na dzień znacznie zmniejszyła masę ciała, za zaledwie grosze. Może to być tak proste, jak wymieszanie zmielonej przyprawy w filiżance gorącej wody. Uwaga: imbir może działać lepiej rano niż wieczorem. Herbata Chai to smaczny sposób na połączenie korzyści zielonej herbaty i imbiru w jednym napoju. Alternatywnie, aby aktywować gruczoły snu zimowego, możesz włączyć jedną surową papryczkę jalapeño lub pół łyżeczki sproszkowanej czerwonej papryki (lub, zakładam, pokruszonych płatków czerwonej papryki) do swojej codziennej diety. Aby zmniejszyć ostrość, możesz bardzo cienko pokroić lub drobno posiekać jalapeño, powinno mniej szczypać, lub wymieszać czerwoną paprykę z zupą lub ze smoothie z nieprzetworzonych warzyw, które przedstawiłem w jednym z moich filmów o gotowaniu na NutritionFacts.org.	
				
complete_intentions[heading]	tweakCompleteIntentions[heading]	Complete Your Implementation Intentions	 Spełnij swoje intencje implementacyjne	
complete_intentions[short]	tweakCompleteIntentions[short]	Complete Your Implementation Intentions	 Spełnij swoje intencje implementacyjne	
complete_intentions[text]	tweakCompleteIntentions[text]	Every two months, create three new implementation intentions—"if X, then Y" plans to perform a particular behavior in a specific context—and check each one of them off as you complete them every day.	Co dwa miesiące twórz trzy nowe intencje implementacyjne - plany „jeśli X, to Y”, aby spełnić pewne zachowanie w określonym kontekście - i odznaczaj każdą z nich, jak je wypełnisz.	
				
daily_deflourdiet[heading]	tweakDailyDeflourDiet[heading]	Deflour Your Diet	Odmącz swoją dietę	
daily_deflourdiet[short]	tweakDailyDeflourDiet[short]	Deflour Your Diet	Odmącz swoją dietę	
daily_deflourdiet[text]	tweakDailyDeflourDiet[text]	Check this box every day your whole grain servings are in the form of intact grains. The powdering of even 100 percent whole grains robs our microbiomes of the starch that would otherwise be ferried down to our colons enclosed in unbroken cell walls.	Zaznacz to pole każdego dnia, kiedy Twoje porcje pełnoziarnistych zbóż są dostarczone w postaci całych ziaren. Sproszkowanie nawet stuprocentowo pełnoziarnistych zbóż pozbawia naszą mikrobiotę skrobi, która w innym przypadku byłaby przetransportowana do naszych okrężnic zamknięta w nienaruszonych ścianach komórkowych.	
				
daily_cumin[heading]	tweakDailyCumin[heading]	Cumin (½ tsp with lunch and dinner)	Kminek (½ łyżeczki do obiadu i kolacji)	
daily_cumin[short]	tweakDailyCumin[short]	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	Kminek (½ łyżeczki do obiadu i kolacji)	
daily_cumin[text]	tweakDailyCumin[text]	Overweight women randomized to add a half teaspoon of cumin to their lunches and dinners beat out the control group by four more pounds and an extra inch off their waists. There is also evidence to support the use of the spice saffron, but a pinch a day would cost a dollar, whereas a teaspoon of cumin costs less than ten cents.	W randomizowaych badaniach, kobiety z nadwagą, które dodawały pół łyżeczki kminku do swoich obiadów i kolacji pokonały grupę kontrolną o 1,8 kg i straciły 2,5 cm w talii. Istnieją również dowody na zalety stosowania szafranu przyprawowego, ale szczypta dziennie kosztowałaby dolara, podczas gdy łyżeczka kminku kosztuje mniej niż dziesięć centów.	
				
daily_garlic[heading]	tweakDailyGarlic[heading]	Garlic Powder (¼ tsp)	Czosnek w proszku (¼ łyżeczki)	
daily_garlic[short]	tweakDailyGarlic[short]	Garlic Powder (¼ tsp)	Czosnek w proszku (¼ łyżeczki)	
daily_garlic[text]	tweakDailyGarlic[text]	Randomized, double-blind, placebo-controlled studies have found that as little as a daily quarter teaspoon of garlic powder can reduce body fat at a cost of perhaps two cents a day.	Randomizowane, podwójnie ślepe, badania kontrolowane placebo wykazały, że zaledwie ćwierć łyżeczki czosnku dziennie może zmniejszyć tkankę tłuszczową - za jedynie około dwa centy dziennie.	
				
daily_hydrate[heading]	tweakDailyHydrate[heading]	Stay Hydrated	Nawadniaj się	
daily_hydrate[short]	tweakDailyHydrate[short]	Stay Hydrated	Nawadniaj się	
daily_hydrate[text]	tweakDailyHydrate[text]	Check this box if your urine never appears darker than a pale yellow. Note that if you\'re eating riboflavin-fortified foods (such as nutritional yeast), then base this instead on getting nine cups of unsweetened beverages a day for women (which would be taken care of by the green tea and water preloading recommendations) or thirteen cups a day for men. If you have heart or kidney issues, don\'t increase fluid intake at all without first talking with your physician. Remember, diet soda may be calorie-free, but it\'s not consequence-free, as we learned in the Low in Added Sugar section.	Zaznacz to pole, jeśli Twój mocz nigdy nie jest ciemniejszy niż bladożółty. Zwróć uwagę, że jeśli jesz pokarmy wzbogacone ryboflawiną (takie jak odżywcze drożdże), to zamiast tego spożywaj dziennie dziewięć szklanek niesłodzonych napojów dla kobiet (tutaj wystarczy stosować zalecenia dotyczące zielonej herbaty i wody) lub trzynaście szklanek dziennie dla mężczyzn. Jeśli masz problemy z sercem lub nerkami, nie zwiększaj spożycia płynów bez uprzedniej konsultacji z lekarzem. Pamiętaj, że picie napojów dietetycznych może nie zwiększa spożycia kalorii, ale nie jest pozbawione konsekwencji, o czym dowiedzieliśmy się w sekcji "Niska zawartość dodanego cukru".	
				
daily_blackcumin[heading]	tweakDailyBlackCumin[heading]	Black Cumin (¼ tsp)	Czarnuszka (¼ łyżeczki)	
daily_blackcumin[short]	tweakDailyBlackCumin[short]	Black Cumin (Nigella sativa) (¼ tsp)	Czarnuszka (Nigella sativa) (¼ łyżeczki)	
daily_blackcumin[text]	tweakDailyBlackCumin[text]	As noted in the Appetite Suppression section, a systematic review and meta-analysis of randomized, controlled weight-loss trials found that about a quarter teaspoon of black cumin powder every day appears to reduce body mass index within a span of a couple of months. Note that black cumin is different from regular cumin, for which the dosing is different.	Jak zauważono w sekcji "Tłumienie apetytu", systematyczny przegląd i metaanaliza randomizowanych, kontrolowanych badań na temat utraty wagi wykazały, że około ćwierć łyżeczki czarnuszki w proszku każdego dnia wydaje się obniżać wskaźnik masy ciała w ciągu kilku miesięcy.	Polish name for black cumin is totally different from cumin, so there is no need in my opinion to mention the last sentence.
				
app_name	DJR-bj-qUq.text	Daily Dozen	Daily Dozen	"Daily Dozen" application name
welcome_to_my_daily_dozen	19L-gq-W5M.text	Welcome to my Daily Dozen!	Witaj w moim Daily Dozen!	
activity_welcome_text	dwQ-CS-gz3.text	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	Korzystaj z tej aplikacji codziennie, aby śledzić potrawy i porady, które polecam dla optymalnego zdrowia i długowieczności w moich książkach "Jak nie umrzeć przedwcześnie" i "How Not to Diet".	I left the English title for the second book - as there is no Polish edition yet (2020).
	gX5-vX-xBe.text	version 3.2.1	wersja 3.2.1	Application release version
for_health_alone	atR-un-jgX.text	For Health Alone	Tylko dla zdrowia	
daily_dozen_only	ReM-AP-Fpp.normalTitle	Daily Dozen Only	Tylko Daily Dozen	
for_health_and_weight_loss	OdG-YQ-lT8.text	For Health and Weight Loss	Dla zdrowia i utraty wagi	
daily_dozen_and_tweaks	Lef-Iw-Ywr.normalTitle	Daily Dozen + 21 Tweaks	Daily Dozen + 21 Adaptacji	
videos	xcg-0a-oqY.normalTitle	VIDEOS	Filmy	Keyword for link to video topics
imperial		metric	metryczne	
metric		imperial	imperialne	
	1K3-d9-Hfb.normalTitle	METRIC	METRYCZNE	
	M75-CQ-NVP.normalTitle	METRIC	METRYCZNE	
	1K3-d9-Hfb.normalTitle	METRIC	METRYCZNE	
	M75-CQ-NVP.normalTitle	METRIC	METRYCZNE	
	RLb-GV-4hh.segmentTitles[0]	Imperial	Imperialne	Part of "Imperial/Metric/Toggle Units" selector
	RLb-GV-4hh.segmentTitles[1]	Metric	Metryczne	Part of "Imperial/Metric/Toggle Units" selector
	RLb-GV-4hh.segmentTitles[2]	Toggle Units	Zmień jednostki	Part of "Imperial/Metric/Toggle Units" selector
units	3bd-8h-kcX.text	Units:	Jednostki:	
serving_sizes	eU6-je-hVN.text	Serving Sizes	Rozmiar porcji	
types	YVI-sV-TDX.text	Types	Rodzaje	
units	kho-9G-OWe.text	Units:	Jednostki:	
	YVI-sV-TDA.text	Activity	Aktywność	
	YVI-sV-TDD.text	Description	Opis	
servings_all	S0Q-oB-VgE.text	All servings	Wszystkie porcje	
servings_some	jBv-4d-ofX.text	Some servings	Niektóre porcje	
history	sLd-Kq-bLv.text	History	Historia	
latest_videos	uxH-8I-ydF.text	Latest Videos	Najnowsze filmy	
	zQy-Dn-WXM.text	Book: How Not to Die	Książka: How Not to Die	
	Cxo-5D-YUZ.text	Book: How Not to Die Cookbook	Książka: How Not to Die Cookbook	
	MWr-7S-G8N.text	Book: How Not to Diet	Książka: How Not to Diet	
daily_dozen_challenge	beF-Xl-TAq.text	Daily Dozen Challenge	Wyzwanie Daily Dozen	
donate	mqA-Vp-LZ7.text	Donate	Donacja	
subscribe	dRO-1W-3EK.text	Subscribe	Subskrybuj	
open_source	qVR-SQ-jmS.text	Open Source	Open Source	I am not sure, if I should translate this term to Polish. The Polish version doesn't sound very natural and can be actually more confusing than original term.
about	qGY-wh-1gB.text	About	O aplikacji	
servings	1HM-mL-ZV9.text	Servings	Porcje	
out_of		out of	z	Part of "0 out of 24"
format_num_days		%d days	%d dni	Formatted string %d days
	cW5-dD-Zy0.text	100 days	100 dni	
twenty_one_tweaks	5po-De-kCi.text	21 Tweaks	21 adaptacji	
	NPC-if-gUf.text	0 / 37	0 / 37	
format_num_days	Vbn-R9-kuu.text	100 days	100 dni	
back_to_today	7XY-Lo-Hwf.normalTitle	Back to today	Powrót do dzisiaj	
back_to_today	Qfe-bW-SP4.normalTitle	Back to today	Powrót do dzisiaj	
back_to_today	OIQ-oh-3QN.normalTitle	Back to today	Powrót do dzisiaj	
	OC8-wt-JgC.normalTitle	Today	Dzisiaj	
	iHh-5a-01X.normalTitle	Today	Dzisiaj	
	6FY-X2-BdZ.normalTitle	Today	Dzisiaj	
	W2v-Cp-vcd.text	Supplements	Suplementy	
	Ebp-Lw-fWk.normalTitle	Advanced Utilities		
				
	IFs-g0-SPV.headerTitle	Measurement Units		
	IFs-g0-SPV.footerTitle	Set to always be one unit type or enable the 'Units:' toggle button.	Ustaw jeden typ jednostek dla aplikacji lub aktywuj przełącznie przycisku w „Jednostki:”. 	
	WdR-XV-IyP.headerTitle	21 Tweak Visibility	Widoczność 21 Adaptacji	
