key_droid	key_apple	base_value	lang_value	base_comment
food_info_types_other_vegetables[5]	dozeVegetablesOtherVarietyText[5]	Corn	Milho	  
food_info_types_other_vegetables[6]	dozeVegetablesOtherVarietyText[6]	Garlic	Alho	  
food_info_types_other_vegetables[7]	dozeVegetablesOtherVarietyText[7]	Mushrooms (button, oyster, portobello, and shiitake)	Cogumelos (champignon, pleurotus, portobello e shitake)	  
food_info_types_other_vegetables[8]	dozeVegetablesOtherVarietyText[8]	Okra	Quiabos	  
food_info_types_other_vegetables[9]	dozeVegetablesOtherVarietyText[9]	Onions	Cebolas	  
food_info_types_other_vegetables[10]	dozeVegetablesOtherVarietyText[10]	Purple potatoes	Batatas roxas	  
food_info_types_other_vegetables[11]	dozeVegetablesOtherVarietyText[11]	Pumpkin	Abóbora	  
food_info_types_other_vegetables[12]	dozeVegetablesOtherVarietyText[12]	Sea vegetables (arame, dulse, and nori)	Legumes do mar (arame, dulse e nori)	  
food_info_types_other_vegetables[13]	dozeVegetablesOtherVarietyText[13]	Snap peas	Feijão verde	  
food_info_types_other_vegetables[14]	dozeVegetablesOtherVarietyText[14]	Squash (delicata, summer, and spaghetti squash varieties)	Abóbora (variedades delicata, amarela/verão e esparguete)	  
food_info_types_other_vegetables[15]	dozeVegetablesOtherVarietyText[15]	Sweet potatoes/yams	Batata doce/inhame	  
food_info_types_other_vegetables[16]	dozeVegetablesOtherVarietyText[16]	Tomatoes	Tomates	  
food_info_types_other_vegetables[17]	dozeVegetablesOtherVarietyText[17]	Zucchini	Curgete/Abobrinha	  
food_info_types_beverages[0]	dozeBeveragesVarietyText[0]	Black tea	Chá preto	  
food_info_types_beverages[1]	dozeBeveragesVarietyText[1]	Chai tea	Chá chai	  
food_info_types_beverages[2]	dozeBeveragesVarietyText[2]	Vanilla chamomile tea	Chá de camomila de baunilha	  
food_info_types_beverages[3]	dozeBeveragesVarietyText[3]	Coffee	Café	  
food_info_types_beverages[4]	dozeBeveragesVarietyText[4]	Earl grey tea	Chá Earl Grey	  
food_info_types_beverages[5]	dozeBeveragesVarietyText[5]	Green tea	Chá verde	  
food_info_types_beverages[6]	dozeBeveragesVarietyText[6]	Hibiscus tea	Chá de hibisco	  
food_info_types_beverages[7]	dozeBeveragesVarietyText[7]	Hot chocolate	Chocolate quente	  
food_info_types_beverages[8]	dozeBeveragesVarietyText[8]	Jasmine tea	Chá de jasmim	  
food_info_types_beverages[9]	dozeBeveragesVarietyText[9]	Lemon balm tea	Chá de cidreira	  
food_info_types_beverages[10]	dozeBeveragesVarietyText[10]	Matcha tea	Chá matcha	  
food_info_types_beverages[11]	dozeBeveragesVarietyText[11]	Almond blossom oolong tea	Chá oolong (rebento de amêndoa)	  
food_info_types_beverages[12]	dozeBeveragesVarietyText[12]	Peppermint tea	Chá de hortelã	  
food_info_types_beverages[13]	dozeBeveragesVarietyText[13]	Rooibos tea	Chá-de-rooibos	  
food_info_types_beverages[14]	dozeBeveragesVarietyText[14]	Water	Água	  
food_info_types_beverages[15]	dozeBeveragesVarietyText[15]	White tea	Chá branco	  
food_info_types_whole_grains[0]	dozeWholeGrainsVarietyText[0]	Barley	Cevada	  
food_info_types_whole_grains[1]	dozeWholeGrainsVarietyText[1]	Buckwheat	Trigo-sarraceno/mourisco	  
food_info_types_whole_grains[2]	dozeWholeGrainsVarietyText[2]	Millet	Painço	  
food_info_types_whole_grains[3]	dozeWholeGrainsVarietyText[3]	Oats	Aveia	  
food_info_types_whole_grains[4]	dozeWholeGrainsVarietyText[4]	Popcorn	Pipocas	  
food_info_types_whole_grains[5]	dozeWholeGrainsVarietyText[5]	Quinoa	Quinoa	  
food_info_types_whole_grains[6]	dozeWholeGrainsVarietyText[6]	Rye	Centeio	  
food_info_types_whole_grains[7]	dozeWholeGrainsVarietyText[7]	Teff	Tefe	  
food_info_types_whole_grains[8]	dozeWholeGrainsVarietyText[8]	Whole-wheat pasta	Massa integral	  
meal_undistracted[heading]	tweakMealUndistracted[heading]	Enjoy Undistracted Meals	Desfrute de refeições sem distrações	
meal_undistracted[short]	tweakMealUndistracted[short]	Enjoy Undistracted Meals	Desfrute de refeições sem distrações	
meal_undistracted[text]	tweakMealUndistracted[text]	Don\'t eat while watching TV or playing on your phone. Give yourself a check for each meal you\'re able to eat without distraction.	Não coma enquanto assiste TV ou joga no seu telefone. Faça um cheque para cada refeição que puder comer sem distração.	

daily_ginger[heading]	tweakDailyGinger[heading]	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Gengibre em pó (1 colher de chá) ou pimenta caiena (½ colher de chá)	
daily_ginger[short]	tweakDailyGinger[short]	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Gengibre em pó (1 colher de chá) ou pimenta caiena (½ colher de chá)	
daily_ginger[text]	tweakDailyGinger[text]	Randomized controlled trials have found that ¼ teaspoon to 1½ teaspoons a day of ground ginger significantly decreased body weight for just pennies a day. It can be as easy as stirring the ground spice into a cup of hot water. Note: Ginger may work better in the morning than evening. Chai tea is a tasty way to combine the green tea and ginger tricks into a single beverage. Alternately, for BAT activation, you can add one raw jalapeño pepper or a half teaspoon of red pepper powder (or, presumably, crushed red pepper flakes) into your daily diet. To help beat the heat, you can very thinly slice or finely chop the jalapeño to reduce its bite to little prickles, or mix the red pepper into soup or the whole-food vegetable smoothie I featured in one of my cooking videos on NutritionFacts.org.	Ensaios clínicos randomizados descobriram que that colher de chá para 1 ½ colheres de chá por dia de gengibre em pó diminuiu significativamente o peso corporal por apenas alguns centavos por dia. Pode ser tão fácil quanto mexer o tempero do solo em um copo de água quente. Nota: o gengibre pode funcionar melhor de manhã que à noite. O chá Chai é uma maneira saborosa de combinar os truques de chá verde e gengibre em uma única bebida. Como alternativa, para a ativação do BAT, você pode adicionar uma pimenta jalapeño crua ou meia colher de chá de pimenta vermelha em pó (ou, presumivelmente, flocos de pimenta vermelha esmagados) em sua dieta diária. Para ajudar a combater o calor, você pode fatiar muito bem ou picar finamente o jalapeño para reduzir sua picada a pequenos espinhos, ou misturar a pimenta vermelha em sopa ou no smoothie de vegetais integrais que destaquei em um dos meus vídeos de culinária em NutritionFacts.org .	

nightly_sleep[heading]	tweakNightlySleep[heading]	Get Sufficient Sleep	Durma o suficiente	
nightly_sleep[short]	tweakNightlySleep[short]	Get Sufficient Sleep	Durma o suficiente	
nightly_sleep[text]	tweakNightlySleep[text]	Check this box if you get at least seven hours of sleep at your regular bedtime.	Marque esta caixa se você tiver pelo menos sete horas de sono ao deitar regularmente.	

weigh_twice[heading]	tweakWeightTwice[heading]	Weigh Yourself Twice a Day	Pesar-se duas vezes por dia	
weigh_twice[short]	tweakWeightTwice[short]	Weigh Yourself Twice a Day	Pesar-se duas vezes por dia	
weigh_twice[text]	tweakWeightTwice[text]	Regular self-weighing is considered crucial for long-term weight control, but there is insufficient evidence to support a specific frequency of weighing. My recommendation is based on the one study that found that twice daily—upon waking and right before bed—appeared superior to once a day (about six versus two pounds of weight loss over twelve weeks).	A auto-pesagem regular é considerada crucial para o controle de peso a longo prazo, mas não há evidências suficientes para apoiar uma frequência específica de pesagem. Minha recomendação baseia-se no estudo que constatou que duas vezes por dia - ao acordar e logo antes de dormir - parecia superior a uma vez por dia (cerca de seis versus dois quilos de perda de peso em doze semanas).	

exercise_timing[heading]	tweakExerciseTiming[heading]	Optimize Exercise Timing	Otimizar o tempo do exercício	
exercise_timing[short]	tweakExerciseTiming[short]	Optimize Exercise Timing	Otimizar o tempo do exercício	
exercise_timing[text]	tweakExerciseTiming[text]	The Daily Dozen\'s recommendation for optimum exercise duration for longevity is ninety minutes of moderately intense activity a day, which is also the optimum exercise duration for weight loss. Anytime is good, and the more, the better, but there may be an advantage to exercising in a fasted state, at least six hours after your last meal. Typically, this would mean before breakfast, but if you timed it right, you could exercise midday before a late lunch or, if lunch is eaten early enough, before dinner. This is the timing for nondiabetics. Diabetics and prediabetics should instead start exercising thirty minutes after the start of a meal and ideally go for at least an hour to completely straddle the blood sugar peak. If you had to choose a single meal to exercise after, it would be dinner, due to the circadian rhythm of blood sugar control that wanes throughout the day. Ideally, though, breakfast would be the largest meal of the day, and you\'d exercise after that—or, even better, after every meal.	A recomendação do Daily Dozen para a duração ideal do exercício para a longevidade é de noventa minutos de atividade moderadamente intensa por dia, que também é a duração ideal do exercício para perda de peso. A qualquer momento é bom e, quanto mais, melhor, mas pode haver uma vantagem em se exercitar em jejum, pelo menos seis horas após sua última refeição. Normalmente, isso significa antes do café da manhã, mas se você cronometrar corretamente, poderá se exercitar ao meio-dia antes de um almoço tardio ou, se o almoço for comido cedo o suficiente, antes do jantar. Este é o momento para os não diabéticos. Diabéticos e pré-diabéticos devem começar a se exercitar trinta minutos após o início de uma refeição e, idealmente, levar pelo menos uma hora para atravessar completamente o pico de açúcar no sangue. Se você tivesse que escolher uma única refeição para se exercitar depois, seria o jantar, devido ao ritmo circadiano de controle de açúcar no sangue que diminui ao longo do dia. Idealmente, porém, o café da manhã seria a maior refeição do dia e você se exercitaria depois disso - ou, melhor ainda, depois de cada refeição.	

complete_intentions[heading]	tweakCompleteIntentions[heading]	Complete Your Implementation Intentions	Conclua suas intenções de implementação	
complete_intentions[short]	tweakCompleteIntentions[short]	Complete Your Implementation Intentions	Conclua suas intenções de implementação	
complete_intentions[text]	tweakCompleteIntentions[text]	Every two months, create three new implementation intentions—"if X, then Y" plans to perform a particular behavior in a specific context—and check each one of them off as you complete them every day.	A cada dois meses, crie três novas intenções de implementação - "se X, então Y" planeja executar um comportamento específico em um contexto específico - e marque cada uma delas conforme você as conclui todos os dias.	

daily_cumin[heading]	tweakDailyCumin[heading]	Cumin (½ tsp with lunch and dinner)	Cominho (½ colher de chá com almoço e jantar)	
daily_cumin[short]	tweakDailyCumin[short]	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	Cominho (Cuminum cyminum) (½ colher de chá com almoço e jantar)	
daily_cumin[text]	tweakDailyCumin[text]	Overweight women randomized to add a half teaspoon of cumin to their lunches and dinners beat out the control group by four more pounds and an extra inch off their waists. There is also evidence to support the use of the spice saffron, but a pinch a day would cost a dollar, whereas a teaspoon of cumin costs less than ten cents.	Mulheres com sobrepeso randomizaram para adicionar meia colher de chá de cominho aos almoços e jantares derrotaram o grupo controle por mais quatro libras e uma polegada extra na cintura. Também há evidências para apoiar o uso do açafrão de especiarias, mas uma pitada por dia custaria um dólar, enquanto uma colher de chá de cominho custa menos de dez centavos.	

meal_negcal[heading]	tweakMealNegCal[heading]	Preload with "Negative Calorie" Foods	Pré-carregamento com alimentos com "calorias negativas"	
meal_negcal[short]	tweakMealNegCal[short]	Preload with "Negative Calorie" Foods	Pré-carregamento com alimentos com "calorias negativas"	
meal_negcal[text]	tweakMealNegCal[text]	As the first course, start each meal with an apple or a Green Light soup or salad containing fewer than one hundred calories per cup.	Como primeiro prato, comece cada refeição com uma maçã ou uma sopa ou salada de luz verde contendo menos de cem calorias por xícara.	

meal_water[heading]	tweakMealWater[heading]	Preload with Water	Pré-carregamento com Água	
meal_water[short]	tweakMealWater[short]	Preload with Water	Pré-carregamento com Água	
meal_water[text]	tweakMealWater[text]	Time your metabolism-boosting two cups of cool or cold unflavored water before each meal to also take advantage of its preload benefits.	Cronometre o seu metabolismo, aumentando duas xícaras de água sem sabor, fria ou fria, antes de cada refeição, para também aproveitar seus benefícios de pré-carga.	

daily_nutriyeast[heading]	tweakDailyNutriYeast[heading]	Nutritional Yeast (2 tsp)	Levedura Nutricional (2 colheres de chá)	
daily_nutriyeast[short]	tweakDailyNutriYeast[short]	Nutritional Yeast (2 tsp)	Levedura Nutricional (2 colheres de chá)	
daily_nutriyeast[text]	tweakDailyNutriYeast[text]	Two teaspoons of baker\'s, brewer\'s, or nutritional yeast contains roughly the amount of beta 1,3/1,6 glucans found in randomized, double-blind, placebo-controlled clinical trials to facilitate weight loss.	Duas colheres de chá de levedura para padaria, cervejaria ou nutricional contêm aproximadamente a quantidade de beta 1,3 / 1,6 glucana encontrada em ensaios clínicos randomizados, duplo-cegos e controlados por placebo para facilitar a perda de peso.	

meal_vinegar[heading]	tweakMealVinegar[heading]	Incorporate Vinegar (2 tsp with each meal)	Incorpore o vinagre (2 colheres de chá com cada refeição)	
meal_vinegar[short]	tweakMealVinegar[short]	Incorporate Vinegar (2 tsp with each meal)	Incorpore o vinagre (2 colheres de chá com cada refeição)	
meal_vinegar[text]	tweakMealVinegar[text]	Never drink vinegar straight. Instead, flavor meals or dress a side salad with any of the sweet and savory vinegars out there. If you want to drink it, make sure to mix it in a glass of water and, afterward, be sure to rinse your mouth out with water to protect your tooth enamel.	Nunca beba vinagre direto. Em vez disso, experimente refeições ou vista uma salada com qualquer um dos vinagres doces e salgados. Se você quiser beber, misture-o em um copo de água e depois lave a boca com água para proteger o esmalte dos dentes.	

daily_garlic[heading]	tweakDailyGarlic[heading]	Garlic Powder (¼ tsp)	Alho em Pó (¼ colher de chá)	
daily_garlic[short]	tweakDailyGarlic[short]	Garlic Powder (¼ tsp)	Alho em Pó (¼ colher de chá)	
daily_garlic[text]	tweakDailyGarlic[text]	Randomized, double-blind, placebo-controlled studies have found that as little as a daily quarter teaspoon of garlic powder can reduce body fat at a cost of perhaps two cents a day.	Estudos randomizados, duplo-cegos e controlados por placebo descobriram que apenas uma colher de chá diária de alho em pó pode reduzir a gordura corporal a um custo de talvez dois centavos por dia.	

daily_deflourdiet[heading]	tweakDailyDeflourDiet[heading]	Deflour Your Diet	Deflour Your Diet	
daily_deflourdiet[short]	tweakDailyDeflourDiet[short]	Deflour Your Diet	Deflour Your Diet	
daily_deflourdiet[text]	tweakDailyDeflourDiet[text]	Check this box every day your whole grain servings are in the form of intact grains. The powdering of even 100 percent whole grains robs our microbiomes of the starch that would otherwise be ferried down to our colons enclosed in unbroken cell walls.	Marque esta caixa todos os dias, todas as porções de grãos integrais estão na forma de grãos intactos. A pulverização de até 100 %de grãos integrais rouba nossos microbiomas do amido que, de outra forma, seriam transportados para nossos dois pontos, fechados em paredes celulares ininterruptas.	

nightly_fast[heading]	tweakNightlyFast[heading]	Fast After 7:00 pm	Rápido após 19:00	
nightly_fast[short]	tweakNightlyFast[short]	Fast After 7:00 p.m.	Rápido após as 19:00	
nightly_fast[text]	tweakNightlyFast[text]	Due to our circadian rhythms, food eaten at night is more fattening than the exact same food eaten earlier in the day, so fast every night for at least twelve hours starting before 7:00 p.m. The fewer calories after sundown, the better.	Devido aos nossos ritmos circadianos, os alimentos consumidos à noite engordam mais do que exatamente os mesmos alimentos ingeridos no início do dia, tão rápido todas as noites por pelo menos doze horas, começando antes das 19h. Quanto menos calorias após o pôr do sol, melhor.	

daily_hydrate[heading]	tweakDailyHydrate[heading]	Stay Hydrated	Fique hidratado	
daily_hydrate[short]	tweakDailyHydrate[short]	Stay Hydrated	Fique hidratado	
daily_hydrate[text]	tweakDailyHydrate[text]	Check this box if your urine never appears darker than a pale yellow. Note that if you\'re eating riboflavin-fortified foods (such as nutritional yeast), then base this instead on getting nine cups of unsweetened beverages a day for women (which would be taken care of by the green tea and water preloading recommendations) or thirteen cups a day for men. If you have heart or kidney issues, don\'t increase fluid intake at all without first talking with your physician. Remember, diet soda may be calorie-free, but it\'s not consequence-free, as we learned in the Low in Added Sugar section.	Marque esta caixa se sua urina nunca parecer mais escura que um amarelo pálido. Observe que, se você estiver ingerindo alimentos enriquecidos com riboflavina (como levedura nutricional), baseie-os na obtenção de nove xícaras de bebidas sem açúcar por dia para as mulheres (que seriam atendidas pelas recomendações de pré-carregamento de chá verde e água) ou treze xícaras por dia para homens. Se você tiver problemas cardíacos ou renais, não aumente a ingestão de líquidos sem antes conversar com seu médico. Lembre-se de que o refrigerante diet pode estar isento de calorias, mas não isento de consequências, como aprendemos na seção Baixo teor de açúcar adicionado.	

daily_greentea[heading]	tweakDailyGreenTea[heading]	Green Tea (3 cups)	Chá Verde (3 xícaras)	
daily_greentea[short]	tweakDailyGreenTea[short]	Green Tea (3 cups)	Chá Verde (3 xícaras)	
daily_greentea[text]	tweakDailyGreenTea[text]	Drink three cups a day between meals (waiting at least an hour after a meal so as to not interfere with iron absorption). During meals, drink water, black coffee, or hibiscus tea mixed 6:1 with lemon verbena, but never exceed three cups of fluid an hour (important given my water preloading advice). Take advantage of the reinforcing effect of caffeine by drinking your green tea along with something healthy you wish you liked more, but don\'t consume large amounts of caffeine within six hours of bedtime. Taking your tea without sweetener is best, but if you typically sweeten your tea with honey or sugar, try yacon syrup instead.	Beba três xícaras por dia entre as refeições (aguarde pelo menos uma hora após a refeição para não interferir na absorção de ferro). Durante as refeições, beba água, café preto ou chá de hibisco misturado 6: 1 com verbena de limão, mas nunca exceda três xícaras de líquido por hora (importante devido aos meus conselhos de pré-carregamento de água). Aproveite o efeito reforçador da cafeína bebendo seu chá verde junto com algo saudável que você gostaria que mais gostasse, mas não consuma grandes quantidades de cafeína dentro de seis horas antes de dormir. Tomar o seu chá sem adoçante é o melhor, mas se você normalmente adoçar o chá com mel ou açúcar, tente o xarope de yacon.	

nightly_trendelenburg[heading]	tweakNightlyTrendelenbrug[heading]	Experiment with Mild Trendelenburg	Experimente o Trendelenburg leve	
nightly_trendelenburg[short]	tweakNightlyTrendelenbrug[short]	Experiment with Mild Trendelenburg	Experimente o Trendelenburg leve	
nightly_trendelenburg[text]	tweakNightlyTrendelenbrug[text]	Try spending at least four hours a night lying with your body tilted head-down six degrees by elevating the posts at the foot of your bed by eight inches (or by nine inches if you have a California king). Be extremely careful when you get out of bed, as this causes orthostatic intolerance in most people, even if you\'re young and healthy—meaning if you get up too fast, you can feel dizzy, faint, or light-headed and could fall and hurt yourself. So get up slowly. Drinking two cups of cold water thirty minutes before rising may also help prevent this potentially hazardous side effect.\n*IMPORTANT: Do not try this at home at all if you have any heart or lung issues, acid reflux, or problems with your brain (like head trauma) or eyes (even a family history of glaucoma disqualifies you). Also do not try this until you ask your physician if they think it\'s safe for you to sleep in mild Trendelenburg.*	Tente passar pelo menos quatro horas por noite deitado com o corpo inclinado para baixo seis graus, elevando os postes ao pé da cama em 20 cm (ou 20 cm se você tiver um rei da Califórnia). Seja extremamente cuidadoso ao sair da cama, pois isso causa intolerância ortostática na maioria das pessoas, mesmo se você for jovem e saudável - ou seja, se você acordar rápido demais, poderá sentir tonturas, desmaios ou tonturas e pode cair e se machucar. Então levante-se devagar. Beber duas xícaras de água fria trinta minutos antes de subir também pode ajudar a evitar esse efeito colateral potencialmente perigoso. \ N * IMPORTANTE: Não tente fazer isso em casa se você tiver problemas cardíacos ou pulmonares, refluxo ácido ou problemas no cérebro (como traumatismo craniano) ou olhos (até um histórico familiar de glaucoma o desqualifica). Além disso, não tente fazer isso até que você pergunte ao seu médico se ele acha seguro dormir em Trendelenburg leve. *	

daily_blackcumin[heading]	tweakDailyBlackCumin[heading]	Black Cumin (¼ tsp)	Cominho preto (¼ colher de chá)	
daily_blackcumin[short]	tweakDailyBlackCumin[short]	Black Cumin (Nigella sativa) (¼ tsp)	Cominho preto (Nigella sativa) (¼ colher de chá)	
daily_blackcumin[text]	tweakDailyBlackCumin[text]	As noted in the Appetite Suppression section, a systematic review and meta-analysis of randomized, controlled weight-loss trials found that about a quarter teaspoon of black cumin powder every day appears to reduce body mass index within a span of a couple of months. Note that black cumin is different from regular cumin, for which the dosing is different.	Como observado na seção Supressão do apetite, uma revisão sistemática e metanálise de ensaios clínicos randomizados e controlados para perda de peso descobriram que cerca de um quarto de colher de chá de pó de cominho preto todos os dias parece reduzir o índice de massa corporal em um período de alguns meses. Observe que o cominho preto é diferente do cominho comum, para o qual a dosagem é diferente.	

meal_twentyminutes[heading]	tweakMeal20Minutes[heading]	Follow the Twenty-Minute Rule	Siga a regra dos vinte minutos	
meal_twentyminutes[short]	tweakMeal20Minutes[short]	Follow the Twenty-Minute Rule	Siga a regra dos vinte minutos	
meal_twentyminutes[text]	tweakMeal20Minutes[text]	Whether through increasing viscosity or the number of chews, or decreasing bite size and eating rate, dozens of studies have demonstrated that no matter how we boost the amount of time food is in our mouths, it can result in lower caloric intake. So extend meal duration to at least twenty minutes to allow your natural satiety signals to take full effect. How? By choosing foods that take longer to eat and eating them in a way that prolongs the time they stay in your mouth. Think bulkier, hardier, chewier foods in smaller, well-chewed bites.	Seja através do aumento da viscosidade ou do número de mastigações ou da diminuição do tamanho da mordida e da taxa de alimentação, dezenas de estudos demonstraram que, independentemente de como aumentamos a quantidade de tempo que os alimentos ficam na boca, isso pode resultar em menor ingestão calórica. Portanto, estenda a duração da refeição para pelo menos vinte minutos para permitir que seus sinais naturais de saciedade entrem em vigor. Quão? Ao escolher alimentos que demoram mais para comer e comê-los de uma maneira que prolonga o tempo em que ficam na boca. Pense em alimentos mais volumosos, mais duros e mastigáveis em pequenas porções bem mastigadas.	

daily_timerestrict[heading]	tweakDailyTimeRestrict[heading]	Time-Restrict Your Eating	Restrinja o tempo de comer	
daily_timerestrict[short]	tweakDailyTimeRestrict[short]	Time-Restrict Your Eating	Restrinja o tempo de comer	
daily_timerestrict[text]	tweakDailyTimeRestrict[text]	Confine eating to a daily window of time of your choosing under twelve hours in length that you can stick to consistently, seven days a week. Given the circadian benefits of reducing evening food intake, the window should end before 7:00 p.m.	Limite a ingestão a uma janela diária de sua escolha, com menos de doze horas de duração, que você pode manter consistentemente, sete dias por semana. Dados os benefícios circadianos de reduzir a ingestão noturna de alimentos, a janela deve terminar antes das 19h.	

daily_frontload[heading]	tweakDailyFrontLoad[heading]	Front-Load Your Calories	Carregue suas calorias com antecedência	
daily_frontload[short]	tweakDailyFrontLoad[short]	Front-Load Your Calories	Carregue suas calorias com antecedência	
daily_frontload[text]	tweakDailyFrontLoad[text]	There are metabolic benefits to distributing more calories to earlier in the day, so make breakfast (ideally) or lunch your largest meal of the day in true king/prince/pauper style.	Existem benefícios metabólicos na distribuição de mais calorias para o início do dia, portanto, faça o café da manhã (idealmente) ou almoce sua maior refeição do dia no verdadeiro estilo rei / príncipe / indigente.	

app_name	DJR-bj-qUq.text	Daily Dozen	Daily Dozen	"""Daily Dozen"" application name"
welcome_to_my_daily_dozen	19L-gq-W5M.text	Welcome to my Daily Dozen!	Welcome to my Daily Dozen!	
activity_welcome_text	dwQ-CS-gz3.text	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	
	gX5-vX-xBe.text	version 3.2.1	version 3.2.1	Application release version
for_health_alone	atR-un-jgX.text	For Health Alone	For Health Alone	
daily_dozen_only	ReM-AP-Fpp.normalTitle	Daily Dozen Only	Daily Dozen Only	
for_health_and_weight_loss	OdG-YQ-lT8.text	For Health and Weight Loss	For Health and Weight Loss	
daily_dozen_and_tweaks	Lef-Iw-Ywr.normalTitle	Daily Dozen + 21 Tweaks	Daily Dozen + 21 Tweaks	
videos	xcg-0a-oqY.normalTitle	VIDEOS	VIDEOS	Keyword for link to video topics
imperial		metric	metric	
metric		imperial	imperial	
	1K3-d9-Hfb.normalTitle	METRIC	METRIC	
	M75-CQ-NVP.normalTitle	METRIC	METRIC	
	1K3-d9-Hfb.normalTitle	METRIC	METRIC	
	M75-CQ-NVP.normalTitle	METRIC	METRIC	
	RLb-GV-4hh.segmentTitles[0]	Imperial	Imperial	"Part of ""Imperial/Metric/Toggle Units"" selector"
	RLb-GV-4hh.segmentTitles[1]	Metric	Metric	"Part of ""Imperial/Metric/Toggle Units"" selector"
	RLb-GV-4hh.segmentTitles[2]	Toggle Units	Toggle Units	"Part of ""Imperial/Metric/Toggle Units"" selector"
units	3bd-8h-kcX.text	Units:	Units:	
serving_sizes	eU6-je-hVN.text	Serving Sizes	Serving Sizes	
types	YVI-sV-TDX.text	Types	Types	
units	kho-9G-OWe.text	Units:	Units:	
	YVI-sV-TDA.text	Activity	Activity	
	YVI-sV-TDD.text	Description	Description	
servings_all	S0Q-oB-VgE.text	All servings	All servings	
servings_some	jBv-4d-ofX.text	Some servings	Some servings	
history	sLd-Kq-bLv.text	History	History	
latest_videos	uxH-8I-ydF.text	Latest Videos	Latest Videos	
	zQy-Dn-WXM.text	Book: How Not to Die	Book: How Not to Die	
	Cxo-5D-YUZ.text	Book: How Not to Die Cookbook	Book: How Not to Die Cookbook	
	MWr-7S-G8N.text	Book: How Not to Diet	Book: How Not to Diet	
daily_dozen_challenge	beF-Xl-TAq.text	Daily Dozen Challenge	Daily Dozen Challenge	
donate	mqA-Vp-LZ7.text	Donate	Donate	
subscribe	dRO-1W-3EK.text	Subscribe	Subscribe	
open_source	qVR-SQ-jmS.text	Open Source	Open Source	
about	qGY-wh-1gB.text	About	About	
servings	1HM-mL-ZV9.text	Servings	Servings	
out_of		out of	out of	"Part of ""0 out of 24"""
format_num_days		%d days	%d days	Formatted string %d days
	cW5-dD-Zy0.text	100 days	100 days	
twenty_one_tweaks	5po-De-kCi.text	21 Tweaks	21 Tweaks	
	NPC-if-gUf.text	0 / 37	0 / 37	
format_num_days	Vbn-R9-kuu.text	100 days	100 days	
back_to_today	7XY-Lo-Hwf.normalTitle	Back to today	Back to today	
back_to_today	Qfe-bW-SP4.normalTitle	 Back to today	Back to today	
back_to_today	OIQ-oh-3QN.normalTitle	 Back to today	 Back to today	
	OC8-wt-JgC.normalTitle	Today	Today	
	iHh-5a-01X.normalTitle	Today	Today	
	6FY-X2-BdZ.normalTitle	Today	Today	
	W2v-Cp-vcd.text	Supplements	Supplements	
	Ebp-Lw-fWk.normalTitle	Advanced Utilities		
				
	IFs-g0-SPV.headerTitle	Measurement Units		
	IFs-g0-SPV.footerTitle	Set to always be one unit type or enable the 'Units:' toggle button.	Set to always be one unit type or enable the 'Units:' toggle button.	
	WdR-XV-IyP.headerTitle	21 Tweak Visibility	21 Tweak Visibility	
daily_dozen_only	OZO-Xa-v5G.segmentTitles[0]	Daily Dozen Only	Daily Dozen Only	
daily_dozen_and_tweaks	OZO-Xa-v5G.segmentTitles[1]	Daily Dozen + 21 Tweak	Daily Dozen + 21 Tweak	
	WdR-XV-IyP.footerTitle	"For health alone, use ""Daily Dozen Only"". For health and weight loss use ""Daily Dozen + 21 Tweaks""."	"For health alone, use ""Daily Dozen Only"". For health and weight loss use ""Daily Dozen + 21 Tweaks""."	
daily_reminder_title		Daily Dozen Reminder	Daily Dozen Reminder	
	GiY-ao-2ee.headerTitle	Daily Reminder	Daily Reminder	
daily_reminder_settings		Daily Reminder Settings		
	itH-G7-Kal.text	Enable Reminders		
	XFw-2q-BdT.text	On	On	"""On"" as in ""On or Off"""
enable_daily_reminder		Enable Daily Reminders	Enable Daily Reminders	On/Off toggle label
	pjz-An-Ls5.text	Enable Reminders	Enable Reminders	On/Off toggle label
remind_me_at	kR3-Sa-Fpt.text	Remind me at:	Remind me at:	
play_sound	YP6-dP-Y62.text	Play Sound	Play Sound	
	NRG-eE-YhG.normalTitle	Clear	Clear	
	7l0-os-Oqt.normalTitle	Clear	Clear	
	Tgz-om-dEk.text	Weight (lbs)	Weight (lbs)	
	8ed-5m-QMc.text	Weight (lbs)	Weight (lbs)	
	FBJ-Im-BZk.text	Time	Time	
	g3G-kp-d2S.text	Time	Time	
	xCp-N8-5Uc.text	Morning (upon waking)	Morning (upon waking)	
	77g-xa-ali.text	Evening (right before bed)	Evening (right before bed)	
time_scale	27q-rq-qbu.text	Time Scale	Time Scale	
time_scale	XdW-g4-ZUO.text	Time Scale	Time Scale	
time_scale	v2E-Ao-OVz.text	Time Scale	Time Scale	
	nRL-iG-Wnd.text	Month	Month	
	UCg-Rc-mLf.text	Month	Month	
	lTR-i5-Tn0.text	Month	Month	
