key_droid	key_apple	base_value	lang_value	base_note
food_info_types_other_vegetables.4	dozeVegetablesOther.Variety.Text.4	Carrots	Cenoura	
food_info_types_other_vegetables.5	dozeVegetablesOther.Variety.Text.5	Corn	Milho	
food_info_types_other_vegetables.6	dozeVegetablesOther.Variety.Text.6	Garlic	Alho	
food_info_types_other_vegetables.7	dozeVegetablesOther.Variety.Text.7	Mushrooms (button, oyster, portobello, and shiitake)	Cogumelos (champignon, pleurotus, portobello e shitake)	
food_info_types_other_vegetables.8	dozeVegetablesOther.Variety.Text.8	Okra	Quiabo	
food_info_types_other_vegetables.9	dozeVegetablesOther.Variety.Text.9	Onions	Cebola	
other_vegetables	dozeVegetablesOther.heading	Other Vegetables	Outros Vegetais	
food_info_serving_sizes_whole_grains_imperial.0	dozeWholeGrains.Serving.imperial.0	½ cup hot cereal or cooked grains, pasta, or corn kernels	½ xícara de cereais, grãos cozidos, massas ou grãos de milho	
food_info_serving_sizes_whole_grains_imperial.1	dozeWholeGrains.Serving.imperial.1	1 cup cold cereal	1 xícara de cereais matinais	
food_info_serving_sizes_whole_grains_imperial.2	dozeWholeGrains.Serving.imperial.2	1 tortilla or slice of bread	1 tortilha ou fatia de pão	
food_info_serving_sizes_whole_grains_imperial.3	dozeWholeGrains.Serving.imperial.3	½ a bagel or English muffin	½ bagel ou muffin inglês	
food_info_serving_sizes_whole_grains_imperial.4	dozeWholeGrains.Serving.imperial.4	3 cups popped popcorn	3 xícaras de pipoca	
food_info_serving_sizes_whole_grains_metric.0	dozeWholeGrains.Serving.metric.0	100 g hot cereal or cooked grains, pasta, or corn kernels	100 g de cereais, grãos cozidos, massas ou grãos de milho	
food_info_serving_sizes_whole_grains_metric.1	dozeWholeGrains.Serving.metric.1	50 g cold cereal	50 g de cereais matinais	
food_info_serving_sizes_whole_grains_metric.2	dozeWholeGrains.Serving.metric.2	1 tortilla or slice of bread	1 tortilha ou fatia de pão	
food_info_serving_sizes_whole_grains_metric.3	dozeWholeGrains.Serving.metric.3	½ a bagel or English muffin	½ bagel ou muffin inglês	
food_info_serving_sizes_whole_grains_metric.4	dozeWholeGrains.Serving.metric.4	30 g popped popcorn	30 g de pipoca	
food_info_types_whole_grains.0	dozeWholeGrains.Variety.Text.0	Barley	Cevada	
food_info_types_whole_grains.1	dozeWholeGrains.Variety.Text.1	Buckwheat	Trigo-sarraceno	
food_info_types_whole_grains.2	dozeWholeGrains.Variety.Text.2	Millet	Painço	
food_info_types_whole_grains.3	dozeWholeGrains.Variety.Text.3	Oats	Aveia	
food_info_types_whole_grains.4	dozeWholeGrains.Variety.Text.4	Popcorn	Pipoca	
food_info_types_whole_grains.5	dozeWholeGrains.Variety.Text.5	Quinoa	Quinoa	
food_info_types_whole_grains.6	dozeWholeGrains.Variety.Text.6	Rye	Centeio	
food_info_types_whole_grains.7	dozeWholeGrains.Variety.Text.7	Teff	Teff/Tefe	
food_info_types_whole_grains.8	dozeWholeGrains.Variety.Text.8	Whole-wheat pasta	Massa integral	
whole_grains	dozeWholeGrains.heading	Whole Grains	Grãos Integrais	
serving_sizes	doze_detail_section_sizes	Serving Sizes	Tamanhos da Porção	
types	doze_detail_section_types	Types	Tipos	
servings_time_scale_choices.0	history_scale_choice_day	Day	Dia	Calendar view scale control
servings_time_scale_choices.0	history_scale_choice_day	Day	Dia	Calendar view scale control
servings_time_scale_choices.0	history_scale_choice_day	Day	Dia	Calendar view scale control
servings_time_scale_choices.1	history_scale_choice_month	Month	Mês	Calendar view scale control
servings_time_scale_choices.1	history_scale_choice_month	Month	Mês	Calendar view scale control
servings_time_scale_choices.1	history_scale_choice_month	Month	Mês	Calendar view scale control
servings_time_scale_choices.2	history_scale_choice_year	Year	Ano	Calendar view scale control
servings_time_scale_choices.2	history_scale_choice_year	Year	Ano	Calendar view scale control
servings_time_scale_choices.2	history_scale_choice_year	Year	Ano	Calendar view scale control
time_scale	history_scale_label	Time Scale	Escala de Tempo	
time_scale	history_scale_label	Time Scale	Escala de Tempo	
time_scale	history_scale_label	Time Scale	Escala de Tempo	
about	info_app_about	About	Sobre Nós	
app_name	info_app_about_app_name	Daily Dozen	Dúzia Diária	'Daily Dozen' application name
activity_welcome_text	info_app_about_overview	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	Use este aplicativo diariamente para controlar os seus alimentos e acompanhar os conselhos que eu recomendo para uma ótima saúde e longevidade nos meus livros Comer Para Não Morrer e Como Não Fazer Dieta.	
	info_app_about_version	version 3.2.1	versão 3.2.1	Application release version
welcome_to_my_daily_dozen	info_app_about_welcome	Welcome to my Daily Dozen!	Bem-vindos à minha Dúzia Diária!	
	info_book_how_not_to_die	Book: How Not to Die	Livro: Comer Para Não Morrer	
	info_book_how_not_to_die_cookbook	Book: How Not to Die Cookbook	Livro: Comer Para Não Morrer - O Livro de Receitas	
	info_book_how_not_to_diet	Book: How Not to Diet	Livro: Como Não Fazer Dieta	
daily_dozen_challenge	info_webpage_daily_dozen_challenge	Daily Dozen Challenge	Desafio Duzía Diária	
donate	info_webpage_donate	Donate	Doar	
open_source	info_webpage_open_source	Open Source	Código Aberto	
subscribe	info_webpage_subscribe	Subscribe	Inscreva-se	
latest_videos	info_webpage_videos_latest	Latest Videos	Últimos Vídeos	
servings_all	item_history_completed_all	All servings	Todas as porções	
servings_some	item_history_completed_some	Some servings	Algumas porções	
history	item_history_heading	History	Histórico	
vitamin_b12	otherVitaminB12.heading	Vitamin B12	Vitamina B12	
daily_reminder_text	reminder.alert.text	Update your servings for today	Atualize as suas porções para hoje	Alert notification text
	reminder.heading	Daily Reminder	Lembrete Diário	
	reminder.settings.enable	Enable Reminders	Habilitar Lembretes	
	reminder.settings.enable	Enable Reminders	Habilitar Lembretes	On/Off toggle label
play_sound	reminder.settings.sound	Play Sound	Habilitar Som	
remind_me_at	reminder.settings.time	Remind me at:	Lembre-me em:	
vibrate	reminder.settings.vibrate	Vibrate	Vibrar	Android notification `vibrate`
	reminder.state.off	Off	Desligado	'Off' as in 'On or Off', reminder is not enabled
	reminder.state.on	On	Ligado	'On' as in 'On or Off'
daily_dozen_only	setting_doze_only_btn	Daily Dozen Only	Apenas a Dúzia Diária	
	setting_doze_only_choice	Daily Dozen Only	Apenas a Dúzia Diária	
daily_dozen_and_tweaks	setting_doze_tweak_btn	Daily Dozen + 21 Tweaks	Dúzia Diária + 21 Ajustes	
	setting_doze_tweak_choice	Daily Dozen + 21 Tweak	Dúzia Diária + 21 Ajustes	
	setting_doze_tweak_footer	For health alone, use "Daily Dozen Only". For health and weight loss use "Daily Dozen + 21 Tweaks".	Se está interessado apenas em saúde, use "Apenas a Dúzia Diária". Se está interessado em saúde e perda de peso use "Dúzia Diária + 21 Ajustes".	
for_health_alone	setting_health_alone_txt	For Health Alone	Para Saúde Apenas	
for_health_and_weight_loss	setting_health_weight_txt	For Health and Weight Loss	Para Saúde e Perda de Peso	
	settings.tweak.header	21 Tweak Visibility	Visibilidade dos 21 Ajustes	
	settings.units.header	Measurement Units	Unidades de Medida	
	settings_advanced_utilities	Advanced Utilities	Funções Avançadas	
	settings_units_choice_footer	Set to always be one unit type or enable the 'Units:' toggle button.	Escolha ter as mesmas unidades de medida sempre ou ative o botão de alteração "Unidades:".	
complete_intentions	tweakCompleteIntentions.heading	Complete Your Implementation Intentions	Conclua Suas Intenções de Implementação	
complete_intentions_short	tweakCompleteIntentions.short	Complete Your Implementation Intentions	Conclua Suas Intenções de Implementação	
complete_intentions_text	tweakCompleteIntentions.text	Every two months, create three new implementation intentions—"if X, then Y" plans to perform a particular behavior in a specific context—and check each one of them off as you complete them every day.	A cada dois meses, crie três novas intenções de implementação — planos "se X, então Y" para executar um comportamento específico em um contexto específico — e marque cada uma delas conforme você as conclui todos os dias.	
daily_blackcumin	tweakDailyBlackCumin.heading	Black Cumin (¼ tsp)	Cominho Preto (¼ colher de chá)	
daily_blackcumin_short	tweakDailyBlackCumin.short	Black Cumin (Nigella sativa) (¼ tsp)	Cominho Preto (Nigella sativa) (¼ colher de chá)	
daily_blackcumin_text	tweakDailyBlackCumin.text	As noted in the Appetite Suppression section, a systematic review and meta-analysis of randomized, controlled weight-loss trials found that about a quarter teaspoon of black cumin powder every day appears to reduce body mass index within a span of a couple of months. Note that black cumin is different from regular cumin, for which the dosing is different.	Como observado na seção Supressão de Apetite, uma revisão sistemática e metanálise de estudos clínicos randomizados e controlados para perda de peso descobriu que cerca de um quarto de colher de chá de pó de cominho preto todos os dias parece reduzir o índice de massa corporal em um período de alguns meses. Observe que o cominho preto é diferente do cominho comum, para o qual a dosagem é diferente.	
daily_cumin	tweakDailyCumin.heading	Cumin (½ tsp with lunch and dinner)	Cominho (½ colher de chá no almoço e no jantar)	
daily_cumin_short	tweakDailyCumin.short	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	Cominho (Cuminum cyminum) (½ colher de chá no almoço e no jantar)	
daily_cumin_text	tweakDailyCumin.text	Overweight women randomized to add a half teaspoon of cumin to their lunches and dinners beat out the control group by four more pounds and an extra inch off their waists. There is also evidence to support the use of the spice saffron, but a pinch a day would cost a dollar, whereas a teaspoon of cumin costs less than ten cents.	Mulheres com sobrepeso randomizadas para adicionar meia colher de chá de cominho nos almoços e jantares superaram o grupo controle, reduzindo mais 1,8 kg e 2,5 cm na cintura. Também há evidências para apoiar o uso do açafrão, mas uma pitada por dia custaria 1 dólar, enquanto que uma colher de chá de cominho custa menos de 0,10 dólares.	
daily_deflourdiet	tweakDailyDeflourDiet.heading	Deflour Your Diet	Retire a Farinha da Sua Alimentação	
daily_deflourdiet_short	tweakDailyDeflourDiet.short	Deflour Your Diet	Retire a Farinha da Sua Alimentação	
daily_deflourdiet_text	tweakDailyDeflourDiet.text	Check this box every day your whole grain servings are in the form of intact grains. The powdering of even 100 percent whole grains robs our microbiomes of the starch that would otherwise be ferried down to our colons enclosed in unbroken cell walls.	Assinale esta opção todos os dias que as suas porções de grãos integrais forem na forma de grãos intactos. Moer grãos, incluindo grãos 100 % integrais, impede que o amido seja transportado dentro de parades celulares intactas para o nosso cólon, impedindo assim, que chegue ao nosso microbioma.	
daily_frontload	tweakDailyFrontLoad.heading	Front-Load Your Calories	Consuma Mais Calorias de Manhã	
daily_frontload_short	tweakDailyFrontLoad.short	Front-Load Your Calories	Consuma Mais Calorias de Manhã	
daily_frontload_text	tweakDailyFrontLoad.text	There are metabolic benefits to distributing more calories to earlier in the day, so make breakfast (ideally) or lunch your largest meal of the day in true king/prince/pauper style.	Existem benefícios metabólicos no consumo de mais calorias no início do dia, portanto, faça do café da manhã (idealmente) ou do almoço a sua maior refeição do dia, seguindo o estilo rei/príncipe/pobre.	
daily_garlic	tweakDailyGarlic.heading	Garlic Powder (¼ tsp)	Alho em Pó (¼ colher de chá)	
daily_garlic_short	tweakDailyGarlic.short	Garlic Powder (¼ tsp)	Alho em Pó (¼ colher de chá)	
daily_garlic_text	tweakDailyGarlic.text	Randomized, double-blind, placebo-controlled studies have found that as little as a daily quarter teaspoon of garlic powder can reduce body fat at a cost of perhaps two cents a day.	Estudos randomizados, duplo-cegos e controlados por placebo descobriram que um quarto de colher de chá diária de alho em pó pode reduzir a gordura corporal a um custo de cerca de 0,02 dólares por dia.	
daily_ginger	tweakDailyGinger.heading	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Gengibre em Pó (1 colher de chá) ou Pimenta Caiena (½ colher de chá)	
daily_ginger_short	tweakDailyGinger.short	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Gengibre em Pó (1 colher de chá) ou Pimenta Caiena (½ colher de chá)	
daily_ginger_text	tweakDailyGinger.text	Randomized controlled trials have found that ¼ teaspoon to 1½ teaspoons a day of ground ginger significantly decreased body weight for just pennies a day. It can be as easy as stirring the ground spice into a cup of hot water. Note: Ginger may work better in the morning than evening. Chai tea is a tasty way to combine the green tea and ginger tricks into a single beverage. Alternately, for BAT activation, you can add one raw jalapeño pepper or a half teaspoon of red pepper powder (or, presumably, crushed red pepper flakes) into your daily diet. To help beat the heat, you can very thinly slice or finely chop the jalapeño to reduce its bite to little prickles, or mix the red pepper into soup or the whole-food vegetable smoothie I featured in one of my cooking videos on NutritionFacts.org.	Estudos clínicos randomizados descobriram que entre ¼ de colher de chá a 1½ colheres de chá por dia de gengibre em pó reduzem significativamente o peso corporal por apenas alguns centavos por dia. Pode ser tão fácil quanto misturar o tempero moído em um copo de água quente. Nota: o gengibre pode funcionar melhor de manhã do que à noite. O chá chai é uma maneira saborosa de combinar os benefícios do chá verde e do gengibre em uma única bebida. Como alternativa, para a ativação do Tecido Adiposo Marrom, você pode adicionar uma pimenta jalapenho crua ou meia colher de chá de pimenta vermelha em pó (ou, presumivelmente, flocos de pimenta vermelha amassados) na sua alimentação diária. Para ajudar a combater o sabor picante, você pode fatiar bem fino ou picar muito bem o jalapenho, ou misturar a pimenta vermelha em uma sopa ou no smoothie de vegetais integrais que eu mostrei em um dos meus vídeos de culinária do NutritionFacts.org.	
daily_greentea	tweakDailyGreenTea.heading	Green Tea (3 cups)	Chá Verde (3 xícaras)	
daily_greentea_short	tweakDailyGreenTea.short	Green Tea (3 cups)	Chá Verde (3 xícaras)	
daily_greentea_text	tweakDailyGreenTea.text	Drink three cups a day between meals (waiting at least an hour after a meal so as to not interfere with iron absorption). During meals, drink water, black coffee, or hibiscus tea mixed 6:1 with lemon verbena, but never exceed three cups of fluid an hour (important given my water preloading advice). Take advantage of the reinforcing effect of caffeine by drinking your green tea along with something healthy you wish you liked more, but don\'t consume large amounts of caffeine within six hours of bedtime. Taking your tea without sweetener is best, but if you typically sweeten your tea with honey or sugar, try yacon syrup instead.	Beba três xícaras por dia entre as refeições (aguarde pelo menos uma hora após a refeição para não interferir na absorção de ferro). Durante as refeições, beba água, café preto ou chá de hibisco misturado 6:1 com verbena-limão, mas nunca exceda três xícaras de líquido por hora (importante devido aos meus conselhos de fazer uma pré-refeição de água). Aproveite o efeito reforçado da cafeína bebendo seu chá verde junto com algo saudável que você não gosta tanto, mas não consuma grandes quantidades de cafeína nas seis horas antes de dormir. Tomar chá sem adoçante é melhor, mas se você normalmente adoça o chá com mel ou açúcar, tente o xarope de yacon.	
daily_hydrate	tweakDailyHydrate.heading	Stay Hydrated	Mantenha-se Hidratado	
daily_hydrate_short	tweakDailyHydrate.short	Stay Hydrated	Mantenha-se Hidratado	
daily_hydrate_text	tweakDailyHydrate.text	Check this box if your urine never appears darker than a pale yellow. Note that if you\'re eating riboflavin-fortified foods (such as nutritional yeast), then base this instead on getting nine cups of unsweetened beverages a day for women (which would be taken care of by the green tea and water preloading recommendations) or thirteen cups a day for men. If you have heart or kidney issues, don\'t increase fluid intake at all without first talking with your physician. Remember, diet soda may be calorie-free, but it\'s not consequence-free, as we learned in the Low in Added Sugar section.	Assinale esta opção se a sua urina nunca parecer mais escura que amarelo pálido. Note que, se você estiver ingerindo alimentos enriquecidos com riboflavina (como levedura nutricional), baseie-se apenas no critério de ingerir nove copos de bebidas sem açúcar por dia para as mulheres (que seriam cumpridas pelas recomendações de pré-refeição de água e chá verde) ou 13 copos por dia para homens. Se você tiver problemas cardíacos ou renais, não aumente a ingestão de líquidos sem antes conversar com seu médico. Lembre-se de que o refrigerante diet pode estar isento de calorias, mas não está isento de consequências, como aprendemos na seção Baixo Teor de Açúcar Adicionado.	
daily_nutriyeast	tweakDailyNutriYeast.heading	Nutritional Yeast (2 tsp)	Levedura Nutricional (2 colheres de chá)	
daily_nutriyeast_short	tweakDailyNutriYeast.short	Nutritional Yeast (2 tsp)	Levedura Nutricional (2 colheres de chá)	
daily_nutriyeast_text	tweakDailyNutriYeast.text	Two teaspoons of baker\'s, brewer\'s, or nutritional yeast contains roughly the amount of beta 1,3/1,6 glucans found in randomized, double-blind, placebo-controlled clinical trials to facilitate weight loss.	Duas colheres de chá de levedura de padaria, cervejaria ou nutricional contêm aproximadamente a quantidade de beta 1,3/1,6 glucanos que facilita a perda de peso, conforme estudos clínicos randomizados, duplo-cegos e controlados por placebo.	
daily_timerestrict	tweakDailyTimeRestrict.heading	Time-Restrict Your Eating	Limite o Tempo de sua Alimentação	
daily_timerestrict_short	tweakDailyTimeRestrict.short	Time-Restrict Your Eating	Limite o Tempo de sua Alimentação	
daily_timerestrict_text	tweakDailyTimeRestrict.text	Confine eating to a daily window of time of your choosing under twelve hours in length that you can stick to consistently, seven days a week. Given the circadian benefits of reducing evening food intake, the window should end before 7:00 p.m.	Limite a alimentação a um intervalo de tempo diário de sua escolha com menos de doze horas de duração, que você possa manter consistentemente, sete dias por semana. Dados os benefícios circadianos de reduzir a ingestão noturna de alimentos, o intervalo deve terminar antes das 19:00h.	
exercise_timing	tweakExerciseTiming.heading	Optimize Exercise Timing	Otimize o Tempo de Exercícios	
exercise_timing_short	tweakExerciseTiming.short	Optimize Exercise Timing	Otimize o Tempo de Exercícios	
exercise_timing_text	tweakExerciseTiming.text	The Daily Dozen\'s recommendation for optimum exercise duration for longevity is ninety minutes of moderately intense activity a day, which is also the optimum exercise duration for weight loss. Anytime is good, and the more, the better, but there may be an advantage to exercising in a fasted state, at least six hours after your last meal. Typically, this would mean before breakfast, but if you timed it right, you could exercise midday before a late lunch or, if lunch is eaten early enough, before dinner. This is the timing for nondiabetics. Diabetics and prediabetics should instead start exercising thirty minutes after the start of a meal and ideally go for at least an hour to completely straddle the blood sugar peak. If you had to choose a single meal to exercise after, it would be dinner, due to the circadian rhythm of blood sugar control that wanes throughout the day. Ideally, though, breakfast would be the largest meal of the day, and you\'d exercise after that—or, even better, after every meal.	A recomendação da Dúzia Diária para a duração ideal de exercícios para a longevidade é de noventa minutos de atividade de intensidade moderada por dia, que também é a duração ideal de exercícios para perda de peso. Qualquer momento é bom e, quanto mais, melhor, mas pode haver uma vantagem em se exercitar em jejum, pelo menos seis horas após a sua última refeição. Normalmente, isso significa antes do café da manhã, mas se você planejar corretamente, pode se exercitar no meio do dia antes de um almoço tardio ou, se você almoçar suficientemente cedo, antes do jantar. Estes são os períodos para os não diabéticos. Diabéticos e pré-diabéticos devem começar a se exercitar trinta minutos após o início de uma refeição e, idealmente, se exercitar por pelo menos uma hora para passar completamente o pico de glicose no sangue. Se você tivesse que escolher uma única refeição para se exercitar depois, seria o jantar, devido ao ritmo circadiano de controle de glicose no sangue que diminui ao longo do dia. Idealmente, porém, o café da manhã seria a maior refeição do dia e você deveria se exercitar depois disso — ou, melhor ainda, depois de cada refeição.	
meal_twentyminutes	tweakMeal20Minutes.heading	Follow the Twenty-Minute Rule	Siga a Regra dos Vinte Minutos	
meal_twentyminutes_short	tweakMeal20Minutes.short	Follow the Twenty-Minute Rule	Siga a Regra dos Vinte Minutos	
meal_twentyminutes_text	tweakMeal20Minutes.text	Whether through increasing viscosity or the number of chews, or decreasing bite size and eating rate, dozens of studies have demonstrated that no matter how we boost the amount of time food is in our mouths, it can result in lower caloric intake. So extend meal duration to at least twenty minutes to allow your natural satiety signals to take full effect. How? By choosing foods that take longer to eat and eating them in a way that prolongs the time they stay in your mouth. Think bulkier, hardier, chewier foods in smaller, well-chewed bites.	Seja através do aumento da viscosidade ou do número de mastigações ou da diminuição do tamanho da mordida e da taxa de alimentação, dezenas de estudos demonstraram que, independentemente de como aumentamos a quantidade de tempo que os alimentos permanecem na boca, isso pode resultar em uma menor ingestão calórica. Portanto, estenda a duração das refeições para pelo menos vinte minutos para permitir que seus sinais naturais de saciedade entrem em ação. De que forma? Escolhendo alimentos que demoram mais para serem ingeridos e comendo-os de maneira a prolongar o tempo que eles ficam na boca. Pense em alimentos mais volumosos, mais duros, que exigem mais mastigação, em pequenas quantidades bem mastigadas.	
meal_negcal	tweakMealNegCal.heading	Preload with "Negative Calorie" Foods	Pré-refeição de Alimentos de "Calorias Negativas"	
meal_negcal_short	tweakMealNegCal.short	Preload with "Negative Calorie" Foods	Pré-refeição de Alimentos de "Calorias Negativas"	
meal_negcal_text	tweakMealNegCal.text	As the first course, start each meal with an apple or a Green Light soup or salad containing fewer than one hundred calories per cup.	Como primeiro prato, comece cada refeição com uma maçã, ou uma sopa ou uma salada considerada "Luz Verde" contendo menos de cem calorias por xícara.	
meal_undistracted	tweakMealUndistracted.heading	Enjoy Undistracted Meals	Desfrute de Refeições sem Distrações	
meal_undistracted_short	tweakMealUndistracted.short	Enjoy Undistracted Meals	Desfrute de Refeições sem Distrações	
meal_undistracted_text	tweakMealUndistracted.text	Don\'t eat while watching TV or playing on your phone. Give yourself a check for each meal you\'re able to eat without distraction.	Não coma enquanto assiste TV ou joga no seu celular. Assinale para cada refeição que puder comer sem distração.	
meal_vinegar	tweakMealVinegar.heading	Incorporate Vinegar (2 tsp with each meal)	Incorpore Vinagre (2 colheres de chá com cada refeição)	
meal_vinegar_short	tweakMealVinegar.short	Incorporate Vinegar (2 tsp with each meal)	Incorpore Vinagre (2 colheres de chá com cada refeição)	
meal_vinegar_text	tweakMealVinegar.text	Never drink vinegar straight. Instead, flavor meals or dress a side salad with any of the sweet and savory vinegars out there. If you want to drink it, make sure to mix it in a glass of water and, afterward, be sure to rinse your mouth out with water to protect your tooth enamel.	Nunca beba vinagre puro. Em vez disso, incorpore em refeições ou tempere uma salada, utilizando qualquer um dos vinagres doces ou salgados. Se você quiser bebê-lo, misture-o em um copo de água e depois enxague a boca com água para proteger o esmalte dos dentes.	
meal_water	tweakMealWater.heading	Preload with Water	Pré-refeição de Água	
meal_water_short	tweakMealWater.short	Preload with Water	Pré-refeição de Água	
meal_water_text	tweakMealWater.text	Time your metabolism-boosting two cups of cool or cold unflavored water before each meal to also take advantage of its preload benefits.	Planeje seus dois copos de água sem sabor, fria ou gelada, que aumentam o metabolismo, antes de cada refeição, para também aproveitar seus benefícios de pré-refeição.	
nightly_fast	tweakNightlyFast.heading	Fast After 7:00 pm	Jejum Após as 19:00h	
nightly_fast_short	tweakNightlyFast.short	Fast After 7:00 p.m.	Jejum Após as 19:00h	
nightly_fast_text	tweakNightlyFast.text	Due to our circadian rhythms, food eaten at night is more fattening than the exact same food eaten earlier in the day, so fast every night for at least twelve hours starting before 7:00 p.m. The fewer calories after sundown, the better.	Devido aos nossos ritmos circadianos, os alimentos consumidos à noite engordam mais do que exatamente os mesmos alimentos ingeridos no início do dia, portanto jejue todas as noites por pelo menos doze horas, começando antes das 19:00h. Quanto menos calorias após o pôr do sol, melhor.	
nightly_sleep	tweakNightlySleep.heading	Get Sufficient Sleep	Durma o Suficiente	
nightly_sleep_short	tweakNightlySleep.short	Get Sufficient Sleep	Durma o Suficiente	
nightly_sleep_text	tweakNightlySleep.text	Check this box if you get at least seven hours of sleep at your regular bedtime.	Assinale esta opção se você dormir pelo menos sete horas no seu horário de dormir usual.	
nightly_trendelenburg	tweakNightlyTrendelenbrug.heading	Experiment with Mild Trendelenburg	Experimente o Trendelenburg Leve	
nightly_trendelenburg_short	tweakNightlyTrendelenbrug.short	Experiment with Mild Trendelenburg	Experimente o Trendelenburg Leve	
nightly_trendelenburg_text	tweakNightlyTrendelenbrug.text	Try spending at least four hours a night lying with your body tilted head-down six degrees by elevating the posts at the foot of your bed by eight inches (or by nine inches if you have a California king). Be extremely careful when you get out of bed, as this causes orthostatic intolerance in most people, even if you\'re young and healthy—meaning if you get up too fast, you can feel dizzy, faint, or light-headed and could fall and hurt yourself. So get up slowly. Drinking two cups of cold water thirty minutes before rising may also help prevent this potentially hazardous side effect.\n*IMPORTANT: Do not try this at home at all if you have any heart or lung issues, acid reflux, or problems with your brain (like head trauma) or eyes (even a family history of glaucoma disqualifies you). Also do not try this until you ask your physician if they think it\'s safe for you to sleep in mild Trendelenburg.*	Tente passar pelo menos quatro horas por noite deitado com o corpo inclinado a seis graus com a cabeça para baixo, elevando os pés da cama em 20 cm (ou 23 cm se você tiver uma cama "California King"). Seja extremamente cuidadoso ao sair da cama, pois isso causa intolerância ortostática na maioria das pessoas, mesmo se você for jovem e saudável — ou seja, se você levantar rápido demais, pode sentir tontura, ter um desmaio, cair e se machucar. Então levante-se devagar. Beber dois copos de água fria trinta minutos antes de se levantar também pode ajudar a evitar esse efeito colateral potencialmente perigoso.\n*IMPORTANTE: Não tente fazer isso se você tiver problemas cardíacos ou pulmonares, refluxo ácido, problemas no cérebro (como traumatismo craniano) ou nos olhos (até um histórico familiar de glaucoma o desqualifica). Além disso, não tente fazer isso antes de perguntar ao/à médico/a se ele/a acha seguro dormir em Trendelenburg leve.*	
weigh_twice	tweakWeightTwice.heading	Weigh Yourself Twice a Day	Pese-se Duas Vezes por Dia	
weigh_twice_short	tweakWeightTwice.short	Weigh Yourself Twice a Day	Pese-se Duas Vezes por Dia	
weigh_twice_text	tweakWeightTwice.text	Regular self-weighing is considered crucial for long-term weight control, but there is insufficient evidence to support a specific frequency of weighing. My recommendation is based on the one study that found that twice daily—upon waking and right before bed—appeared superior to once a day (about six versus two pounds of weight loss over twelve weeks).	A auto-pesagem regular é considerada crucial para o controle de peso a longo prazo, mas não há evidências suficientes para apoiar uma frequência específica de pesagem. Minha recomendação baseia-se no estudo que constatou que duas vezes por dia — ao acordar e logo antes de dormir — pareceu superior a uma vez por dia (cerca de 2,7 kg versus 0,9 kg de perda de peso em doze semanas).	
	tweak_detail_section_activity	Activity	Atividade	
	tweak_detail_section_description	Description	Descrição	
units	units_label	Units:	Unidades:	
units	units_label	Units:	Unidades:	
	weight_entry_clear	Clear	Apagar	
	weight_entry_clear	Clear	Apagar	
	weight_entry_evening	Evening (right before bed)	Noite (antes de dormir)	
	weight_entry_morning	Morning (upon waking)	Manhã (logo ao acordar)	
	weight_entry_time	Time	Tempo	
	weight_entry_time	Time	Tempo	
	weight_history_edit_data	Edit Data	Editar Dados	
daily_reminder_settings		Daily Reminder Settings	Configuração dos Lembretes Diários	a reminder that is triggered every day
daily_reminder_title		Daily Dozen Reminder	Lembrete da Dúzia Diária	
enable_daily_reminder		Enable Daily Reminders	Habilitar Lembretes Diários	On/Off toggle label
format_num_days		%d days	%d dias	Formatted string %d days
imperial		imperial	imperial	
metric		metric	métrico	
out_of		out of	de	Part of "0 out of 24"
videos	xcg-0a-oqY.normalTitle	VIDEOS	VÍDEOS	Keyword for link to video topics
	1K3-d9-Hfb.normalTitle	METRIC	MÉTRICO	
	M75-CQ-NVP.normalTitle	METRIC	MÉTRICO	
	1K3-d9-Hfb.normalTitle	METRIC	MÉTRICO	
	M75-CQ-NVP.normalTitle	METRIC	MÉTRICO	
	RLb-GV-4hh.segmentTitles[0]	Imperial	Imperial	Part of "Imperial/Metric/Toggle Units" selector
	RLb-GV-4hh.segmentTitles[1]	Metric	Métrico	Part of "Imperial/Metric/Toggle Units" selector
	RLb-GV-4hh.segmentTitles[2]	Toggle Units	Alternar Unidades	Part of "Imperial/Metric/Toggle Units" selector
servings	1HM-mL-ZV9.text	Servings	Porções	
	cW5-dD-Zy0.text	100 days	100 dias	
twenty_one_tweaks	5po-De-kCi.text	21 Tweaks	21 Ajustes	
	NPC-if-gUf.text	0 / 37	0 / 37	
format_num_days	Vbn-R9-kuu.text	100 days	100 dias	
	W2v-Cp-vcd.text	Supplements	Suplementos	
	Tgz-om-dEk.text	Weight (lbs)	Peso (lbs)	
	8ed-5m-QMc.text	Weight (lbs)	Peso (lbs)	
	nRL-iG-Wnd.text	Month	Mês	
	UCg-Rc-mLf.text	Month	Mês	
	lTR-i5-Tn0.text	Month	Mês	
	8ed-5m-QMc.text	Weight (lbs.)	Peso (lbs.)	
