key_droid	key_apple	base_value	lang_value	base_note
	dozeNuts.Variety.Topic.1	topics/brazil-nuts	topics/brazil-nuts	
	dozeNuts.Variety.Topic.10	topics/sesame-seeds	topics/sesame-seeds	
	dozeNuts.Variety.Topic.11	topics/sunflower-seeds	topics/sunflower-seeds	
	dozeNuts.Variety.Topic.12	topics/walnuts	topics/walnuts	
	dozeNuts.Variety.Topic.2	topics/cashews	topics/cashews	
	dozeNuts.Variety.Topic.3	topics/chia-seeds	topics/chia-seeds	
	dozeNuts.Variety.Topic.4	topics/hazelnuts	topics/hazelnuts	
	dozeNuts.Variety.Topic.5			
	dozeNuts.Variety.Topic.6	topics/macadamia-nuts	topics/macadamia-nuts	
	dozeNuts.Variety.Topic.7	topics/pecans	topics/pecans	
	dozeNuts.Variety.Topic.8	topics/pistachios	topics/pistachios	
	dozeNuts.Variety.Topic.9	topics/pumpkin-seeds	topics/pumpkin-seeds	
nuts	dozeNuts.heading	Nuts and Seeds	Nuts and Seeds	
	dozeNuts.topic	topics/nuts	topics/nuts	
	dozeOtherInfo.confirm	OK	OK	
	dozeOtherInfo.message	Vitamin B12 is essential for your health but does not count towards your daily servings.ⓃⓃVitamin B12 is included in this app to provide you with an easy way to track your intake.	Vitamin B12 is essential for your health but does not count towards your daily servings.ⓃⓃVitamin B12 is included in this app to provide you with an easy way to track your intake.	
	dozeOtherInfo.section		Supplements	
	dozeOtherInfo.title	Supplements	Supplements	
	dozeSpices.Serving.Imperial.0	¼ teaspoon of turmeric	¼ teaspoon of turmeric	
	dozeSpices.Serving.Imperial.1	Any other (salt-free) herbs and spices you enjoy	Any other (salt-free) herbs and spices you enjoy	
	dozeSpices.Serving.Metric.0	¼ teaspoon of turmeric	¼ teaspoon of turmeric	
	dozeSpices.Serving.Metric.1	Any other (salt-free) herbs and spices you enjoy	Any other (salt-free) herbs and spices you enjoy	
food_info_serving_sizes_spices_imperial.0	dozeSpices.Serving.imperial.0			
food_info_serving_sizes_spices_imperial.1	dozeSpices.Serving.imperial.1			
food_info_serving_sizes_spices_metric.0	dozeSpices.Serving.metric.0			
food_info_serving_sizes_spices_metric.1	dozeSpices.Serving.metric.1			
food_info_types_spices.0	dozeSpices.Variety.Text.0	Allspice	Allspice	
food_info_types_spices.1	dozeSpices.Variety.Text.1	Barberries	Barberries	
food_info_types_spices.10	dozeSpices.Variety.Text.10	Cumin	Cumin	
food_info_types_spices.11	dozeSpices.Variety.Text.11	Curry powder	Curry powder	
food_info_types_spices.12	dozeSpices.Variety.Text.12	Dill	Dill	
food_info_types_spices.13	dozeSpices.Variety.Text.13	Fenugreek	Fenugreek	
food_info_types_spices.14	dozeSpices.Variety.Text.14	Garlic	Garlic	
food_info_types_spices.15	dozeSpices.Variety.Text.15	Ginger	Ginger	
food_info_types_spices.16	dozeSpices.Variety.Text.16	Horseradish	Horseradish	
food_info_types_spices.17	dozeSpices.Variety.Text.17	Lemongrass	Lemongrass	
food_info_types_spices.18	dozeSpices.Variety.Text.18	Marjoram	Marjoram	
food_info_types_spices.19	dozeSpices.Variety.Text.19	Mustard powder	Mustard powder	
food_info_types_spices.2	dozeSpices.Variety.Text.2	Basil	Basil	
food_info_types_spices.20	dozeSpices.Variety.Text.20	Nutmeg	Nutmeg	
food_info_types_spices.21	dozeSpices.Variety.Text.21	Oregano	Oregano	
food_info_types_spices.22	dozeSpices.Variety.Text.22	Smoked paprika	Smoked paprika	
food_info_types_spices.23	dozeSpices.Variety.Text.23	Parsley	Parsley	
food_info_types_spices.24	dozeSpices.Variety.Text.24	Pepper	Pepper	
food_info_types_spices.25	dozeSpices.Variety.Text.25	Peppermint	Peppermint	
food_info_types_spices.26	dozeSpices.Variety.Text.26	Rosemary	Rosemary	
food_info_types_spices.27	dozeSpices.Variety.Text.27	Saffron	Saffron	
food_info_types_spices.28	dozeSpices.Variety.Text.28	Sage	Sage	
food_info_types_spices.29	dozeSpices.Variety.Text.29	Thyme	Thyme	
food_info_types_spices.3	dozeSpices.Variety.Text.3	Bay leaves	Bay leaves	
food_info_types_spices.30	dozeSpices.Variety.Text.30	Turmeric	Turmeric	
food_info_types_spices.31	dozeSpices.Variety.Text.31	Vanilla	Vanilla	
food_info_types_spices.4	dozeSpices.Variety.Text.4	Cardamom	Cardamom	
food_info_types_spices.5	dozeSpices.Variety.Text.5	Chili powder	Chili powder	
food_info_types_spices.6	dozeSpices.Variety.Text.6	Cilantro	Cilantro	
food_info_types_spices.7	dozeSpices.Variety.Text.7	Cinnamon	Cinnamon	
food_info_types_spices.8	dozeSpices.Variety.Text.8	Cloves	Cloves	
food_info_types_spices.9	dozeSpices.Variety.Text.9	Coriander	Coriander	
	dozeSpices.Variety.Topic.0	topics/allspice	topics/allspice	
	dozeSpices.Variety.Topic.1	topics/barberries	topics/barberries	
	dozeSpices.Variety.Topic.10	topics/cumin	topics/cumin	
	dozeSpices.Variety.Topic.11	topics/curry-powder	topics/curry-powder	
	dozeSpices.Variety.Topic.12			
	dozeSpices.Variety.Topic.13	topics/fenugreek	topics/fenugreek	
	dozeSpices.Variety.Topic.14	topics/garlic	topics/garlic	
	dozeSpices.Variety.Topic.15	topics/ginger	topics/ginger	
	dozeSpices.Variety.Topic.16			
	dozeSpices.Variety.Topic.17	topics/lemongrass	topics/lemongrass	
	dozeSpices.Variety.Topic.18	topics/marjoram	topics/marjoram	
	dozeSpices.Variety.Topic.19	topics/mustard-powder	topics/mustard-powder	
	dozeSpices.Variety.Topic.2	topics/basil	topics/basil	
	dozeSpices.Variety.Topic.20	topics/nutmeg	topics/nutmeg	
	dozeSpices.Variety.Topic.21	topics/oregano	topics/oregano	
	dozeSpices.Variety.Topic.22	topics/paprika		
	dozeSpices.Variety.Topic.23	topics/parsley	topics/parsley	
	dozeSpices.Variety.Topic.24	topics/pepper	topics/pepper	
	dozeSpices.Variety.Topic.25	topics/peppermint	topics/peppermint	
	dozeSpices.Variety.Topic.26	topics/rosemary	topics/rosemary	
	dozeSpices.Variety.Topic.27	topics/saffron	topics/saffron	
	dozeSpices.Variety.Topic.28			
	dozeSpices.Variety.Topic.29	topics/thyme	topics/thyme	
	dozeSpices.Variety.Topic.3			
	dozeSpices.Variety.Topic.30	topics/turmeric	topics/turmeric	
	dozeSpices.Variety.Topic.31			
	dozeSpices.Variety.Topic.4	topics/cardamom	topics/cardamom	
	dozeSpices.Variety.Topic.5			
	dozeSpices.Variety.Topic.6	topics/cilantro	topics/cilantro	
	dozeSpices.Variety.Topic.7	topics/cinnamon	topics/cinnamon	
	dozeSpices.Variety.Topic.8	topics/cloves	topics/cloves	
	dozeSpices.Variety.Topic.9	topics/coriander	topics/coriander	
spices	dozeSpices.heading	Herbs and Spices	Herbs and Spices	
	dozeSpices.topic	topics/spices	topics/spices	
	dozeVegetablesCruciferous.Serving.Imperial.0	½ cup chopped	½ cup chopped	
	dozeVegetablesCruciferous.Serving.Imperial.1	¼ cup Brussels or broccoli sprouts	¼ cup Brussels or broccoli sprouts	
	dozeVegetablesCruciferous.Serving.Imperial.2	1 tablespoon horseradish	1 tablespoon horseradish	
	dozeVegetablesCruciferous.Serving.Metric.0	30–80 g chopped	30–80 g chopped	
	dozeVegetablesCruciferous.Serving.Metric.1	12 g Brussels or broccoli sprouts	12 g Brussels or broccoli sprouts	
	dozeVegetablesCruciferous.Serving.Metric.2	1 tablespoon horseradish	1 tablespoon horseradish	
food_info_serving_sizes_cruciferous_vegetables_imperial.0	dozeVegetablesCruciferous.Serving.imperial.0	½ cup	½ tasse	
food_info_serving_sizes_cruciferous_vegetables_imperial.1	dozeVegetablesCruciferous.Serving.imperial.1	¼ cup	¼ tasse	
food_info_serving_sizes_cruciferous_vegetables_imperial.2	dozeVegetablesCruciferous.Serving.imperial.2			
food_info_serving_sizes_cruciferous_vegetables_metric.0	dozeVegetablesCruciferous.Serving.metric.0	30–80 g	30–80 g	
food_info_serving_sizes_cruciferous_vegetables_metric.1	dozeVegetablesCruciferous.Serving.metric.1	12 g	12 g	
food_info_serving_sizes_cruciferous_vegetables_metric.2	dozeVegetablesCruciferous.Serving.metric.2			
food_info_types_cruciferous_vegetables.0	dozeVegetablesCruciferous.Variety.Text.0	Arugula	Arugula	
food_info_types_cruciferous_vegetables.1	dozeVegetablesCruciferous.Variety.Text.1	Bok choy	Bok choy	
food_info_types_cruciferous_vegetables.10	dozeVegetablesCruciferous.Variety.Text.10	Mustard greens	Mustard greens	
food_info_types_cruciferous_vegetables.11	dozeVegetablesCruciferous.Variety.Text.11	Radishes	Radishes	
food_info_types_cruciferous_vegetables.12	dozeVegetablesCruciferous.Variety.Text.12	Turnip greens	Turnip greens	
food_info_types_cruciferous_vegetables.13	dozeVegetablesCruciferous.Variety.Text.13	Watercress	Watercress	
food_info_types_cruciferous_vegetables.2	dozeVegetablesCruciferous.Variety.Text.2	Broccoli (incl. Romanesco)	Broccoli (incl. Romanesco)	
food_info_types_cruciferous_vegetables.3	dozeVegetablesCruciferous.Variety.Text.3	Brussels sprouts	Brussels sprouts	
food_info_types_cruciferous_vegetables.4	dozeVegetablesCruciferous.Variety.Text.4	Cabbage (green, red and savoy)	Cabbage (green, red and savoy)	
food_info_types_cruciferous_vegetables.5	dozeVegetablesCruciferous.Variety.Text.5	Cauliflower (white, green, orange and purple)	Cauliflower (white, green, orange and purple)	
food_info_types_cruciferous_vegetables.6	dozeVegetablesCruciferous.Variety.Text.6	Collard greens	Collard greens	
food_info_types_cruciferous_vegetables.7	dozeVegetablesCruciferous.Variety.Text.7	Horseradish	Horseradish	
food_info_types_cruciferous_vegetables.8	dozeVegetablesCruciferous.Variety.Text.8	Kale (black, green, and red)	Kale (black, green, and red)	
food_info_types_cruciferous_vegetables.9	dozeVegetablesCruciferous.Variety.Text.9	Kohlrabi (green and purple)	Kohlrabi (green and purple)	
	dozeVegetablesCruciferous.Variety.Topic.0			
	dozeVegetablesCruciferous.Variety.Topic.1	topics/bok-choy	topics/bok-choy	
	dozeVegetablesCruciferous.Variety.Topic.10	topics/mustard-greens	topics/mustard-greens	
	dozeVegetablesCruciferous.Variety.Topic.11	topics/radishes	topics/radishes	
	dozeVegetablesCruciferous.Variety.Topic.12	topics/turnips		
	dozeVegetablesCruciferous.Variety.Topic.13	topics/watercress	topics/watercress	
	dozeVegetablesCruciferous.Variety.Topic.2	topics/broccoli	topics/broccoli	
	dozeVegetablesCruciferous.Variety.Topic.3	topics/brussels-sprouts	topics/brussels-sprouts	
	dozeVegetablesCruciferous.Variety.Topic.4	topics/cabbage	topics/cabbage	
	dozeVegetablesCruciferous.Variety.Topic.5	topics/cauliflower	topics/cauliflower	
	dozeVegetablesCruciferous.Variety.Topic.6	topics/collard-greens	topics/collard-greens	
	dozeVegetablesCruciferous.Variety.Topic.7			
	dozeVegetablesCruciferous.Variety.Topic.8	topics/kale	topics/kale	
	dozeVegetablesCruciferous.Variety.Topic.9	topics/kohlrabi	topics/kohlrabi	
cruciferous_vegetables	dozeVegetablesCruciferous.heading	Cruciferous Vegetables	Cruciferous Vegetables	
	dozeVegetablesCruciferous.topic			
	dozeVegetablesOther.Serving.Imperial.0	1 cup raw leafy vegetables	1 cup raw leafy vegetables	
	dozeVegetablesOther.Serving.Imperial.1	½ cup raw or cooked nonleafy vegetables	½ cup raw or cooked nonleafy vegetables	
	dozeVegetablesOther.Serving.Imperial.2	½ cup vegetable juice	½ cup vegetable juice	
	dozeVegetablesOther.Serving.Imperial.3	¼ cup dried mushrooms	¼ cup dried mushrooms	
	dozeVegetablesOther.Serving.Metric.0	60 g raw leafy vegetables	60 g raw leafy vegetables	
	dozeVegetablesOther.Serving.Metric.1	50 g raw or cooked nonleafy vegetables	50 g raw or cooked nonleafy vegetables	
	dozeVegetablesOther.Serving.Metric.2	125 ml vegetable juice	125 ml vegetable juice	
	dozeVegetablesOther.Serving.Metric.3	7 g dried mushrooms	7 g dried mushrooms	
food_info_serving_sizes_other_vegetables_imperial.0	dozeVegetablesOther.Serving.imperial.0	1 cup	1 tasse	
food_info_serving_sizes_other_vegetables_imperial.1	dozeVegetablesOther.Serving.imperial.1	½ cup	½ tasse	
food_info_serving_sizes_other_vegetables_imperial.2	dozeVegetablesOther.Serving.imperial.2	½ cup	½ tasse	
food_info_serving_sizes_other_vegetables_imperial.3	dozeVegetablesOther.Serving.imperial.3	¼ cup	¼ tasse	
food_info_serving_sizes_other_vegetables_metric.0	dozeVegetablesOther.Serving.metric.0	60 g	60 g	
food_info_serving_sizes_other_vegetables_metric.1	dozeVegetablesOther.Serving.metric.1	50 g	50 g	
food_info_serving_sizes_other_vegetables_metric.2	dozeVegetablesOther.Serving.metric.2	125 ml	125 ml	
food_info_serving_sizes_other_vegetables_metric.3	dozeVegetablesOther.Serving.metric.3	7 g	7 g	
food_info_types_other_vegetables.0	dozeVegetablesOther.Variety.Text.0	Artichokes	Artichokes	
food_info_types_other_vegetables.1	dozeVegetablesOther.Variety.Text.1	Asparagus	Asparagus	
food_info_types_other_vegetables.10	dozeVegetablesOther.Variety.Text.10	Purple potatoes	Purple potatoes	
food_info_types_other_vegetables.11	dozeVegetablesOther.Variety.Text.11	Pumpkin	Pumpkin	
food_info_types_other_vegetables.12	dozeVegetablesOther.Variety.Text.12	Sea vegetables (arame, dulse, and nori)	Sea vegetables (arame, dulse, and nori)	
food_info_types_other_vegetables.13	dozeVegetablesOther.Variety.Text.13	Snap peas	Snap peas	
food_info_types_other_vegetables.14	dozeVegetablesOther.Variety.Text.14	Squash (delicata, summer, and spaghetti squash varieties)	Squash (delicata, summer, and spaghetti squash varieties)	
food_info_types_other_vegetables.15	dozeVegetablesOther.Variety.Text.15	Sweet potatoes/yams	Sweet potatoes/yams	
food_info_types_other_vegetables.16	dozeVegetablesOther.Variety.Text.16	Tomatoes	Tomatoes	
food_info_types_other_vegetables.17	dozeVegetablesOther.Variety.Text.17	Zucchini	Zucchini	
food_info_types_other_vegetables.2	dozeVegetablesOther.Variety.Text.2	Beets	Beets	
food_info_types_other_vegetables.3	dozeVegetablesOther.Variety.Text.3	Bell peppers	Bell peppers	
food_info_types_other_vegetables.4	dozeVegetablesOther.Variety.Text.4	Carrots	Carrots	
food_info_types_other_vegetables.5	dozeVegetablesOther.Variety.Text.5	Corn	Corn	
food_info_types_other_vegetables.6	dozeVegetablesOther.Variety.Text.6	Garlic	Garlic	
food_info_types_other_vegetables.7	dozeVegetablesOther.Variety.Text.7	Mushrooms (button, oyster, portobello, and shiitake)	Mushrooms (button, oyster, portobello, and shiitake)	
food_info_types_other_vegetables.8	dozeVegetablesOther.Variety.Text.8	Okra	Okra	
food_info_types_other_vegetables.9	dozeVegetablesOther.Variety.Text.9	Onions	Onions	
	dozeVegetablesOther.Variety.Topic.0	topics/artichokes	topics/artichokes	
	dozeVegetablesOther.Variety.Topic.1	topics/asparagus	topics/asparagus	
	dozeVegetablesOther.Variety.Topic.10	topics/purple-potatoes	topics/purple-potatoes	
	dozeVegetablesOther.Variety.Topic.11	topics/pumpkin	topics/pumpkin	
	dozeVegetablesOther.Variety.Topic.12	topics/sea-vegetables	topics/sea-vegetables	
	dozeVegetablesOther.Variety.Topic.13			
	dozeVegetablesOther.Variety.Topic.14	topics/squash	topics/squash	
	dozeVegetablesOther.Variety.Topic.15	topics/sweet-potatoes	topics/sweet-potatoes	
	dozeVegetablesOther.Variety.Topic.16	topics/tomatoes	topics/tomatoes	
	dozeVegetablesOther.Variety.Topic.17	topics/zucchini	topics/zucchini	
	dozeVegetablesOther.Variety.Topic.2	topics/beets	topics/beets	
	dozeVegetablesOther.Variety.Topic.3	topics/bell-peppers	topics/bell-peppers	
	dozeVegetablesOther.Variety.Topic.4	topics/carrots	topics/carrots	
	dozeVegetablesOther.Variety.Topic.5	topics/corn	topics/corn	
	dozeVegetablesOther.Variety.Topic.6	topics/garlic	topics/garlic	
	dozeVegetablesOther.Variety.Topic.7	topics/mushrooms	topics/mushrooms	
	dozeVegetablesOther.Variety.Topic.8	topics/okra	topics/okra	
	dozeVegetablesOther.Variety.Topic.9	topics/onions	topics/onions	
other_vegetables	dozeVegetablesOther.heading	Other Vegetables	Other Vegetables	
	dozeVegetablesOther.topic			
	dozeWholeGrains.Serving.Imperial.0	½ cup hot cereal or cooked grains, pasta, or corn kernels	½ cup hot cereal or cooked grains, pasta, or corn kernels	
	dozeWholeGrains.Serving.Imperial.1	1 cup cold cereal	1 cup cold cereal	
	dozeWholeGrains.Serving.Imperial.2	1 tortilla or slice of bread	1 tortilla or slice of bread	
	dozeWholeGrains.Serving.Imperial.3	½ a bagel or English muffin	½ a bagel or English muffin	
	dozeWholeGrains.Serving.Imperial.4	3 cups popped popcorn	3 cups popped popcorn	
	dozeWholeGrains.Serving.Metric.0	100 g hot cereal or cooked grains, pasta, or corn kernels	100 g hot cereal or cooked grains, pasta, or corn kernels	
	dozeWholeGrains.Serving.Metric.1	50 g cold cereal	50 g cold cereal	
	dozeWholeGrains.Serving.Metric.2	1 tortilla or slice of bread	1 tortilla or slice of bread	
	dozeWholeGrains.Serving.Metric.3	½ a bagel or English muffin	½ a bagel or English muffin	
	dozeWholeGrains.Serving.Metric.4	30 g popped popcorn	30 g popped popcorn	
food_info_serving_sizes_whole_grains_imperial.0	dozeWholeGrains.Serving.imperial.0	½ cup	½ tasse	
food_info_serving_sizes_whole_grains_imperial.1	dozeWholeGrains.Serving.imperial.1	1 cup	1 tasse	
food_info_serving_sizes_whole_grains_imperial.2	dozeWholeGrains.Serving.imperial.2			
food_info_serving_sizes_whole_grains_imperial.3	dozeWholeGrains.Serving.imperial.3			
food_info_serving_sizes_whole_grains_imperial.4	dozeWholeGrains.Serving.imperial.4	3 cups	3 tasses	
food_info_serving_sizes_whole_grains_metric.0	dozeWholeGrains.Serving.metric.0	100 g	100 g	
food_info_serving_sizes_whole_grains_metric.1	dozeWholeGrains.Serving.metric.1	50 g	50 g	
food_info_serving_sizes_whole_grains_metric.2	dozeWholeGrains.Serving.metric.2			
food_info_serving_sizes_whole_grains_metric.3	dozeWholeGrains.Serving.metric.3			
food_info_serving_sizes_whole_grains_metric.4	dozeWholeGrains.Serving.metric.4	30 g	30 g	
food_info_types_whole_grains.0	dozeWholeGrains.Variety.Text.0	Barley	Barley	
food_info_types_whole_grains.1	dozeWholeGrains.Variety.Text.1	Buckwheat	Buckwheat	
food_info_types_whole_grains.2	dozeWholeGrains.Variety.Text.2	Millet	Millet	
food_info_types_whole_grains.3	dozeWholeGrains.Variety.Text.3	Oats	Oats	
food_info_types_whole_grains.4	dozeWholeGrains.Variety.Text.4	Popcorn	Popcorn	
food_info_types_whole_grains.5	dozeWholeGrains.Variety.Text.5	Quinoa	Quinoa	
food_info_types_whole_grains.6	dozeWholeGrains.Variety.Text.6	Rye	Rye	
food_info_types_whole_grains.7	dozeWholeGrains.Variety.Text.7	Teff	Teff	
food_info_types_whole_grains.8	dozeWholeGrains.Variety.Text.8	Whole-wheat pasta	Whole-wheat pasta	
	dozeWholeGrains.Variety.Topic.0	topics/barley	topics/barley	
	dozeWholeGrains.Variety.Topic.1	topics/buckwheat	topics/buckwheat	
	dozeWholeGrains.Variety.Topic.2	topics/millet	topics/millet	
	dozeWholeGrains.Variety.Topic.3	topics/oats	topics/oats	
	dozeWholeGrains.Variety.Topic.4	topics/popcorn	topics/popcorn	
	dozeWholeGrains.Variety.Topic.5	topics/quinoa	topics/quinoa	
	dozeWholeGrains.Variety.Topic.6	topics/rye	topics/rye	
	dozeWholeGrains.Variety.Topic.7	topics/teff	topics/teff	
	dozeWholeGrains.Variety.Topic.8	topics/pasta	topics/pasta	
whole_grains	dozeWholeGrains.heading	Whole Grains	Whole Grains	
	dozeWholeGrains.topic	topics/grains	topics/grains	
serving_sizes	doze_detail_section_sizes		Servings Sizes	
types	doze_detail_section_types		Types	
	doze_entry_header		Servings	
	historyRecord.movingMean	Moving Average	Moving Average	
	historyRecordDoze.heading	Servings History	Servings History	
	historyRecordDoze.legend	Servings	Servings	
	historyRecordTweak.heading	Tweaks History	Tweaks History	
	historyRecordTweak.legend	Tweaks	Tweaks	
	historyRecordWeight.heading	Weight History	Weight History	
	historyRecordWeight.legendEvening	Evening	Evening	
	historyRecordWeight.legendMorning	Morning	Morning	
	historyRecordWeight.titleImperial	Weight (lbs)	Weight (lbs)	
	historyRecordWeight.titleMetric	Weight (kg)	Weight (kg)	
servings_time_scale_choices.0	history_scale_choice_day		Day	Calendar view scale control
servings_time_scale_choices.0	history_scale_choice_day		Day	Calendar view scale control
servings_time_scale_choices.0	history_scale_choice_day		Day	Calendar view scale control
servings_time_scale_choices.1	history_scale_choice_month		Month	Calendar view scale control
servings_time_scale_choices.1	history_scale_choice_month		Month	Calendar view scale control
servings_time_scale_choices.1	history_scale_choice_month		Month	Calendar view scale control
servings_time_scale_choices.2	history_scale_choice_year		Year	Calendar view scale control
servings_time_scale_choices.2	history_scale_choice_year		Year	Calendar view scale control
servings_time_scale_choices.2	history_scale_choice_year		Year	Calendar view scale control
time_scale	history_scale_label		Time Scale	
time_scale	history_scale_label		Time Scale	
time_scale	history_scale_label		Time Scale	
	info.about.title	About this app		
about	info_app_about		About	
app_name	info_app_about_app_name		Daily Dozen	"""Daily Dozen"" application name"
	info_app_about_created_by		This app was created by:Ⓝ- NutritionFacts.orgⓃ- Christi RichardsⓃ- Konstantin KhokhlovⓃ- Marc Campbell	
	info_app_about_oss_credits		The following open source libraries are used: RealmSwift, Charts, FSCalendar, SimpleAnimation and ActiveLabel.	
activity_welcome_text	info_app_about_overview		Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	
	info_app_about_version		version 3.2.7	Application release version
welcome_to_my_daily_dozen	info_app_about_welcome		Welcome to my Daily Dozen!	
	info_book_how_not_to_die		How Not to Die	
	info_book_how_not_to_die_cookbook		How Not to Die Cookbook	
	info_book_how_not_to_diet		How Not to Diet	
daily_dozen_challenge	info_webpage_daily_dozen_challenge		Daily Dozen Challenge	
donate	info_webpage_donate		Donate	
open_source	info_webpage_open_source		Open Source	
subscribe	info_webpage_subscribe		Subscribe	
latest_videos	info_webpage_videos_latest		Latest Videos	
servings_all	item_history_completed_all		All servings	
servings_some	item_history_completed_some		Some servings	
history	item_history_heading		History	
	navtab.doze	Daily Dozen	Daily Dozen	
	navtab.info	Info	Info	
	navtab.preferences	Settings	Settings	
	navtab.tweaks	21 Tweaks	21 Tweaks	
	otherOmega3.heading	Plant-based Omega 3s	Plant-based Omega 3s	
vitamin_b12	otherVitaminB12.heading	Vitamin B12	Vitamin B12	
	otherVitaminB12.topic	topics/vitamin-b12	topics/vitamin-b12	
	otherVitaminD.heading	Vitamin D	Vitamin D	
daily_reminder_text	reminder.alert.text	Update your servings for today	Update your servings for today	Alert notification text
	reminder.heading	Daily Reminder	Daily Reminder	
	reminder.settings.enable	Enable Reminders	Enable Reminders	
	reminder.settings.enable	Enable Reminders	Enable Reminders	On/Off toggle label
play_sound	reminder.settings.sound	Play Sound	Play Sound	
remind_me_at	reminder.settings.time	Remind me at	Remind me at	
vibrate	reminder.settings.vibrate	Vibrate		Android notification `vibrate`
	reminder.state.off	Off	Off	'Off' as in 'On or Off', reminder is not enabled
	reminder.state.on	On	On	'On' as in 'On or Off'
daily_dozen_only	setting_doze_only_btn		Daily DozenⓃOnly	
daily_dozen_only	setting_doze_only_choice		Daily Dozen Only	
daily_dozen_and_tweaks	setting_doze_tweak_btn		Daily Dozen +Ⓝ21 Tweaks	
daily_dozen_and_tweaks	setting_doze_tweak_choice		Daily Dozen + 21 Tweaks	
	setting_doze_tweak_footer		For health alone, use 'Daily Dozen Only'. For health and weight loss use 'Daily Dozen + 21 Tweaks'.	
for_health_alone	setting_health_alone_txt		For Health Alone	
for_health_and_weight_loss	setting_health_weight_txt		For Health and Weight Loss	
	settings.tweak.header	21 Tweaks Visibility	21 Tweaks Visibility	
	settings.units.header	Measurement Units	Measurement Units	
	settings_advanced_utilities		Advanced Utilities	
	settings_units_choice_footer		Set to always be one unit type or enable the 'Units:' toggle button.	
	streakDaysFormat	%d days	%d days	
	tweakCompleteIntentions.Activity.Imperial	Complete Your Implementation Intentions	Complete Your Implementation Intentions	
	tweakCompleteIntentions.Activity.Metric	Complete Your Implementation Intentions	Complete Your Implementation Intentions	
	tweakCompleteIntentions.Description.0	Every two months, create three new implementation intentions—"if X, then Y" plans to perform a particular behavior in a specific context—and check each one of them off as you complete them every day.	Every two months, create three new implementation intentions—"if X, then Y" plans to perform a particular behavior in a specific context—and check each one of them off as you complete them every day.	
complete_intentions	tweakCompleteIntentions.heading	Complete Your Implementation Intentions	Complete Your Implementation Intentions	
complete_intentions_short	tweakCompleteIntentions.short	Complete Your Implementation Intentions	Complétez vos intentions de mise en œuvre	
complete_intentions_text	tweakCompleteIntentions.text	Every two months, create three new implementation intentions—"if X, then Y" plans to perform a particular behavior in a specific context—and check each one of them off as you complete them every day.	Tous les deux mois, créez trois nouvelles intentions d\'implémentation - «si X, puis Y» prévoit d\'exécuter un comportement particulier dans un contexte spécifique - et cochez chacune d\'elles au fur et à mesure que vous les réalisez chaque jour.	
	tweakCompleteIntentions.topic			
	tweakDailyBlackCumin.Activity.Imperial	Black Cumin (Nigella sativa) (¼ tsp)	Black Cumin (Nigella sativa) (¼ tsp)	
	tweakDailyBlackCumin.Activity.Metric	Black Cumin (Nigella sativa) (¼ tsp)	Black Cumin (Nigella sativa) (¼ tsp)	
	tweakDailyBlackCumin.Description.0	As noted in the Appetite Suppression section, a systematic review and meta-analysis of randomized, controlled weight-loss trials found that about a quarter teaspoon of black cumin powder every day appears to reduce body mass index within a span of a couple of months. Note that black cumin is different from regular cumin, for which the dosing is different.	As noted in the Appetite Suppression section, a systematic review and meta-analysis of randomized, controlled weight-loss trials found that about a quarter teaspoon of black cumin powder every day appears to reduce body mass index within a span of a couple of months. Note that black cumin is different from regular cumin, for which the dosing is different.	
daily_blackcumin	tweakDailyBlackCumin.heading	Black Cumin (¼ tsp)	Black Cumin (¼ tsp)	
daily_blackcumin_short	tweakDailyBlackCumin.short	Black Cumin (Nigella sativa) (¼ tsp)	Cumin noir (Nigella sativa) (¼ c. À thé)	
daily_blackcumin_text	tweakDailyBlackCumin.text	As noted in the Appetite Suppression section, a systematic review and meta-analysis of randomized, controlled weight-loss trials found that about a quarter teaspoon of black cumin powder every day appears to reduce body mass index within a span of a couple of months. Note that black cumin is different from regular cumin, for which the dosing is different.	Comme indiqué dans la section Suppression de l\'appétit, une revue systématique et une méta-analyse d\'essais de perte de poids contrôlés randomisés ont révélé qu\'environ un quart de cuillère à café de poudre de cumin noir par jour semble réduire l\'indice de masse corporelle en l\'espace de quelques mois. Notez que le cumin noir est différent du cumin ordinaire, pour lequel le dosage est différent.	
	tweakDailyBlackCumin.topic			
	tweakDailyCumin.Activity.Imperial	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	
	tweakDailyCumin.Activity.Metric	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	
	tweakDailyCumin.Description.0	Overweight women randomized to add a half teaspoon of cumin to their lunches and dinners beat out the control group by four more pounds and an extra inch off their waists. There is also evidence to support the use of the spice saffron, but a pinch a day would cost a dollar, whereas a teaspoon of cumin costs less than ten cents.	Overweight women randomized to add a half teaspoon of cumin to their lunches and dinners beat out the control group by four more pounds and an extra inch off their waists. There is also evidence to support the use of the spice saffron, but a pinch a day would cost a dollar, whereas a teaspoon of cumin costs less than ten cents.	
daily_cumin	tweakDailyCumin.heading	Cumin (½ tsp with lunch and dinner)	Cumin (½ tsp with lunch and dinner)	
