key_droid	key_apple	base_value	lang_value	base_note
food_info_serving_sizes_whole_grains_imperial.0	dozeWholeGrains.Serving.imperial.0	½ cup hot cereal or cooked grains, pasta, or corn kernels	½ чаша топла зърнена закуска или сварени зърна, паста или царевица	
food_info_serving_sizes_whole_grains_imperial.1	dozeWholeGrains.Serving.imperial.1	1 cup cold cereal	1 чаша студена зърнена закуска	
food_info_serving_sizes_whole_grains_imperial.2	dozeWholeGrains.Serving.imperial.2	1 tortilla or slice of bread	1 тортила или филия хляб	
food_info_serving_sizes_whole_grains_imperial.3	dozeWholeGrains.Serving.imperial.3	½ a bagel or English muffin	½ поничка или английски мъфин	
food_info_serving_sizes_whole_grains_imperial.4	dozeWholeGrains.Serving.imperial.4	3 cups popped popcorn	3 чаши пуканки	
food_info_serving_sizes_whole_grains_metric.0	dozeWholeGrains.Serving.metric.0	100 g hot cereal or cooked grains, pasta, or corn kernels	100 грам топла зърнена закуска или сварени зърна, паста или царевица	
food_info_serving_sizes_whole_grains_metric.1	dozeWholeGrains.Serving.metric.1	50 g cold cereal	50 грам студена зърнена закуска	
food_info_serving_sizes_whole_grains_metric.2	dozeWholeGrains.Serving.metric.2	1 tortilla or slice of bread	1 тортила или филия хляб	
food_info_serving_sizes_whole_grains_metric.3	dozeWholeGrains.Serving.metric.3	½ a bagel or English muffin	½ поничка или английски мъфин	
food_info_serving_sizes_whole_grains_metric.4	dozeWholeGrains.Serving.metric.4	30 g popped popcorn	30 грам пуканки	
food_info_types_whole_grains.0	dozeWholeGrains.Variety.Text.0	Barley	Ечемик	
food_info_types_whole_grains.1	dozeWholeGrains.Variety.Text.1	Buckwheat	Елда	
food_info_types_whole_grains.2	dozeWholeGrains.Variety.Text.2	Millet	Просо	
food_info_types_whole_grains.3	dozeWholeGrains.Variety.Text.3	Oats	Овесени ядки	
food_info_types_whole_grains.4	dozeWholeGrains.Variety.Text.4	Popcorn	Пуканки	
food_info_types_whole_grains.5	dozeWholeGrains.Variety.Text.5	Quinoa	Киноа	
food_info_types_whole_grains.6	dozeWholeGrains.Variety.Text.6	Rye	Ръж	
food_info_types_whole_grains.7	dozeWholeGrains.Variety.Text.7	Teff	Теф	
food_info_types_whole_grains.8	dozeWholeGrains.Variety.Text.8	Whole-wheat pasta	Пълнозърнеста паста	
whole_grains	dozeWholeGrains.heading	Whole Grains	Пълнозърнести	
serving_sizes	doze_detail_section_sizes	Serving Sizes	Serving Sizes	
types	doze_detail_section_types	Types	Types	
servings_time_scale_choices.0	history_scale_choice_day	Day	Day	Calendar view scale control
servings_time_scale_choices.0	history_scale_choice_day	Day	Day	Calendar view scale control
servings_time_scale_choices.0	history_scale_choice_day	Day	Day	Calendar view scale control
servings_time_scale_choices.1	history_scale_choice_month	Month	Month	Calendar view scale control
servings_time_scale_choices.1	history_scale_choice_month	Month	Month	Calendar view scale control
servings_time_scale_choices.1	history_scale_choice_month	Month	Month	Calendar view scale control
servings_time_scale_choices.2	history_scale_choice_year	Year	Year	Calendar view scale control
servings_time_scale_choices.2	history_scale_choice_year	Year	Year	Calendar view scale control
servings_time_scale_choices.2	history_scale_choice_year	Year	Year	Calendar view scale control
time_scale	history_scale_label	Time Scale	Time Scale	
time_scale	history_scale_label	Time Scale	Time Scale	
time_scale	history_scale_label	Time Scale	Time Scale	
about	info_app_about	About	About	
app_name	info_app_about_app_name	Daily Dozen	Daily Dozen	"""Daily Dozen"" application name"
activity_welcome_text	info_app_about_overview	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	
	info_app_about_version	version 3.2.1	version 3.2.1	Application release version
welcome_to_my_daily_dozen	info_app_about_welcome	Welcome to my Daily Dozen!	Welcome to my Daily Dozen!	
	info_book_how_not_to_die	Book: How Not to Die	Book: How Not to Die	
	info_book_how_not_to_die_cookbook	Book: How Not to Die Cookbook	Book: How Not to Die Cookbook	
	info_book_how_not_to_diet	Book: How Not to Diet	Book: How Not to Diet	
daily_dozen_challenge	info_webpage_daily_dozen_challenge	Daily Dozen Challenge	Daily Dozen Challenge	
donate	info_webpage_donate	Donate	Donate	
open_source	info_webpage_open_source	Open Source	Open Source	
subscribe	info_webpage_subscribe	Subscribe	Subscribe	
latest_videos	info_webpage_videos_latest	Latest Videos	Latest Videos	
servings_all	item_history_completed_all	All servings	All servings	
servings_some	item_history_completed_some	Some servings	Some servings	
history	item_history_heading	History	History	
vitamin_b12	otherVitaminB12.heading	Vitamin B12	Витамин B12	
daily_reminder_text	reminder.alert.text	Update your servings for today	Update your servings for today	Alert notification text
	reminder.heading	Daily Reminder	Daily Reminder	
	reminder.settings.enable	Enable Reminders		
	reminder.settings.enable	Enable Reminders	Enable Reminders	On/Off toggle label
play_sound	reminder.settings.sound	Play Sound	Play Sound	
remind_me_at	reminder.settings.time	Remind me at:	Remind me at:	
vibrate	reminder.settings.vibrate	Vibrate	Vibrate	Android notification `vibrate`
	reminder.state.off	Off	Off	'Off' as in 'On or Off', reminder is not enabled
	reminder.state.on	On	On	'On' as in 'On or Off'
daily_dozen_only	setting_doze_only_btn	Daily Dozen Only	Daily Dozen Only	
daily_dozen_only	setting_doze_only_choice	Daily Dozen Only	Daily Dozen Only	
daily_dozen_and_tweaks	setting_doze_tweak_btn	Daily Dozen + 21 Tweaks	Daily Dozen + 21 Tweaks	
daily_dozen_and_tweaks	setting_doze_tweak_choice	Daily Dozen + 21 Tweak	Daily Dozen + 21 Tweak	
	setting_doze_tweak_footer	For health alone, use "Daily Dozen Only". For health and weight loss use "Daily Dozen + 21 Tweaks".	For health alone, use "Daily Dozen Only". For health and weight loss use "Daily Dozen + 21 Tweaks".	
for_health_alone	setting_health_alone_txt	For Health Alone	For Health Alone	
for_health_and_weight_loss	setting_health_weight_txt	For Health and Weight Loss	For Health and Weight Loss	
	settings.tweak.header	21 Tweak Visibility	21 Tweak Visibility	
	settings.units.header	Measurement Units		
	settings_advanced_utilities	Advanced Utilities		
	settings_units_choice_footer	Set to always be one unit type or enable the 'Units:' toggle button.	Set to always be one unit type or enable the 'Units:' toggle button.	
complete_intentions	tweakCompleteIntentions.heading	Complete Your Implementation Intentions	Изпълнете намеренията си за внедряване	
complete_intentions_short	tweakCompleteIntentions.short	Complete Your Implementation Intentions	Изпълнете намеренията си за внедряване	
complete_intentions_text	tweakCompleteIntentions.text	Every two months, create three new implementation intentions—"if X, then Y" plans to perform a particular behavior in a specific context—and check each one of them off as you complete them every day.	На всеки два месеца създавайте три нови намерения за внедряване - „ако X, тогава Y“ планира да изпълнява определено поведение в конкретен контекст - и проверявайте всяко едно от тях, докато ги изпълнявате всеки ден.	
daily_blackcumin	tweakDailyBlackCumin.heading	Black Cumin (¼ tsp)	Черен кимион (¼ ч.л.)	
daily_blackcumin_short	tweakDailyBlackCumin.short	Black Cumin (Nigella sativa) (¼ tsp)	Черен кимион (Nigella sativa) (¼ ч.л.)	
daily_blackcumin_text	tweakDailyBlackCumin.text	As noted in the Appetite Suppression section, a systematic review and meta-analysis of randomized, controlled weight-loss trials found that about a quarter teaspoon of black cumin powder every day appears to reduce body mass index within a span of a couple of months. Note that black cumin is different from regular cumin, for which the dosing is different.	Както бе отбелязано в раздела за потискане на апетита, систематичен преглед и мета-анализ на рандомизирани, контролирани изпитвания за отслабване установяват, че около четвърт чаена лъжичка прах от черен кимион всеки ден се появява за намаляване на индекса на телесната маса в рамките на период от няколко месеца. Обърнете внимание, че черният кимион е различен от обикновения кимион, при който дозирането е различно.	
daily_cumin	tweakDailyCumin.heading	Cumin (½ tsp with lunch and dinner)	Кимион (½ ч.л. с обяд и вечеря)	
daily_cumin_short	tweakDailyCumin.short	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	Кимион (цилуминов цимин) (½ ч.л. с обяд и вечеря)	
daily_cumin_text	tweakDailyCumin.text	Overweight women randomized to add a half teaspoon of cumin to their lunches and dinners beat out the control group by four more pounds and an extra inch off their waists. There is also evidence to support the use of the spice saffron, but a pinch a day would cost a dollar, whereas a teaspoon of cumin costs less than ten cents.	Жените с наднормено тегло се рандомизират, за да добавят половин чаена лъжичка кимион към обедите и вечерите си, избивайки контролната група с още четири килограма и допълнителен инч от талията си. Има и доказателства в подкрепа на употребата на шафран с подправки, но една щипка на ден би струвала долар, докато една чаена лъжичка кимион струва по-малко от десет цента.	
daily_deflourdiet	tweakDailyDeflourDiet.heading	Deflour Your Diet	Обезцветете диетата си	
daily_deflourdiet_short	tweakDailyDeflourDiet.short	Deflour Your Diet	Обезцветете диетата си	
daily_deflourdiet_text	tweakDailyDeflourDiet.text	Check this box every day your whole grain servings are in the form of intact grains. The powdering of even 100 percent whole grains robs our microbiomes of the starch that would otherwise be ferried down to our colons enclosed in unbroken cell walls.	Поставете отметка в това поле всеки ден, когато порциите от пълнозърнести храни са под формата на непокътнати зърна. Прахът на дори 100 процента пълнозърнести храни ограбва нашите микробиоми от нишестето, които иначе биха се пренесли до колоните ни, затворени в неразрушени клетъчни стени.	
daily_frontload	tweakDailyFrontLoad.heading	Front-Load Your Calories	Предварително заредете калориите си	
daily_frontload_short	tweakDailyFrontLoad.short	Front-Load Your Calories	Предварително заредете калориите си	
daily_frontload_text	tweakDailyFrontLoad.text	There are metabolic benefits to distributing more calories to earlier in the day, so make breakfast (ideally) or lunch your largest meal of the day in true king/prince/pauper style.	Има метаболитни ползи за разпределянето на повече калории по-рано през деня, така че направете закуска (в идеалния случай) или обяд най-голямата храна за деня в истински стил крал / принц / бедняк.	
daily_garlic	tweakDailyGarlic.heading	Garlic Powder (¼ tsp)	Чесън на прах (¼ ч.л.)	
daily_garlic_short	tweakDailyGarlic.short	Garlic Powder (¼ tsp)	Чесън на прах (¼ ч.л.)	
daily_garlic_text	tweakDailyGarlic.text	Randomized, double-blind, placebo-controlled studies have found that as little as a daily quarter teaspoon of garlic powder can reduce body fat at a cost of perhaps two cents a day.	Рандомизирани, двойно-слепи, плацебо-контролирани проучвания са установили, че толкова малко, колкото дневна четвърт чаена лъжичка чесън на прах може да намали телесните мазнини с цената на може би две стотинки на ден.	
daily_ginger	tweakDailyGinger.heading	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Млян джинджифил (1 ч.л.) или кайенски пипер (½ ч.л.)	
daily_ginger_short	tweakDailyGinger.short	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Млян джинджифил (1 ч.л.) или кайенски пипер (½ ч.л.)	
daily_ginger_text	tweakDailyGinger.text	Randomized controlled trials have found that ¼ teaspoon to 1½ teaspoons a day of ground ginger significantly decreased body weight for just pennies a day. It can be as easy as stirring the ground spice into a cup of hot water. Note: Ginger may work better in the morning than evening. Chai tea is a tasty way to combine the green tea and ginger tricks into a single beverage. Alternately, for BAT activation, you can add one raw jalapeño pepper or a half teaspoon of red pepper powder (or, presumably, crushed red pepper flakes) into your daily diet. To help beat the heat, you can very thinly slice or finely chop the jalapeño to reduce its bite to little prickles, or mix the red pepper into soup or the whole-food vegetable smoothie I featured in one of my cooking videos on NutritionFacts.org.	Рандомизирани контролирани проучвания установяват, че ¼ чаена лъжичка до 1½ чаена лъжичка на ден смлян джинджифил значително намалява телесното тегло само за стотинки на ден. Може да бъде толкова лесно, колкото да разбъркате смлената подправка в чаша гореща вода. Забележка: Джинджифилът може да действа по-добре сутрин, отколкото вечер. Чай чай е вкусен начин за комбиниране на трикове със зелен чай и джинджифил в една напитка. Алтернативно, за активиране на НДНТ, можете да добавите една сурова червена чушка или половин чаена лъжичка червен пипер на прах (или, вероятно, натрошени люспи от червен пипер) в ежедневната си диета. За да помогнете да победите топлината, можете много тънко да нарязвате или нарязвате на ситно джалапеньото, за да намалите хапката му до малки бодли, или да смесите червения пипер в супа или пълнозърнест зеленчуков пюре, което представих в едно от моите видеоклипове за готвене на NutritionFacts.org ,	
daily_greentea	tweakDailyGreenTea.heading	Green Tea (3 cups)	Зелен чай (3 чаши)	
daily_greentea_short	tweakDailyGreenTea.short	Green Tea (3 cups)	Зелен чай (3 чаши)	
daily_greentea_text	tweakDailyGreenTea.text	Drink three cups a day between meals (waiting at least an hour after a meal so as to not interfere with iron absorption). During meals, drink water, black coffee, or hibiscus tea mixed 6:1 with lemon verbena, but never exceed three cups of fluid an hour (important given my water preloading advice). Take advantage of the reinforcing effect of caffeine by drinking your green tea along with something healthy you wish you liked more, but don\'t consume large amounts of caffeine within six hours of bedtime. Taking your tea without sweetener is best, but if you typically sweeten your tea with honey or sugar, try yacon syrup instead.	Пийте три чаши на ден между храненията (изчаквайте поне час след хранене, така че да не пречи на усвояването на желязо). По време на хранене пийте вода, черно кафе или чай от хибискус, смесени 6: 1 с лимонена върбена, но никога не надвишавайте три чаши течност на час (важно, предвид моите съвети за предварително зареждане с вода). Възползвайте се от подсилващия ефект на кофеина, като пиете зеления си чай заедно с нещо здравословно, което желаете да ви хареса повече, но не консумирайте големи количества кофеин в рамките на шест часа преди лягане. Приемът на вашия чай без подсладител е най-добре, но ако обикновено подслаждате чая си с мед или захар, опитайте вместо това сироп от Якон.	
daily_hydrate	tweakDailyHydrate.heading	Stay Hydrated	Останете хидратирани	
daily_hydrate_short	tweakDailyHydrate.short	Stay Hydrated	Останете хидратирани	
daily_hydrate_text	tweakDailyHydrate.text	Check this box if your urine never appears darker than a pale yellow. Note that if you\'re eating riboflavin-fortified foods (such as nutritional yeast), then base this instead on getting nine cups of unsweetened beverages a day for women (which would be taken care of by the green tea and water preloading recommendations) or thirteen cups a day for men. If you have heart or kidney issues, don\'t increase fluid intake at all without first talking with your physician. Remember, diet soda may be calorie-free, but it\'s not consequence-free, as we learned in the Low in Added Sugar section.	Поставете отметка в това квадратче, ако урината ви никога не изглежда по-тъмна от бледо жълто. Обърнете внимание, че ако ядете обогатени с рибофлавин храни (като хранителни дрожди), вместо това основавайте това да получавате девет чаши неподсладени напитки на ден за жени (за което бихте се погрижили препоръките за зелен чай и предварително зареждане) или тринадесет чаши на ден за мъже. Ако имате проблеми със сърцето или бъбреците, изобщо не увеличавайте приема на течности, без първо да говорите с вашия лекар. Не забравяйте, че диетичната сода може да е без калории, но не е без последствия, както научихме в раздела с ниско съдържание на добавена захар.	
daily_nutriyeast	tweakDailyNutriYeast.heading	Nutritional Yeast (2 tsp)	Хранителна мая (2 ч.л.)	
daily_nutriyeast_short	tweakDailyNutriYeast.short	Nutritional Yeast (2 tsp)	Хранителна мая (2 ч.л.)	
daily_nutriyeast_text	tweakDailyNutriYeast.text	Two teaspoons of baker\'s, brewer\'s, or nutritional yeast contains roughly the amount of beta 1,3/1,6 glucans found in randomized, double-blind, placebo-controlled clinical trials to facilitate weight loss.	Две чаени лъжички хлебна, пивоварна или хранителна мая съдържат приблизително количеството бета 1,3 / 1,6 глюкани, открити в рандомизирани, двойно-слепи, плацебо-контролирани клинични изпитвания за улесняване на загубата на тегло.	
daily_timerestrict	tweakDailyTimeRestrict.heading	Time-Restrict Your Eating	Ограничете времето за хранене	
daily_timerestrict_short	tweakDailyTimeRestrict.short	Time-Restrict Your Eating	Ограничете времето за хранене	
daily_timerestrict_text	tweakDailyTimeRestrict.text	Confine eating to a daily window of time of your choosing under twelve hours in length that you can stick to consistently, seven days a week. Given the circadian benefits of reducing evening food intake, the window should end before 7:00 p.m.	Ограничете храненето до дневен период от време, по ваш избор, с дължина под дванадесет часа, на която можете да се придържате последователно, седем дни в седмицата. Като се имат предвид циркадните предимства за намаляване на приема на вечерна храна, прозорецът трябва да приключи преди 19:00 ч.	
exercise_timing	tweakExerciseTiming.heading	Optimize Exercise Timing	Оптимизирайте времето за упражнения	
exercise_timing_short	tweakExerciseTiming.short	Optimize Exercise Timing	Оптимизирайте времето за упражнения	
exercise_timing_text	tweakExerciseTiming.text	The Daily Dozen\'s recommendation for optimum exercise duration for longevity is ninety minutes of moderately intense activity a day, which is also the optimum exercise duration for weight loss. Anytime is good, and the more, the better, but there may be an advantage to exercising in a fasted state, at least six hours after your last meal. Typically, this would mean before breakfast, but if you timed it right, you could exercise midday before a late lunch or, if lunch is eaten early enough, before dinner. This is the timing for nondiabetics. Diabetics and prediabetics should instead start exercising thirty minutes after the start of a meal and ideally go for at least an hour to completely straddle the blood sugar peak. If you had to choose a single meal to exercise after, it would be dinner, due to the circadian rhythm of blood sugar control that wanes throughout the day. Ideally, though, breakfast would be the largest meal of the day, and you\'d exercise after that—or, even better, after every meal.	Препоръката на ежедневната дузина за оптимална продължителност на тренировките за дълголетие е деветдесет минути умерено интензивна активност на ден, което е и оптималната продължителност на упражненията за отслабване. По всяко време е добре и колкото повече, толкова по-добре, но може да има предимство да упражнявате на гладно, поне шест часа след последното си хранене. Обикновено това би означавало преди закуска, но ако сте я присвоили правилно, можете да упражнявате обед преди късен обяд или, ако обядът е изяден достатъчно рано, преди вечеря. Това е времето за недиабетици. Вместо това диабетиците и предиабетиците трябва да започнат да спортуват тридесет минути след началото на хранене и в идеалния случай да продължат поне час, за да разграбят напълно пика на кръвната захар. Ако трябва да изберете едно хранене, за да упражнявате след това, това ще бъде вечеря, поради циркадния ритъм на контрол на кръвната захар, който намалява през целия ден. В идеалния случай обаче закуската би била най-голямото хранене за деня, а вие бихте тренирали след това - или още по-добре - след всяко хранене.	
meal_twentyminutes	tweakMeal20Minutes.heading	Follow the Twenty-Minute Rule	Следвайте двадесетминутното правило	
meal_twentyminutes_short	tweakMeal20Minutes.short	Follow the Twenty-Minute Rule	Следвайте двадесетминутното правило	
meal_twentyminutes_text	tweakMeal20Minutes.text	Whether through increasing viscosity or the number of chews, or decreasing bite size and eating rate, dozens of studies have demonstrated that no matter how we boost the amount of time food is in our mouths, it can result in lower caloric intake. So extend meal duration to at least twenty minutes to allow your natural satiety signals to take full effect. How? By choosing foods that take longer to eat and eating them in a way that prolongs the time they stay in your mouth. Think bulkier, hardier, chewier foods in smaller, well-chewed bites.	Независимо дали чрез увеличаване на вискозитета или броя на дъвченето или намаляване на размера на захапката и скоростта на хранене, десетки проучвания показват, че колкото и да увеличаваме времето, през което храната е в устата ни, това може да доведе до по-нисък прием на калории. Затова удължете продължителността на хранене до поне двадесет минути, за да позволите на вашите естествени сигнали за ситост да влязат в пълна сила. Как? Избирайки храни, които отнемат по-дълго време за ядене, и ги ядете по начин, който удължава времето, което остават в устата ви. Помислете за по-малки, добре дъвчени хапки по-обемни, по-твърди и по-чисти храни.	
meal_negcal	tweakMealNegCal.heading	Preload with "Negative Calorie" Foods	Предварително заредете с храни с отрицателни калории	
meal_negcal_short	tweakMealNegCal.short	Preload with "Negative Calorie" Foods	Предварително заредете с храни с отрицателни калории	
meal_negcal_text	tweakMealNegCal.text	As the first course, start each meal with an apple or a Green Light soup or salad containing fewer than one hundred calories per cup.	Като първи курс започнете всяко хранене с ябълка или супа или салата Green Light, съдържащи по-малко от сто калории на чаша.	
meal_undistracted	tweakMealUndistracted.heading	Enjoy Undistracted Meals	Насладете се на неразделени ястия	
meal_undistracted_short	tweakMealUndistracted.short	Enjoy Undistracted Meals	Насладете се на неразделени ястия	
meal_undistracted_text	tweakMealUndistracted.text	Don\'t eat while watching TV or playing on your phone. Give yourself a check for each meal you\'re able to eat without distraction.	Не яжте, докато гледате телевизия или играете на телефона си. Дайте си чек за всяко хранене, което можете да ядете, без да се разсейвате.	
meal_vinegar	tweakMealVinegar.heading	Incorporate Vinegar (2 tsp with each meal)	Включете оцет (2 ч.л. с всяко хранене)	
meal_vinegar_short	tweakMealVinegar.short	Incorporate Vinegar (2 tsp with each meal)	Включете оцет (2 ч.л. с всяко хранене)	
meal_vinegar_text	tweakMealVinegar.text	Never drink vinegar straight. Instead, flavor meals or dress a side salad with any of the sweet and savory vinegars out there. If you want to drink it, make sure to mix it in a glass of water and, afterward, be sure to rinse your mouth out with water to protect your tooth enamel.	Никога не пийте направо оцет. Вместо това овкусете ястия или обличайте странична салата с някой от сладките и пикантни оцети там. Ако искате да го изпиете, не забравяйте да го смесите в чаша вода и след това не забравяйте да изплакнете устата си с вода, за да защитите зъбния си емайл.	
meal_water	tweakMealWater.heading	Preload with Water	Предварително заредете с вода	
meal_water_short	tweakMealWater.short	Preload with Water	Предварително заредете с вода	
meal_water_text	tweakMealWater.text	Time your metabolism-boosting two cups of cool or cold unflavored water before each meal to also take advantage of its preload benefits.	Отделете време, за да стимулирате метаболизма си две чаши студена или студена не ароматизирана вода преди всяко хранене, за да се възползвате и от предимствата му.	
nightly_fast	tweakNightlyFast.heading	Fast After 7:00 pm	Бързо след 19:00 ч	
nightly_fast_short	tweakNightlyFast.short	Fast After 7:00 p.m.	Бързо след 7:00 ч.	
nightly_fast_text	tweakNightlyFast.text	Due to our circadian rhythms, food eaten at night is more fattening than the exact same food eaten earlier in the day, so fast every night for at least twelve hours starting before 7:00 p.m. The fewer calories after sundown, the better.	Поради нашите циркадни ритми, храната, изядена през нощта, е по-угояваща от същата същата храна, изядена по-рано през деня, толкова бърза всяка вечер в продължение на поне дванадесет часа, като се започне преди 19:00 ч. Колкото по-малко калории след залеза, толкова по-добре.	
nightly_sleep	tweakNightlySleep.heading	Get Sufficient Sleep	Получете достатъчно сън	
nightly_sleep_short	tweakNightlySleep.short	Get Sufficient Sleep	Получете достатъчно сън	
nightly_sleep_text	tweakNightlySleep.text	Check this box if you get at least seven hours of sleep at your regular bedtime.	Поставете отметка в това поле, ако получавате поне седем часа сън в редовното си лягане.	
nightly_trendelenburg	tweakNightlyTrendelenbrug.heading	Experiment with Mild Trendelenburg	Експериментирайте с лекия трендленбург	
nightly_trendelenburg_short	tweakNightlyTrendelenbrug.short	Experiment with Mild Trendelenburg	Експериментирайте с лекия трендленбург	
nightly_trendelenburg_text	tweakNightlyTrendelenbrug.text	Try spending at least four hours a night lying with your body tilted head-down six degrees by elevating the posts at the foot of your bed by eight inches (or by nine inches if you have a California king). Be extremely careful when you get out of bed, as this causes orthostatic intolerance in most people, even if you\'re young and healthy—meaning if you get up too fast, you can feel dizzy, faint, or light-headed and could fall and hurt yourself. So get up slowly. Drinking two cups of cold water thirty minutes before rising may also help prevent this potentially hazardous side effect.\n*IMPORTANT: Do not try this at home at all if you have any heart or lung issues, acid reflux, or problems with your brain (like head trauma) or eyes (even a family history of glaucoma disqualifies you). Also do not try this until you ask your physician if they think it\'s safe for you to sleep in mild Trendelenburg.*	Опитайте да прекарвате поне четири часа на нощ в легнало с наклонено тяло с главата надолу шест градуса, като повдигнете стълбовете в подножието на леглото си с осем инча (или с девет инча, ако имате крал на Калифорния). Бъдете изключително внимателни, когато ставате от леглото, тъй като това причинява ортостатична непоносимост при повечето хора, дори и да сте млади и здрави - което означава, че ако станете твърде бързо, можете да почувствате замаяност, припадък или светлоглаза и може падайте и се наранявайте. Затова станете бавно. Пиенето на две чаши студена вода тридесет минути преди втасване също може да помогне за предотвратяване на този потенциално опасен страничен ефект. \ N * ВАЖНО: Не опитвайте това у дома изобщо, ако имате проблеми със сърцето или белите дробове, рефлукс с киселина или проблеми с мозъка ви (като травма на главата) или очите (дори фамилна анамнеза за глаукома ви дисквалифицира). Също така не опитвайте това, докато не попитате лекаря си, ако те мислят, че е безопасно за вас да спите в мек Трендленбург. *	
weigh_twice	tweakWeightTwice.heading	Weigh Yourself Twice a Day	Претегляйте се два пъти на ден	
weigh_twice_short	tweakWeightTwice.short	Weigh Yourself Twice a Day	Претегляйте се два пъти на ден	
weigh_twice_text	tweakWeightTwice.text	Regular self-weighing is considered crucial for long-term weight control, but there is insufficient evidence to support a specific frequency of weighing. My recommendation is based on the one study that found that twice daily—upon waking and right before bed—appeared superior to once a day (about six versus two pounds of weight loss over twelve weeks).	Редовното самопретегляне се счита за решаващо за дългосрочния контрол на теглото, но няма достатъчно доказателства в подкрепа на конкретна честота на претегляне. Моята препоръка се основава на едно проучване, което установи, че два пъти дневно - след събуждане и непосредствено преди лягане - изглежда по-добър от веднъж на ден (около шест срещу два килограма загуба на тегло за дванадесет седмици).	
	tweak_detail_section_activity	Activity	Activity	
	tweak_detail_section_description	Description	Description	
units	units_label	Units:	Units:	
units	units_label	Units:	Units:	
	weight_entry_clear	Clear	Clear	
	weight_entry_clear	Clear	Clear	
	weight_entry_evening	Evening (right before bed)	Evening (right before bed)	
	weight_entry_morning	Morning (upon waking)	Morning (upon waking)	
	weight_entry_time	Time	Time	
	weight_entry_time	Time	Time	
	weight_history_edit_data	Edit Data	Edit Data	
daily_reminder_settings		Daily Reminder Settings		a reminder that is triggered every day
daily_reminder_title		Daily Dozen Reminder	Daily Dozen Reminder	
enable_daily_reminder		Enable Daily Reminders	Enable Daily Reminders	On/Off toggle label
format_num_days		%d days	%d days	Formatted string %d days
imperial		imperial	imperial	
metric		metric	metric	
out_of		out of	out of	Part of "0 out of 24"
videos	xcg-0a-oqY.normalTitle	VIDEOS	VIDEOS	Keyword for link to video topics
	settings_units_0_imperial	Imperial	Imperial	Part of "Imperial/Metric/Toggle Units" selector
	settings_units_1_metric	Metric	Metric	Part of "Imperial/Metric/Toggle Units" selector
	settings_units_2_toggle	Toggle Units	Toggle Units	Part of "Imperial/Metric/Toggle Units" selector
servings	1HM-mL-ZV9.text	Servings	Servings	
twenty_one_tweaks	tweak_entry_header	21 Tweaks	21 Tweaks	
format_num_days	Vbn-R9-kuu.text	100 days	100 days	
