key_droid	key_apple	base_value	lang_value	base_comment
food_info_types_spices[24]	dozeSpicesVarietyText[24]	Pepper	Пипер	  
food_info_types_spices[25]	dozeSpicesVarietyText[25]	Peppermint	Мента	  
food_info_types_spices[26]	dozeSpicesVarietyText[26]	Rosemary	Розмарин	  
food_info_types_spices[27]	dozeSpicesVarietyText[27]	Saffron	Шафран	  
food_info_types_spices[28]	dozeSpicesVarietyText[28]	Sage	Градински чай	  
food_info_types_spices[29]	dozeSpicesVarietyText[29]	Thyme	Мащерка	  
food_info_types_spices[30]	dozeSpicesVarietyText[30]	Turmeric	Куркума	  
food_info_types_spices[31]	dozeSpicesVarietyText[31]	Vanilla	Ванилия	  
food_info_types_flaxseeds[0]	dozeFlaxseedsVarietyText[0]	Brown flaxseeds	Кафяво лененото семе	  
food_info_types_flaxseeds[1]	dozeFlaxseedsVarietyText[1]	Golden flaxseeds	Златно лененото семе	  
food_info_types_berries[0]	dozeBerriesVarietyText[0]	Acai berries	Акаи плодове	  
food_info_types_berries[1]	dozeBerriesVarietyText[1]	Barberries	Кисел трън	  
food_info_types_berries[2]	dozeBerriesVarietyText[2]	Blackberries	Къпини	  
food_info_types_berries[3]	dozeBerriesVarietyText[3]	Blueberries	Боровинки	  
food_info_types_berries[4]	dozeBerriesVarietyText[4]	Cherries (sweet or tart)	Череши (сладки или кисели)	  
food_info_types_berries[5]	dozeBerriesVarietyText[5]	Concord grapes	Американски грозде („Конкорд“)	  
food_info_types_berries[6]	dozeBerriesVarietyText[6]	Cranberries	Червени боровинки	  
food_info_types_berries[7]	dozeBerriesVarietyText[7]	Goji berries	Годжи Бери	  
food_info_types_berries[8]	dozeBerriesVarietyText[8]	Kumquats	Кумкуат	  
food_info_types_berries[9]	dozeBerriesVarietyText[9]	Mulberries	Черници	  
food_info_types_berries[10]	dozeBerriesVarietyText[10]	Raspberries (black or red)	Малини (черни или червени)	  
food_info_types_berries[11]	dozeBerriesVarietyText[11]	Strawberries	Ягоди	  
food_info_types_whole_grains[0]	dozeWholeGrainsVarietyText[0]	Barley	Ечемик	  
food_info_types_whole_grains[1]	dozeWholeGrainsVarietyText[1]	Buckwheat	Елда	  
food_info_types_whole_grains[2]	dozeWholeGrainsVarietyText[2]	Millet	Просо	  
food_info_types_whole_grains[3]	dozeWholeGrainsVarietyText[3]	Oats	Овесени ядки	  
food_info_types_whole_grains[4]	dozeWholeGrainsVarietyText[4]	Popcorn	Пуканки	  
food_info_types_whole_grains[5]	dozeWholeGrainsVarietyText[5]	Quinoa	Киноа	  
food_info_types_whole_grains[6]	dozeWholeGrainsVarietyText[6]	Rye	Ръж	  
food_info_types_whole_grains[7]	dozeWholeGrainsVarietyText[7]	Teff	Теф	  
food_info_types_whole_grains[8]	dozeWholeGrainsVarietyText[8]	Whole-wheat pasta	Пълнозърнеста паста	  
weigh_twice[heading]	tweakWeightTwice[heading]	Weigh Yourself Twice a Day	Претегляйте се два пъти на ден	
weigh_twice[short]	tweakWeightTwice[short]	Weigh Yourself Twice a Day	Претегляйте се два пъти на ден	
weigh_twice[text]	tweakWeightTwice[text]	Regular self-weighing is considered crucial for long-term weight control, but there is insufficient evidence to support a specific frequency of weighing. My recommendation is based on the one study that found that twice daily—upon waking and right before bed—appeared superior to once a day (about six versus two pounds of weight loss over twelve weeks).	Редовното самопретегляне се счита за решаващо за дългосрочния контрол на теглото, но няма достатъчно доказателства в подкрепа на конкретна честота на претегляне. Моята препоръка се основава на едно проучване, което установи, че два пъти дневно - след събуждане и непосредствено преди лягане - изглежда по-добър от веднъж на ден (около шест срещу два килограма загуба на тегло за дванадесет седмици).	

daily_greentea[heading]	tweakDailyGreenTea[heading]	Green Tea (3 cups)	Зелен чай (3 чаши)	
daily_greentea[short]	tweakDailyGreenTea[short]	Green Tea (3 cups)	Зелен чай (3 чаши)	
daily_greentea[text]	tweakDailyGreenTea[text]	Drink three cups a day between meals (waiting at least an hour after a meal so as to not interfere with iron absorption). During meals, drink water, black coffee, or hibiscus tea mixed 6:1 with lemon verbena, but never exceed three cups of fluid an hour (important given my water preloading advice). Take advantage of the reinforcing effect of caffeine by drinking your green tea along with something healthy you wish you liked more, but don\'t consume large amounts of caffeine within six hours of bedtime. Taking your tea without sweetener is best, but if you typically sweeten your tea with honey or sugar, try yacon syrup instead.	Пийте три чаши на ден между храненията (изчаквайте поне час след хранене, така че да не пречи на усвояването на желязо). По време на хранене пийте вода, черно кафе или чай от хибискус, смесени 6: 1 с лимонена върбена, но никога не надвишавайте три чаши течност на час (важно, предвид моите съвети за предварително зареждане с вода). Възползвайте се от подсилващия ефект на кофеина, като пиете зеления си чай заедно с нещо здравословно, което желаете да ви хареса повече, но не консумирайте големи количества кофеин в рамките на шест часа преди лягане. Приемът на вашия чай без подсладител е най-добре, но ако обикновено подслаждате чая си с мед или захар, опитайте вместо това сироп от Якон.	

meal_twentyminutes[heading]	tweakMeal20Minutes[heading]	Follow the Twenty-Minute Rule	Следвайте двадесетминутното правило	
meal_twentyminutes[short]	tweakMeal20Minutes[short]	Follow the Twenty-Minute Rule	Следвайте двадесетминутното правило	
meal_twentyminutes[text]	tweakMeal20Minutes[text]	Whether through increasing viscosity or the number of chews, or decreasing bite size and eating rate, dozens of studies have demonstrated that no matter how we boost the amount of time food is in our mouths, it can result in lower caloric intake. So extend meal duration to at least twenty minutes to allow your natural satiety signals to take full effect. How? By choosing foods that take longer to eat and eating them in a way that prolongs the time they stay in your mouth. Think bulkier, hardier, chewier foods in smaller, well-chewed bites.	Независимо дали чрез увеличаване на вискозитета или броя на дъвченето или намаляване на размера на захапката и скоростта на хранене, десетки проучвания показват, че колкото и да увеличаваме времето, през което храната е в устата ни, това може да доведе до по-нисък прием на калории. Затова удължете продължителността на хранене до поне двадесет минути, за да позволите на вашите естествени сигнали за ситост да влязат в пълна сила. Как? Избирайки храни, които отнемат по-дълго време за ядене, и ги ядете по начин, който удължава времето, което остават в устата ви. Помислете за по-малки, добре дъвчени хапки по-обемни, по-твърди и по-чисти храни.	

daily_nutriyeast[heading]	tweakDailyNutriYeast[heading]	Nutritional Yeast (2 tsp)	Хранителна мая (2 ч.л.)	
daily_nutriyeast[short]	tweakDailyNutriYeast[short]	Nutritional Yeast (2 tsp)	Хранителна мая (2 ч.л.)	
daily_nutriyeast[text]	tweakDailyNutriYeast[text]	Two teaspoons of baker\'s, brewer\'s, or nutritional yeast contains roughly the amount of beta 1,3/1,6 glucans found in randomized, double-blind, placebo-controlled clinical trials to facilitate weight loss.	Две чаени лъжички хлебна, пивоварна или хранителна мая съдържат приблизително количеството бета 1,3 / 1,6 глюкани, открити в рандомизирани, двойно-слепи, плацебо-контролирани клинични изпитвания за улесняване на загубата на тегло.	

daily_blackcumin[heading]	tweakDailyBlackCumin[heading]	Black Cumin (¼ tsp)	Черен кимион (¼ ч.л.)	
daily_blackcumin[short]	tweakDailyBlackCumin[short]	Black Cumin (Nigella sativa) (¼ tsp)	Черен кимион (Nigella sativa) (¼ ч.л.)	
daily_blackcumin[text]	tweakDailyBlackCumin[text]	As noted in the Appetite Suppression section, a systematic review and meta-analysis of randomized, controlled weight-loss trials found that about a quarter teaspoon of black cumin powder every day appears to reduce body mass index within a span of a couple of months. Note that black cumin is different from regular cumin, for which the dosing is different.	Както бе отбелязано в раздела за потискане на апетита, систематичен преглед и мета-анализ на рандомизирани, контролирани изпитвания за отслабване установяват, че около четвърт чаена лъжичка прах от черен кимион всеки ден се появява за намаляване на индекса на телесната маса в рамките на период от няколко месеца. Обърнете внимание, че черният кимион е различен от обикновения кимион, при който дозирането е различно.	

daily_hydrate[heading]	tweakDailyHydrate[heading]	Stay Hydrated	Останете хидратирани	
daily_hydrate[short]	tweakDailyHydrate[short]	Stay Hydrated	Останете хидратирани	
daily_hydrate[text]	tweakDailyHydrate[text]	Check this box if your urine never appears darker than a pale yellow. Note that if you\'re eating riboflavin-fortified foods (such as nutritional yeast), then base this instead on getting nine cups of unsweetened beverages a day for women (which would be taken care of by the green tea and water preloading recommendations) or thirteen cups a day for men. If you have heart or kidney issues, don\'t increase fluid intake at all without first talking with your physician. Remember, diet soda may be calorie-free, but it\'s not consequence-free, as we learned in the Low in Added Sugar section.	Поставете отметка в това квадратче, ако урината ви никога не изглежда по-тъмна от бледо жълто. Обърнете внимание, че ако ядете обогатени с рибофлавин храни (като хранителни дрожди), вместо това основавайте това да получавате девет чаши неподсладени напитки на ден за жени (за което бихте се погрижили препоръките за зелен чай и предварително зареждане) или тринадесет чаши на ден за мъже. Ако имате проблеми със сърцето или бъбреците, изобщо не увеличавайте приема на течности, без първо да говорите с вашия лекар. Не забравяйте, че диетичната сода може да е без калории, но не е без последствия, както научихме в раздела с ниско съдържание на добавена захар.	

meal_water[heading]	tweakMealWater[heading]	Preload with Water	Предварително заредете с вода	
meal_water[short]	tweakMealWater[short]	Preload with Water	Предварително заредете с вода	
meal_water[text]	tweakMealWater[text]	Time your metabolism-boosting two cups of cool or cold unflavored water before each meal to also take advantage of its preload benefits.	Отделете време, за да стимулирате метаболизма си две чаши студена или студена не ароматизирана вода преди всяко хранене, за да се възползвате и от предимствата му.	

daily_deflourdiet[heading]	tweakDailyDeflourDiet[heading]	Deflour Your Diet	Обезцветете диетата си	
daily_deflourdiet[short]	tweakDailyDeflourDiet[short]	Deflour Your Diet	Обезцветете диетата си	
daily_deflourdiet[text]	tweakDailyDeflourDiet[text]	Check this box every day your whole grain servings are in the form of intact grains. The powdering of even 100 percent whole grains robs our microbiomes of the starch that would otherwise be ferried down to our colons enclosed in unbroken cell walls.	Поставете отметка в това поле всеки ден, когато порциите от пълнозърнести храни са под формата на непокътнати зърна. Прахът на дори 100 процента пълнозърнести храни ограбва нашите микробиоми от нишестето, които иначе биха се пренесли до колоните ни, затворени в неразрушени клетъчни стени.	

daily_cumin[heading]	tweakDailyCumin[heading]	Cumin (½ tsp with lunch and dinner)	Кимион (½ ч.л. с обяд и вечеря)	
daily_cumin[short]	tweakDailyCumin[short]	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	Кимион (цилуминов цимин) (½ ч.л. с обяд и вечеря)	
daily_cumin[text]	tweakDailyCumin[text]	Overweight women randomized to add a half teaspoon of cumin to their lunches and dinners beat out the control group by four more pounds and an extra inch off their waists. There is also evidence to support the use of the spice saffron, but a pinch a day would cost a dollar, whereas a teaspoon of cumin costs less than ten cents.	Жените с наднормено тегло се рандомизират, за да добавят половин чаена лъжичка кимион към обедите и вечерите си, избивайки контролната група с още четири килограма и допълнителен инч от талията си. Има и доказателства в подкрепа на употребата на шафран с подправки, но една щипка на ден би струвала долар, докато една чаена лъжичка кимион струва по-малко от десет цента.	

nightly_trendelenburg[heading]	tweakNightlyTrendelenbrug[heading]	Experiment with Mild Trendelenburg	Експериментирайте с лекия трендленбург	
nightly_trendelenburg[short]	tweakNightlyTrendelenbrug[short]	Experiment with Mild Trendelenburg	Експериментирайте с лекия трендленбург	
nightly_trendelenburg[text]	tweakNightlyTrendelenbrug[text]	Try spending at least four hours a night lying with your body tilted head-down six degrees by elevating the posts at the foot of your bed by eight inches (or by nine inches if you have a California king). Be extremely careful when you get out of bed, as this causes orthostatic intolerance in most people, even if you\'re young and healthy—meaning if you get up too fast, you can feel dizzy, faint, or light-headed and could fall and hurt yourself. So get up slowly. Drinking two cups of cold water thirty minutes before rising may also help prevent this potentially hazardous side effect.\n*IMPORTANT: Do not try this at home at all if you have any heart or lung issues, acid reflux, or problems with your brain (like head trauma) or eyes (even a family history of glaucoma disqualifies you). Also do not try this until you ask your physician if they think it\'s safe for you to sleep in mild Trendelenburg.*	Опитайте да прекарвате поне четири часа на нощ в легнало с наклонено тяло с главата надолу шест градуса, като повдигнете стълбовете в подножието на леглото си с осем инча (или с девет инча, ако имате крал на Калифорния). Бъдете изключително внимателни, когато ставате от леглото, тъй като това причинява ортостатична непоносимост при повечето хора, дори и да сте млади и здрави - което означава, че ако станете твърде бързо, можете да почувствате замаяност, припадък или светлоглаза и може падайте и се наранявайте. Затова станете бавно. Пиенето на две чаши студена вода тридесет минути преди втасване също може да помогне за предотвратяване на този потенциално опасен страничен ефект. \ N * ВАЖНО: Не опитвайте това у дома изобщо, ако имате проблеми със сърцето или белите дробове, рефлукс с киселина или проблеми с мозъка ви (като травма на главата) или очите (дори фамилна анамнеза за глаукома ви дисквалифицира). Също така не опитвайте това, докато не попитате лекаря си, ако те мислят, че е безопасно за вас да спите в мек Трендленбург. *	

meal_negcal[heading]	tweakMealNegCal[heading]	Preload with "Negative Calorie" Foods	Предварително заредете с храни с отрицателни калории	
meal_negcal[short]	tweakMealNegCal[short]	Preload with "Negative Calorie" Foods	Предварително заредете с храни с отрицателни калории	
meal_negcal[text]	tweakMealNegCal[text]	As the first course, start each meal with an apple or a Green Light soup or salad containing fewer than one hundred calories per cup.	Като първи курс започнете всяко хранене с ябълка или супа или салата Green Light, съдържащи по-малко от сто калории на чаша.	

meal_undistracted[heading]	tweakMealUndistracted[heading]	Enjoy Undistracted Meals	Насладете се на неразделени ястия	
meal_undistracted[short]	tweakMealUndistracted[short]	Enjoy Undistracted Meals	Насладете се на неразделени ястия	
meal_undistracted[text]	tweakMealUndistracted[text]	Don\'t eat while watching TV or playing on your phone. Give yourself a check for each meal you\'re able to eat without distraction.	Не яжте, докато гледате телевизия или играете на телефона си. Дайте си чек за всяко хранене, което можете да ядете, без да се разсейвате.	

nightly_sleep[heading]	tweakNightlySleep[heading]	Get Sufficient Sleep	Получете достатъчно сън	
nightly_sleep[short]	tweakNightlySleep[short]	Get Sufficient Sleep	Получете достатъчно сън	
nightly_sleep[text]	tweakNightlySleep[text]	Check this box if you get at least seven hours of sleep at your regular bedtime.	Поставете отметка в това поле, ако получавате поне седем часа сън в редовното си лягане.	

nightly_fast[heading]	tweakNightlyFast[heading]	Fast After 7:00 pm	Бързо след 19:00 ч	
nightly_fast[short]	tweakNightlyFast[short]	Fast After 7:00 p.m.	Бързо след 7:00 ч.	
nightly_fast[text]	tweakNightlyFast[text]	Due to our circadian rhythms, food eaten at night is more fattening than the exact same food eaten earlier in the day, so fast every night for at least twelve hours starting before 7:00 p.m. The fewer calories after sundown, the better.	Поради нашите циркадни ритми, храната, изядена през нощта, е по-угояваща от същата същата храна, изядена по-рано през деня, толкова бърза всяка вечер в продължение на поне дванадесет часа, като се започне преди 19:00 ч. Колкото по-малко калории след залеза, толкова по-добре.	

daily_frontload[heading]	tweakDailyFrontLoad[heading]	Front-Load Your Calories	Предварително заредете калориите си	
daily_frontload[short]	tweakDailyFrontLoad[short]	Front-Load Your Calories	Предварително заредете калориите си	
daily_frontload[text]	tweakDailyFrontLoad[text]	There are metabolic benefits to distributing more calories to earlier in the day, so make breakfast (ideally) or lunch your largest meal of the day in true king/prince/pauper style.	Има метаболитни ползи за разпределянето на повече калории по-рано през деня, така че направете закуска (в идеалния случай) или обяд най-голямата храна за деня в истински стил крал / принц / бедняк.	

daily_garlic[heading]	tweakDailyGarlic[heading]	Garlic Powder (¼ tsp)	Чесън на прах (¼ ч.л.)	
daily_garlic[short]	tweakDailyGarlic[short]	Garlic Powder (¼ tsp)	Чесън на прах (¼ ч.л.)	
daily_garlic[text]	tweakDailyGarlic[text]	Randomized, double-blind, placebo-controlled studies have found that as little as a daily quarter teaspoon of garlic powder can reduce body fat at a cost of perhaps two cents a day.	Рандомизирани, двойно-слепи, плацебо-контролирани проучвания са установили, че толкова малко, колкото дневна четвърт чаена лъжичка чесън на прах може да намали телесните мазнини с цената на може би две стотинки на ден.	

daily_ginger[heading]	tweakDailyGinger[heading]	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Млян джинджифил (1 ч.л.) или кайенски пипер (½ ч.л.)	
daily_ginger[short]	tweakDailyGinger[short]	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Млян джинджифил (1 ч.л.) или кайенски пипер (½ ч.л.)	
daily_ginger[text]	tweakDailyGinger[text]	Randomized controlled trials have found that ¼ teaspoon to 1½ teaspoons a day of ground ginger significantly decreased body weight for just pennies a day. It can be as easy as stirring the ground spice into a cup of hot water. Note: Ginger may work better in the morning than evening. Chai tea is a tasty way to combine the green tea and ginger tricks into a single beverage. Alternately, for BAT activation, you can add one raw jalapeño pepper or a half teaspoon of red pepper powder (or, presumably, crushed red pepper flakes) into your daily diet. To help beat the heat, you can very thinly slice or finely chop the jalapeño to reduce its bite to little prickles, or mix the red pepper into soup or the whole-food vegetable smoothie I featured in one of my cooking videos on NutritionFacts.org.	Рандомизирани контролирани проучвания установяват, че ¼ чаена лъжичка до 1½ чаена лъжичка на ден смлян джинджифил значително намалява телесното тегло само за стотинки на ден. Може да бъде толкова лесно, колкото да разбъркате смлената подправка в чаша гореща вода. Забележка: Джинджифилът може да действа по-добре сутрин, отколкото вечер. Чай чай е вкусен начин за комбиниране на трикове със зелен чай и джинджифил в една напитка. Алтернативно, за активиране на НДНТ, можете да добавите една сурова червена чушка или половин чаена лъжичка червен пипер на прах (или, вероятно, натрошени люспи от червен пипер) в ежедневната си диета. За да помогнете да победите топлината, можете много тънко да нарязвате или нарязвате на ситно джалапеньото, за да намалите хапката му до малки бодли, или да смесите червения пипер в супа или пълнозърнест зеленчуков пюре, което представих в едно от моите видеоклипове за готвене на NutritionFacts.org ,	

exercise_timing[heading]	tweakExerciseTiming[heading]	Optimize Exercise Timing	Оптимизирайте времето за упражнения	
exercise_timing[short]	tweakExerciseTiming[short]	Optimize Exercise Timing	Оптимизирайте времето за упражнения	
exercise_timing[text]	tweakExerciseTiming[text]	The Daily Dozen\'s recommendation for optimum exercise duration for longevity is ninety minutes of moderately intense activity a day, which is also the optimum exercise duration for weight loss. Anytime is good, and the more, the better, but there may be an advantage to exercising in a fasted state, at least six hours after your last meal. Typically, this would mean before breakfast, but if you timed it right, you could exercise midday before a late lunch or, if lunch is eaten early enough, before dinner. This is the timing for nondiabetics. Diabetics and prediabetics should instead start exercising thirty minutes after the start of a meal and ideally go for at least an hour to completely straddle the blood sugar peak. If you had to choose a single meal to exercise after, it would be dinner, due to the circadian rhythm of blood sugar control that wanes throughout the day. Ideally, though, breakfast would be the largest meal of the day, and you\'d exercise after that—or, even better, after every meal.	Препоръката на ежедневната дузина за оптимална продължителност на тренировките за дълголетие е деветдесет минути умерено интензивна активност на ден, което е и оптималната продължителност на упражненията за отслабване. По всяко време е добре и колкото повече, толкова по-добре, но може да има предимство да упражнявате на гладно, поне шест часа след последното си хранене. Обикновено това би означавало преди закуска, но ако сте я присвоили правилно, можете да упражнявате обед преди късен обяд или, ако обядът е изяден достатъчно рано, преди вечеря. Това е времето за недиабетици. Вместо това диабетиците и предиабетиците трябва да започнат да спортуват тридесет минути след началото на хранене и в идеалния случай да продължат поне час, за да разграбят напълно пика на кръвната захар. Ако трябва да изберете едно хранене, за да упражнявате след това, това ще бъде вечеря, поради циркадния ритъм на контрол на кръвната захар, който намалява през целия ден. В идеалния случай обаче закуската би била най-голямото хранене за деня, а вие бихте тренирали след това - или още по-добре - след всяко хранене.	

complete_intentions[heading]	tweakCompleteIntentions[heading]	Complete Your Implementation Intentions	Изпълнете намеренията си за внедряване	
complete_intentions[short]	tweakCompleteIntentions[short]	Complete Your Implementation Intentions	Изпълнете намеренията си за внедряване	
complete_intentions[text]	tweakCompleteIntentions[text]	Every two months, create three new implementation intentions—"if X, then Y" plans to perform a particular behavior in a specific context—and check each one of them off as you complete them every day.	На всеки два месеца създавайте три нови намерения за внедряване - „ако X, тогава Y“ планира да изпълнява определено поведение в конкретен контекст - и проверявайте всяко едно от тях, докато ги изпълнявате всеки ден.	

meal_vinegar[heading]	tweakMealVinegar[heading]	Incorporate Vinegar (2 tsp with each meal)	Включете оцет (2 ч.л. с всяко хранене)	
meal_vinegar[short]	tweakMealVinegar[short]	Incorporate Vinegar (2 tsp with each meal)	Включете оцет (2 ч.л. с всяко хранене)	
meal_vinegar[text]	tweakMealVinegar[text]	Never drink vinegar straight. Instead, flavor meals or dress a side salad with any of the sweet and savory vinegars out there. If you want to drink it, make sure to mix it in a glass of water and, afterward, be sure to rinse your mouth out with water to protect your tooth enamel.	Никога не пийте направо оцет. Вместо това овкусете ястия или обличайте странична салата с някой от сладките и пикантни оцети там. Ако искате да го изпиете, не забравяйте да го смесите в чаша вода и след това не забравяйте да изплакнете устата си с вода, за да защитите зъбния си емайл.	

daily_timerestrict[heading]	tweakDailyTimeRestrict[heading]	Time-Restrict Your Eating	Ограничете времето за хранене	
daily_timerestrict[short]	tweakDailyTimeRestrict[short]	Time-Restrict Your Eating	Ограничете времето за хранене	
daily_timerestrict[text]	tweakDailyTimeRestrict[text]	Confine eating to a daily window of time of your choosing under twelve hours in length that you can stick to consistently, seven days a week. Given the circadian benefits of reducing evening food intake, the window should end before 7:00 p.m.	Ограничете храненето до дневен период от време, по ваш избор, с дължина под дванадесет часа, на която можете да се придържате последователно, седем дни в седмицата. Като се имат предвид циркадните предимства за намаляване на приема на вечерна храна, прозорецът трябва да приключи преди 19:00 ч.	

