key_droid	key_apple	base_value	lang_value	base_note
food_info_types_other_vegetables.3	dozeVegetablesOther.Variety.Text.3	Bell peppers	Bell peppers	
food_info_types_other_vegetables.4	dozeVegetablesOther.Variety.Text.4	Carrots	Carrots	
food_info_types_other_vegetables.5	dozeVegetablesOther.Variety.Text.5	Corn	Corn	
food_info_types_other_vegetables.6	dozeVegetablesOther.Variety.Text.6	Garlic	Garlic	
food_info_types_other_vegetables.7	dozeVegetablesOther.Variety.Text.7	"Mushrooms (button, oyster, portobello, and shiitake)"	"Mushrooms (button, oyster, portobello, and shiitake)"	
food_info_types_other_vegetables.8	dozeVegetablesOther.Variety.Text.8	Okra	Okra	
food_info_types_other_vegetables.9	dozeVegetablesOther.Variety.Text.9	Onions	Onions	
other_vegetables	dozeVegetablesOther.heading	Other Vegetables	Other Vegetables	
food_info_serving_sizes_whole_grains_imperial.0	dozeWholeGrains.Serving.imperial.0	"½ cup hot cereal or cooked grains, pasta, or corn kernels"	"½ cup hot cereal or cooked grains, pasta, or corn kernels"	
food_info_serving_sizes_whole_grains_imperial.1	dozeWholeGrains.Serving.imperial.1	1 cup cold cereal	1 cup cold cereal	
food_info_serving_sizes_whole_grains_imperial.2	dozeWholeGrains.Serving.imperial.2	1 tortilla or slice of bread	1 tortilla or slice of bread	
food_info_serving_sizes_whole_grains_imperial.3	dozeWholeGrains.Serving.imperial.3	½ a bagel or English muffin	½ a bagel or English muffin	
food_info_serving_sizes_whole_grains_imperial.4	dozeWholeGrains.Serving.imperial.4	3 cups popped popcorn	3 cups popped popcorn	
food_info_serving_sizes_whole_grains_metric.0	dozeWholeGrains.Serving.metric.0	"100 g hot cereal or cooked grains, pasta, or corn kernels"	"100 g hot cereal or cooked grains, pasta, or corn kernels"	
food_info_serving_sizes_whole_grains_metric.1	dozeWholeGrains.Serving.metric.1	50 g cold cereal	50 g cold cereal	
food_info_serving_sizes_whole_grains_metric.2	dozeWholeGrains.Serving.metric.2	1 tortilla or slice of bread	1 tortilla or slice of bread	
food_info_serving_sizes_whole_grains_metric.3	dozeWholeGrains.Serving.metric.3	½ a bagel or English muffin	½ a bagel or English muffin	
food_info_serving_sizes_whole_grains_metric.4	dozeWholeGrains.Serving.metric.4	30 g popped popcorn	30 g popped popcorn	
food_info_types_whole_grains.0	dozeWholeGrains.Variety.Text.0	Barley	Barley	
food_info_types_whole_grains.1	dozeWholeGrains.Variety.Text.1	Buckwheat	Buckwheat	
food_info_types_whole_grains.2	dozeWholeGrains.Variety.Text.2	Millet	Millet	
food_info_types_whole_grains.3	dozeWholeGrains.Variety.Text.3	Oats	Oats	
food_info_types_whole_grains.4	dozeWholeGrains.Variety.Text.4	Popcorn	Popcorn	
food_info_types_whole_grains.5	dozeWholeGrains.Variety.Text.5	Quinoa	Quinoa	
food_info_types_whole_grains.6	dozeWholeGrains.Variety.Text.6	Rye	Rye	
food_info_types_whole_grains.7	dozeWholeGrains.Variety.Text.7	Teff	Teff	
food_info_types_whole_grains.8	dozeWholeGrains.Variety.Text.8	Whole-wheat pasta	Whole-wheat pasta	
whole_grains	dozeWholeGrains.heading	Whole Grains	Whole Grains	
	historyRecordDoze.heading	Servings History	Servings History	
	historyRecordDoze.legend	Servings	Servings	
	historyRecordTweak.heading	Tweaks History	Tweaks History	
tweaks	historyRecordTweak.legend	Tweaks	Tweaks	
weight_history	historyRecordWeight.heading	Weight History	Weight History	
evening	historyRecordWeight.legendEvening	Evening	Evening	
morning	historyRecordWeight.legendMorning	Morning	Morning	
	historyRecordWeight.titleImperial	Weight (lbs)	Weight (lbs)	
	historyRecordWeight.titleMetric	Weight (kg)	Weight (kg)	
about_this_app	info.about.title	About this app	About this app	
	navtab.doze	Daily Dozen	Daily Dozen	
	navtab.info	Information	Information	
	navtab.preferences	Preferences	Preferences	
	navtab.tweaks	21 Tweaks	21 Tweaks	
vitamin_b12	otherVitaminB12.heading	Vitamin B12	Vitamin B12	
daily_reminder_text	reminder.alert.text	Update your servings for today	Update your servings for today	Alert notification text
	reminder.heading	Daily Reminder	Daily Reminder	
	reminder.settings.enable	Enable Reminders		
	reminder.settings.enable	Enable Reminders	Enable Reminders	On/Off toggle label
play_sound	reminder.settings.sound	Play Sound	Play Sound	
remind_me_at	reminder.settings.time	Remind me at:	Remind me at:	
vibrate	reminder.settings.vibrate	Vibrate	Vibrate	Android notification `vibrate`
	reminder.state.off	Off	Off	"'Off' as in 'On or Off', reminder is not enabled"
	reminder.state.on	On	On	'On' as in 'On or Off'
	settings.tweak.header	21 Tweak Visibility	21 Tweak Visibility	
	settings.units.header	Measurement Units		
format_num_days	streakDaysFormat	%d days	%d days	Formatted string %d days
complete_intentions	tweakCompleteIntentions.heading	Complete Your Implementation Intentions	Complete Your Implementation Intentions	
complete_intentions_short	tweakCompleteIntentions.short	Complete Your Implementation Intentions	Complete Your Implementation Intentions	
complete_intentions_text	tweakCompleteIntentions.text	"Every two months, create three new implementation intentions—""if X, then Y"" plans to perform a particular behavior in a specific context—and check each one of them off as you complete them every day."	"Every two months, create three new implementation intentions—""if X, then Y"" plans to perform a particular behavior in a specific context—and check each one of them off as you complete them every day."	
daily_blackcumin	tweakDailyBlackCumin.heading	Black Cumin (¼ tsp)	Black Cumin (¼ tsp)	
daily_blackcumin_short	tweakDailyBlackCumin.short	Black Cumin (Nigella sativa) (¼ tsp)	Black Cumin (Nigella sativa) (¼ tsp)	
daily_blackcumin_text	tweakDailyBlackCumin.text	"As noted in the Appetite Suppression section, a systematic review and meta-analysis of randomized, controlled weight-loss trials found that about a quarter teaspoon of black cumin powder every day appears to reduce body mass index within a span of a couple of months. Note that black cumin is different from regular cumin, for which the dosing is different."	"As noted in the Appetite Suppression section, a systematic review and meta-analysis of randomized, controlled weight-loss trials found that about a quarter teaspoon of black cumin powder every day appears to reduce body mass index within a span of a couple of months. Note that black cumin is different from regular cumin, for which the dosing is different."	
daily_cumin	tweakDailyCumin.heading	Cumin (½ tsp with lunch and dinner)	Cumin (½ tsp with lunch and dinner)	
daily_cumin_short	tweakDailyCumin.short	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	
daily_cumin_text	tweakDailyCumin.text	"Overweight women randomized to add a half teaspoon of cumin to their lunches and dinners beat out the control group by four more pounds and an extra inch off their waists. There is also evidence to support the use of the spice saffron, but a pinch a day would cost a dollar, whereas a teaspoon of cumin costs less than ten cents."	"Overweight women randomized to add a half teaspoon of cumin to their lunches and dinners beat out the control group by four more pounds and an extra inch off their waists. There is also evidence to support the use of the spice saffron, but a pinch a day would cost a dollar, whereas a teaspoon of cumin costs less than ten cents."	
daily_deflourdiet	tweakDailyDeflourDiet.heading	Deflour Your Diet	Deflour Your Diet	
daily_deflourdiet_short	tweakDailyDeflourDiet.short	Deflour Your Diet	Deflour Your Diet	
daily_deflourdiet_text	tweakDailyDeflourDiet.text	Check this box every day your whole grain servings are in the form of intact grains. The powdering of even 100 percent whole grains robs our microbiomes of the starch that would otherwise be ferried down to our colons enclosed in unbroken cell walls.	Check this box every day your whole grain servings are in the form of intact grains. The powdering of even 100 percent whole grains robs our microbiomes of the starch that would otherwise be ferried down to our colons enclosed in unbroken cell walls.	
daily_frontload	tweakDailyFrontLoad.heading	Front-Load Your Calories	Front-Load Your Calories	
daily_frontload_short	tweakDailyFrontLoad.short	Front-Load Your Calories	Front-Load Your Calories	
daily_frontload_text	tweakDailyFrontLoad.text	"There are metabolic benefits to distributing more calories to earlier in the day, so make breakfast (ideally) or lunch your largest meal of the day in true king/prince/pauper style."	"There are metabolic benefits to distributing more calories to earlier in the day, so make breakfast (ideally) or lunch your largest meal of the day in true king/prince/pauper style."	
daily_garlic	tweakDailyGarlic.heading	Garlic Powder (¼ tsp)	Garlic Powder (¼ tsp)	
daily_garlic_short	tweakDailyGarlic.short	Garlic Powder (¼ tsp)	Garlic Powder (¼ tsp)	
daily_garlic_text	tweakDailyGarlic.text	"Randomized, double-blind, placebo-controlled studies have found that as little as a daily quarter teaspoon of garlic powder can reduce body fat at a cost of perhaps two cents a day."	"Randomized, double-blind, placebo-controlled studies have found that as little as a daily quarter teaspoon of garlic powder can reduce body fat at a cost of perhaps two cents a day."	
daily_ginger	tweakDailyGinger.heading	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	
daily_ginger_short	tweakDailyGinger.short	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	
daily_ginger_text	tweakDailyGinger.text	"Randomized controlled trials have found that ¼ teaspoon to 1½ teaspoons a day of ground ginger significantly decreased body weight for just pennies a day. It can be as easy as stirring the ground spice into a cup of hot water. Note: Ginger may work better in the morning than evening. Chai tea is a tasty way to combine the green tea and ginger tricks into a single beverage. Alternately, for BAT activation, you can add one raw jalapeño pepper or a half teaspoon of red pepper powder (or, presumably, crushed red pepper flakes) into your daily diet. To help beat the heat, you can very thinly slice or finely chop the jalapeño to reduce its bite to little prickles, or mix the red pepper into soup or the whole-food vegetable smoothie I featured in one of my cooking videos on NutritionFacts.org."	"Randomized controlled trials have found that ¼ teaspoon to 1½ teaspoons a day of ground ginger significantly decreased body weight for just pennies a day. It can be as easy as stirring the ground spice into a cup of hot water. Note: Ginger may work better in the morning than evening. Chai tea is a tasty way to combine the green tea and ginger tricks into a single beverage. Alternately, for BAT activation, you can add one raw jalapeño pepper or a half teaspoon of red pepper powder (or, presumably, crushed red pepper flakes) into your daily diet. To help beat the heat, you can very thinly slice or finely chop the jalapeño to reduce its bite to little prickles, or mix the red pepper into soup or the whole-food vegetable smoothie I featured in one of my cooking videos on NutritionFacts.org."	
daily_greentea	tweakDailyGreenTea.heading	Green Tea (3 cups)	Green Tea (3 cups)	
daily_greentea_short	tweakDailyGreenTea.short	Green Tea (3 cups)	Green Tea (3 cups)	
daily_greentea_text	tweakDailyGreenTea.text	"Drink three cups a day between meals (waiting at least an hour after a meal so as to not interfere with iron absorption). During meals, drink water, black coffee, or hibiscus tea mixed 6:1 with lemon verbena, but never exceed three cups of fluid an hour (important given my water preloading advice). Take advantage of the reinforcing effect of caffeine by drinking your green tea along with something healthy you wish you liked more, but don\'t consume large amounts of caffeine within six hours of bedtime. Taking your tea without sweetener is best, but if you typically sweeten your tea with honey or sugar, try yacon syrup instead."	"Drink three cups a day between meals (waiting at least an hour after a meal so as to not interfere with iron absorption). During meals, drink water, black coffee, or hibiscus tea mixed 6:1 with lemon verbena, but never exceed three cups of fluid an hour (important given my water preloading advice). Take advantage of the reinforcing effect of caffeine by drinking your green tea along with something healthy you wish you liked more, but don\'t consume large amounts of caffeine within six hours of bedtime. Taking your tea without sweetener is best, but if you typically sweeten your tea with honey or sugar, try yacon syrup instead."	
daily_hydrate	tweakDailyHydrate.heading	Stay Hydrated	Stay Hydrated	
daily_hydrate_short	tweakDailyHydrate.short	Stay Hydrated	Stay Hydrated	
daily_hydrate_text	tweakDailyHydrate.text	"Check this box if your urine never appears darker than a pale yellow. Note that if you\'re eating riboflavin-fortified foods (such as nutritional yeast), then base this instead on getting nine cups of unsweetened beverages a day for women (which would be taken care of by the green tea and water preloading recommendations) or thirteen cups a day for men. If you have heart or kidney issues, don\'t increase fluid intake at all without first talking with your physician. Remember, diet soda may be calorie-free, but it\'s not consequence-free, as we learned in the Low in Added Sugar section."	"Check this box if your urine never appears darker than a pale yellow. Note that if you\'re eating riboflavin-fortified foods (such as nutritional yeast), then base this instead on getting nine cups of unsweetened beverages a day for women (which would be taken care of by the green tea and water preloading recommendations) or thirteen cups a day for men. If you have heart or kidney issues, don\'t increase fluid intake at all without first talking with your physician. Remember, diet soda may be calorie-free, but it\'s not consequence-free, as we learned in the Low in Added Sugar section."	
daily_nutriyeast	tweakDailyNutriYeast.heading	Nutritional Yeast (2 tsp)	Nutritional Yeast (2 tsp)	
daily_nutriyeast_short	tweakDailyNutriYeast.short	Nutritional Yeast (2 tsp)	Nutritional Yeast (2 tsp)	
daily_nutriyeast_text	tweakDailyNutriYeast.text	"Two teaspoons of baker\'s, brewer\'s, or nutritional yeast contains roughly the amount of beta 1,3/1,6 glucans found in randomized, double-blind, placebo-controlled clinical trials to facilitate weight loss."	"Two teaspoons of baker\'s, brewer\'s, or nutritional yeast contains roughly the amount of beta 1,3/1,6 glucans found in randomized, double-blind, placebo-controlled clinical trials to facilitate weight loss."	
daily_timerestrict	tweakDailyTimeRestrict.heading	Time-Restrict Your Eating	Time-Restrict Your Eating	
daily_timerestrict_short	tweakDailyTimeRestrict.short	Time-Restrict Your Eating	Time-Restrict Your Eating	
daily_timerestrict_text	tweakDailyTimeRestrict.text	"Confine eating to a daily window of time of your choosing under twelve hours in length that you can stick to consistently, seven days a week. Given the circadian benefits of reducing evening food intake, the window should end before 7:00 p.m."	"Confine eating to a daily window of time of your choosing under twelve hours in length that you can stick to consistently, seven days a week. Given the circadian benefits of reducing evening food intake, the window should end before 7:00 p.m."	
exercise_timing	tweakExerciseTiming.heading	Optimize Exercise Timing	Optimize Exercise Timing	
exercise_timing_short	tweakExerciseTiming.short	Optimize Exercise Timing	Optimize Exercise Timing	
exercise_timing_text	tweakExerciseTiming.text	"The Daily Dozen\'s recommendation for optimum exercise duration for longevity is ninety minutes of moderately intense activity a day, which is also the optimum exercise duration for weight loss. Anytime is good, and the more, the better, but there may be an advantage to exercising in a fasted state, at least six hours after your last meal. Typically, this would mean before breakfast, but if you timed it right, you could exercise midday before a late lunch or, if lunch is eaten early enough, before dinner. This is the timing for nondiabetics. Diabetics and prediabetics should instead start exercising thirty minutes after the start of a meal and ideally go for at least an hour to completely straddle the blood sugar peak. If you had to choose a single meal to exercise after, it would be dinner, due to the circadian rhythm of blood sugar control that wanes throughout the day. Ideally, though, breakfast would be the largest meal of the day, and you\'d exercise after that—or, even better, after every meal."	"The Daily Dozen\'s recommendation for optimum exercise duration for longevity is ninety minutes of moderately intense activity a day, which is also the optimum exercise duration for weight loss. Anytime is good, and the more, the better, but there may be an advantage to exercising in a fasted state, at least six hours after your last meal. Typically, this would mean before breakfast, but if you timed it right, you could exercise midday before a late lunch or, if lunch is eaten early enough, before dinner. This is the timing for nondiabetics. Diabetics and prediabetics should instead start exercising thirty minutes after the start of a meal and ideally go for at least an hour to completely straddle the blood sugar peak. If you had to choose a single meal to exercise after, it would be dinner, due to the circadian rhythm of blood sugar control that wanes throughout the day. Ideally, though, breakfast would be the largest meal of the day, and you\'d exercise after that—or, even better, after every meal."	
meal_twentyminutes	tweakMeal20Minutes.heading	Follow the Twenty-Minute Rule	Follow the Twenty-Minute Rule	
meal_twentyminutes_short	tweakMeal20Minutes.short	Follow the Twenty-Minute Rule	Follow the Twenty-Minute Rule	
meal_twentyminutes_text	tweakMeal20Minutes.text	"Whether through increasing viscosity or the number of chews, or decreasing bite size and eating rate, dozens of studies have demonstrated that no matter how we boost the amount of time food is in our mouths, it can result in lower caloric intake. So extend meal duration to at least twenty minutes to allow your natural satiety signals to take full effect. How? By choosing foods that take longer to eat and eating them in a way that prolongs the time they stay in your mouth. Think bulkier, hardier, chewier foods in smaller, well-chewed bites."	"Whether through increasing viscosity or the number of chews, or decreasing bite size and eating rate, dozens of studies have demonstrated that no matter how we boost the amount of time food is in our mouths, it can result in lower caloric intake. So extend meal duration to at least twenty minutes to allow your natural satiety signals to take full effect. How? By choosing foods that take longer to eat and eating them in a way that prolongs the time they stay in your mouth. Think bulkier, hardier, chewier foods in smaller, well-chewed bites."	
meal_negcal	tweakMealNegCal.heading	"Preload with ""Negative Calorie"" Foods"	"Preload with ""Negative Calorie"" Foods"	
meal_negcal_short	tweakMealNegCal.short	"Preload with ""Negative Calorie"" Foods"	"Preload with ""Negative Calorie"" Foods"	
meal_negcal_text	tweakMealNegCal.text	"As the first course, start each meal with an apple or a Green Light soup or salad containing fewer than one hundred calories per cup."	"As the first course, start each meal with an apple or a Green Light soup or salad containing fewer than one hundred calories per cup."	
meal_undistracted	tweakMealUndistracted.heading	Enjoy Undistracted Meals	Enjoy Undistracted Meals	
meal_undistracted_short	tweakMealUndistracted.short	Enjoy Undistracted Meals	Enjoy Undistracted Meals	
meal_undistracted_text	tweakMealUndistracted.text	Don\'t eat while watching TV or playing on your phone. Give yourself a check for each meal you\'re able to eat without distraction.	Don\'t eat while watching TV or playing on your phone. Give yourself a check for each meal you\'re able to eat without distraction.	
meal_vinegar	tweakMealVinegar.heading	Incorporate Vinegar (2 tsp with each meal)	Incorporate Vinegar (2 tsp with each meal)	
meal_vinegar_short	tweakMealVinegar.short	Incorporate Vinegar (2 tsp with each meal)	Incorporate Vinegar (2 tsp with each meal)	
meal_vinegar_text	tweakMealVinegar.text	"Never drink vinegar straight. Instead, flavor meals or dress a side salad with any of the sweet and savory vinegars out there. If you want to drink it, make sure to mix it in a glass of water and, afterward, be sure to rinse your mouth out with water to protect your tooth enamel."	"Never drink vinegar straight. Instead, flavor meals or dress a side salad with any of the sweet and savory vinegars out there. If you want to drink it, make sure to mix it in a glass of water and, afterward, be sure to rinse your mouth out with water to protect your tooth enamel."	
meal_water	tweakMealWater.heading	Preload with Water	Preload with Water	
meal_water_short	tweakMealWater.short	Preload with Water	Preload with Water	
meal_water_text	tweakMealWater.text	Time your metabolism-boosting two cups of cool or cold unflavored water before each meal to also take advantage of its preload benefits.	Time your metabolism-boosting two cups of cool or cold unflavored water before each meal to also take advantage of its preload benefits.	
nightly_fast	tweakNightlyFast.heading	Fast After 7:00 pm	Fast After 7:00 pm	
nightly_fast_short	tweakNightlyFast.short	Fast After 7:00 p.m.	Fast After 7:00 p.m.	
nightly_fast_text	tweakNightlyFast.text	"Due to our circadian rhythms, food eaten at night is more fattening than the exact same food eaten earlier in the day, so fast every night for at least twelve hours starting before 7:00 p.m. The fewer calories after sundown, the better."	"Due to our circadian rhythms, food eaten at night is more fattening than the exact same food eaten earlier in the day, so fast every night for at least twelve hours starting before 7:00 p.m. The fewer calories after sundown, the better."	
nightly_sleep	tweakNightlySleep.heading	Get Sufficient Sleep	Get Sufficient Sleep	
nightly_sleep_short	tweakNightlySleep.short	Get Sufficient Sleep	Get Sufficient Sleep	
nightly_sleep_text	tweakNightlySleep.text	Check this box if you get at least seven hours of sleep at your regular bedtime.	Check this box if you get at least seven hours of sleep at your regular bedtime.	
nightly_trendelenburg	tweakNightlyTrendelenbrug.heading	Experiment with Mild Trendelenburg	Experiment with Mild Trendelenburg	
nightly_trendelenburg_short	tweakNightlyTrendelenbrug.short	Experiment with Mild Trendelenburg	Experiment with Mild Trendelenburg	
nightly_trendelenburg_text	tweakNightlyTrendelenbrug.text	"Try spending at least four hours a night lying with your body tilted head-down six degrees by elevating the posts at the foot of your bed by eight inches (or by nine inches if you have a California king). Be extremely careful when you get out of bed, as this causes orthostatic intolerance in most people, even if you\'re young and healthy—meaning if you get up too fast, you can feel dizzy, faint, or light-headed and could fall and hurt yourself. So get up slowly. Drinking two cups of cold water thirty minutes before rising may also help prevent this potentially hazardous side effect.\n*IMPORTANT: Do not try this at home at all if you have any heart or lung issues, acid reflux, or problems with your brain (like head trauma) or eyes (even a family history of glaucoma disqualifies you). Also do not try this until you ask your physician if they think it\'s safe for you to sleep in mild Trendelenburg.*"	"Try spending at least four hours a night lying with your body tilted head-down six degrees by elevating the posts at the foot of your bed by eight inches (or by nine inches if you have a California king). Be extremely careful when you get out of bed, as this causes orthostatic intolerance in most people, even if you\'re young and healthy—meaning if you get up too fast, you can feel dizzy, faint, or light-headed and could fall and hurt yourself. So get up slowly. Drinking two cups of cold water thirty minutes before rising may also help prevent this potentially hazardous side effect.\n*IMPORTANT: Do not try this at home at all if you have any heart or lung issues, acid reflux, or problems with your brain (like head trauma) or eyes (even a family history of glaucoma disqualifies you). Also do not try this until you ask your physician if they think it\'s safe for you to sleep in mild Trendelenburg.*"	
weigh_twice	tweakWeightTwice.heading	Weigh Yourself Twice a Day	Weigh Yourself Twice a Day	
weigh_twice_short	tweakWeightTwice.short	Weigh Yourself Twice a Day	Weigh Yourself Twice a Day	
weigh_twice_text	tweakWeightTwice.text	Regular self-weighing is considered crucial for long-term weight control, but there is insufficient evidence to support a specific frequency of weighing. My recommendation is based on the one study that found that twice daily—upon waking and right before bed—appeared superior to once a day (about six versus two pounds of weight loss over twelve weeks).	Regular self-weighing is considered crucial for long-term weight control, but there is insufficient evidence to support a specific frequency of weighing. My recommendation is based on the one study that found that twice daily—upon waking and right before bed—appeared superior to once a day (about six versus two pounds of weight loss over twelve weeks).	
imperial	unitToggle.imperial	imperial	imperial	
metric	unitToggle.metric	metric	metric	
videos	videos.link.label	VIDEOS	VIDEOS	Keyword for link to video topics
weight	weightEntry.heading	Weight	Weight	
	weightEntry.kilograms	kg	kg	
	weightEntry.kilograms	kg	kg	
	weightEntry.pounds	lbs	lbs	
	weightEntry.pounds	lbs	lbs	
about	qGY-wh-1gB.text	About	About	
about_tweak		About Tweak		
activity_welcome_text	dwQ-CS-gz3.text	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	
android.about_text_lines.0		This app was created by John Slavick.	This app was created by John Slavick.	
android.about_text_lines.1		The following open source libraries are used: ActiveAndroid, android-iconify, ButterKnife, EventBus, LikeAnimation, and MPAndroidChart.	The following open source libraries are used: ActiveAndroid, android-iconify, ButterKnife, EventBus, LikeAnimation, and MPAndroidChart.	
android.about_text_lines.2		Special thanks to the volunteer efforts of the creators of the previous app: Chan Kruse, Allan Portera, and Sangeeta Kumar."	Special thanks to the volunteer efforts of the creators of the previous app: Chan Kruse, Allan Portera, and Sangeeta Kumar."	
app_name	DJR-bj-qUq.text	Daily Dozen	Daily Dozen	"""Daily Dozen"" application name"
average_weight_on_day		Average weight on day	Average weight on day	
backup		Backup	Backup	
backup_failed		Backup failed	Backup failed	
backup_instructions_lines.0		Follow these steps to restore this backup in the Daily Dozen app	Follow these steps to restore this backup in the Daily Dozen app	
backup_instructions_lines.1				
backup_instructions_lines.2		1. The Daily Dozen app must be installed on your Android phone. You can download it here: https://play.google.com/store/apps/details?id=org.nutritionfacts.dailydozen	1. The Daily Dozen app must be installed on your Android phone. You can download it here: https://play.google.com/store/apps/details?id=org.nutritionfacts.dailydozen	
backup_instructions_lines.3				
backup_instructions_lines.4		2. Tap on the backup file attached to this email.	2. Tap on the backup file attached to this email.	
backup_instructions_lines.5				
backup_instructions_lines.6		3. Select Open with Daily Dozen	3. Select Open with Daily Dozen	
backup_success		Backup successful	Backup successful	
channel_reminders_name		Reminders	Reminders	
daily_dozen_and_tweaks	Lef-Iw-Ywr.normalTitle	Daily Dozen + 21 Tweaks	Daily Dozen + 21 Tweaks	
daily_dozen_and_tweaks	OZO-Xa-v5G.segmentTitles[1]	Daily Dozen + 21 Tweak	Daily Dozen + 21 Tweak	
daily_dozen_challenge	beF-Xl-TAq.text	Daily Dozen Challenge	Daily Dozen Challenge	
daily_dozen_only	ReM-AP-Fpp.normalTitle	Daily Dozen Only	Daily Dozen Only	
daily_dozen_only	OZO-Xa-v5G.segmentTitles[0]	Daily Dozen Only	Daily Dozen Only	
daily_reminder_settings		Daily Reminder Settings		a reminder that is triggered every day
daily_reminder_title		Daily Dozen Reminder	Daily Dozen Reminder	
daily_servings_history		Daily Servings History	Daily Servings History	
daily_tweaks_history		Daily Tweaks History	Daily Tweaks History	
debug		Debug	Debug	
debug_clear_data		Clear all data	Clear all data	
debug_clear_data_message		This will delete all entered Servings. Do you wish to continue?	This will delete all entered Servings. Do you wish to continue?	
debug_generate_data_message		All existing data will be replaced. Do you wish to continue?	All existing data will be replaced. Do you wish to continue?	
debug_generate_full_data		Generate full data	Generate full data	
debug_generate_random_data		Generate random data	Generate random data	
debug_generate_weight_data		Generate Weight Data	Generate Weight Data	
dialog_ask_user_to_rate_app_message		Please give us feedback in the Play Store.	Please give us feedback in the Play Store.	
dialog_ask_user_to_rate_app_title		Do you like this app?	Do you like this app?	
dialog_no_email_apps_message		Backing up your data requires you to have an email app installed so you can email the .csv backup file to yourself. Please install an email app and try again.	Backing up your data requires you to have an email app installed so you can email the .csv backup file to yourself. Please install an email app and try again.	
dialog_no_email_apps_title		No email apps found	No email apps found	
dialog_streaks_message		Your database will now be upgraded to support the new progress feature.	Your database will now be upgraded to support the new progress feature.	
dialog_streaks_title		New progress feature added!	New progress feature added!	
donate	mqA-Vp-LZ7.text	Donate	Donate	
enable_daily_reminder		Enable Daily Reminders	Enable Daily Reminders	On/Off toggle label
error_cannot_handle_url		Could not open url. Please install a browser.	Could not open url. Please install a browser.	
food_history		Food History	Food History	
food_info		Food Info	Food Info	
for_health_alone	atR-un-jgX.text	For Health Alone	For Health Alone	
for_health_and_weight_loss	OdG-YQ-lT8.text	For Health and Weight Loss	For Health and Weight Loss	
format_version		version %s	version %s	
history	sLd-Kq-bLv.text	History	History	
history_to_generate		History to Generate	History to Generate	
history_to_generate_choices.0		1 month	1 month	
history_to_generate_choices.1		3 months	3 months	
history_to_generate_choices.2		6 months	6 months	
history_to_generate_choices.3		1 year	1 year	
history_to_generate_choices.4		2 years	2 years	
history_to_generate_choices.5		5 years	5 years	
latest_videos	uxH-8I-ydF.text	Latest Videos	Latest Videos	
moving_average		Moving Average	Moving Average	
no		No	No	
no_servings_recorded		You have not recorded any servings yet!	You have not recorded any servings yet!	
no_weights_recorded		You have not recorded any weights yet!	You have not recorded any weights yet!	
not_now		Not Now	Not Now	
open_source	qVR-SQ-jmS.text	Open Source	Open Source	
out_of		out of	out of	Part of "0 out of 24"
permission_needed_to_write_storage		Can\'t backup without permission to write to storage	Can\'t backup without permission to write to storage	
rate_now		Give Feedback	Give Feedback	
restore_confirm_message		Any existing data will be deleted before restoring from backup. Do you wish to continue?	Any existing data will be deleted before restoring from backup. Do you wish to continue?	
restore_confirm_title		Restore Backup	Restore Backup	
restore_failed		Restore failed	Restore failed	
restore_success		Restore successful	Restore successful	
serving_sizes	eU6-je-hVN.text	Serving Sizes	Serving Sizes	
servings	1HM-mL-ZV9.text	Servings	Servings	
servings_all	S0Q-oB-VgE.text	All servings	All servings	
servings_some	jBv-4d-ofX.text	Some servings	Some servings	
servings_time_scale_choices.0	sM6-A9-KeP.segmentTitles[0]	Day	Day	Calendar view scale control
servings_time_scale_choices.0	vXy-0q-Ind.segmentTitles[0]	Day	Day	Calendar view scale control
servings_time_scale_choices.0	fcu-ZA-byN.segmentTitles[0]	Day	Day	Calendar view scale control
servings_time_scale_choices.1	sM6-A9-KeP.segmentTitles[1]	Month	Month	Calendar view scale control
servings_time_scale_choices.1	vXy-0q-Ind.segmentTitles[1]	Month	Month	Calendar view scale control
servings_time_scale_choices.1	fcu-ZA-byN.segmentTitles[1]	Month	Month	Calendar view scale control
servings_time_scale_choices.2	sM6-A9-KeP.segmentTitles[2]	Year	Year	Calendar view scale control
servings_time_scale_choices.2	vXy-0q-Ind.segmentTitles[2]	Year	Year	Calendar view scale control
servings_time_scale_choices.2	fcu-ZA-byN.segmentTitles[2]	Year	Year	Calendar view scale control
subscribe	dRO-1W-3EK.text	Subscribe	Subscribe	
task_backup_title		Backing up	Backing up	
task_calculating_streaks_title		Calculating progress	Calculating progress	
task_generating_random_data		Generating random data	Generating random data	
task_loading_servings_history_title		Loading Servings History	Loading Servings History	
task_loading_weights_history_title		Loading Weights History	Loading Weights History	
task_restore_title		Restoring	Restoring	
time_scale	27q-rq-qbu.text	Time Scale	Time Scale	
time_scale	XdW-g4-ZUO.text	Time Scale	Time Scale	
time_scale	v2E-Ao-OVz.text	Time Scale	Time Scale	
title_cookbook		Cookbook	Cookbook	
