key_droid	key_apple	base_value	lang_value	base_note
servings_time_scale_choices.2	history_scale_choice_year	Year	Year	Calendar view scale control
time_scale	history_scale_label	Time Scale	Time Scale	
time_scale	history_scale_label	Time Scale	Time Scale	
time_scale	history_scale_label	Time Scale	Time Scale	
about	info_app_about	About	About	
app_name	info_app_about_app_name	Daily Dozen	Daily Dozen	'Daily Dozen' application name
activity_welcome_text	info_app_about_overview	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	
	info_app_about_version	version 3.2.1	version 3.2.1	Application release version
welcome_to_my_daily_dozen	info_app_about_welcome	Welcome to my Daily Dozen!	Welcome to my Daily Dozen!	
	info_book_how_not_to_die	Book: How Not to Die	Book: How Not to Die	
	info_book_how_not_to_die_cookbook	Book: How Not to Die Cookbook	Book: How Not to Die Cookbook	
	info_book_how_not_to_diet	Book: How Not to Diet	Book: How Not to Diet	
daily_dozen_challenge	info_webpage_daily_dozen_challenge	Daily Dozen Challenge	Daily Dozen Challenge	
donate	info_webpage_donate	Donate	Donate	
open_source	info_webpage_open_source	Open Source	Open Source	
subscribe	info_webpage_subscribe	Subscribe	Subscribe	
latest_videos	info_webpage_videos_latest	Latest Videos	Latest Videos	
servings_all	item_history_completed_all	All servings	All servings	
servings_some	item_history_completed_some	Some servings	Some servings	
history	item_history_heading	History	History	
vitamin_b12	otherVitaminB12.heading	Vitamin B12	Vitamin B12	
daily_reminder_text	reminder.alert.text	Update your servings for today	Update your servings for today	Alert notification text
	reminder.heading	Daily Reminder	Daily Reminder	
	reminder.settings.enable	Enable Reminders		
	reminder.settings.enable	Enable Reminders	Enable Reminders	On/Off toggle label
play_sound	reminder.settings.sound	Play Sound	Play Sound	
remind_me_at	reminder.settings.time	Remind me at:	Remind me at:	
vibrate	reminder.settings.vibrate	Vibrate	Vibrate	Android notification `vibrate`
	reminder.state.off	Off	Off	'Off' as in 'On or Off', reminder is not enabled
	reminder.state.on	On	On	'On' as in 'On or Off'
daily_dozen_only	setting_doze_only_btn	Daily Dozen Only	Daily Dozen Only	
daily_dozen_only	setting_doze_only_choice	Daily Dozen Only	Daily Dozen Only	
daily_dozen_and_tweaks	setting_doze_tweak_btn	Daily Dozen + 21 Tweaks	Daily Dozen + 21 Tweaks	
daily_dozen_and_tweaks	setting_doze_tweak_choice	Daily Dozen + 21 Tweak	Daily Dozen + 21 Tweak	
	setting_doze_tweak_footer	"For health alone, use ""Daily Dozen Only"". For health and weight loss use ""Daily Dozen + 21 Tweaks""."	"For health alone, use ""Daily Dozen Only"". For health and weight loss use ""Daily Dozen + 21 Tweaks""."	
for_health_alone	setting_health_alone_txt	For Health Alone	For Health Alone	
for_health_and_weight_loss	setting_health_weight_txt	For Health and Weight Loss	For Health and Weight Loss	
	settings.tweak.header	21 Tweak Visibility	21 Tweak Visibility	
	settings.units.header	Measurement Units		
	settings_advanced_utilities	Advanced Utilities		
	settings_units_choice_footer	Set to always be one unit type or enable the 'Units:' toggle button.	Set to always be one unit type or enable the 'Units:' toggle button.	
complete_intentions	tweakCompleteIntentions.heading	Complete Your Implementation Intentions	Vorsätze einhalten	
complete_intentions_short	tweakCompleteIntentions.short	Complete Your Implementation Intentions	Vorsätze einhalten	
complete_intentions_text	tweakCompleteIntentions.text	"Every two months, create three new implementation intentions—""if X, then Y"" plans to perform a particular behavior in a specific context—and check each one of them off as you complete them every day."	"Fasse alle zwei Monate drei neue Vorsätze nach dem Schema ""Wenn X, dann Y"", um ein bestimmtes Verhalten in einem bestimmten Kontext auszuführen. Setze ein Häkchen für jeden dieser Vorsätze, wenn du ihn an diesem Tag eingehalten haben."	
daily_blackcumin	tweakDailyBlackCumin.heading	Black Cumin (¼ tsp)	Schwarzkümmel (¼ TL)	
daily_blackcumin_short	tweakDailyBlackCumin.short	Black Cumin (Nigella sativa) (¼ tsp)	Schwarzkümmel (Nigella sativa) (¼ TL)	
daily_blackcumin_text	tweakDailyBlackCumin.text	As noted in the Appetite Suppression section, a systematic review and meta-analysis of randomized, controlled weight-loss trials found that about a quarter teaspoon of black cumin powder every day appears to reduce body mass index within a span of a couple of months. Note that black cumin is different from regular cumin, for which the dosing is different.	Wie bereits im Abschnitt über Appetitunterdrückung erwähnt, ergab eine systematische Überprüfung und Metaanalyse von randomisierten, kontrollierten Gewichtsverluststudien, dass etwa ¼ Teelöffel Schwarzkümmelpulver täglich den Body-Mass-Index innerhalb weniger Monate zu senken scheint. Beachte, dass sich Schwarzkümmel von normalem Kreuzkümmel unterscheidet, für den die Dosierung anders ist.	
daily_cumin	tweakDailyCumin.heading	Cumin (½ tsp with lunch and dinner)	Kreuzkümmel (½ TL zu Mittag- und Abendessen)	
daily_cumin_short	tweakDailyCumin.short	Cumin (Cuminum cyminum) (½ tsp with lunch and dinner)	Kreuzkümmel (Cuminum cyminum) (½ TL zu Mittag- und Abendessen)	
daily_cumin_text	tweakDailyCumin.text	Overweight women randomized to add a half teaspoon of cumin to their lunches and dinners beat out the control group by four more pounds and an extra inch off their waists. There is also evidence to support the use of the spice saffron, but a pinch a day would cost a dollar, whereas a teaspoon of cumin costs less than ten cents.	Übergewichtige Frauen, die in einer randomisierten Studie ½ Teelöffel Kreuzkümmel zu ihrem Mittag- und Abendessen hinzufügten, übertrafen die Kontrollgruppe um weitere vier Pfund und 2,5 Zentimeter an der Taille. Es gibt auch Beweise für den Nutzen des Gewürz Safrans, aber eine Prise pro Tag würde einen Euro kosten, während ein Teelöffel Kreuzkümmel weniger als zehn Cent kostet.	
daily_deflourdiet	tweakDailyDeflourDiet.heading	Deflour Your Diet	Mehl durch Vollkorn ersetzen	
daily_deflourdiet_short	tweakDailyDeflourDiet.short	Deflour Your Diet	Mehl durch Vollkorn ersetzen	
daily_deflourdiet_text	tweakDailyDeflourDiet.text	Check this box every day your whole grain servings are in the form of intact grains. The powdering of even 100 percent whole grains robs our microbiomes of the starch that would otherwise be ferried down to our colons enclosed in unbroken cell walls.	Setze dieses Häkchen, wenn deine Vollkornportionen in Form von intakten Körnern vorliegen. Das Zermahlen selbst von 100 Prozent Vollkorn raubt unseren Mikrobiomen die Stärke, die sonst eingeschlossen in intakten Zellwänden bis in den Dickdarm gelangen würde.	
daily_frontload	tweakDailyFrontLoad.heading	Front-Load Your Calories	Kalorien früh verzehren	
daily_frontload_short	tweakDailyFrontLoad.short	Front-Load Your Calories	Kalorien früh verzehren	
daily_frontload_text	tweakDailyFrontLoad.text	There are metabolic benefits to distributing more calories to earlier in the day, so make breakfast (ideally) or lunch your largest meal of the day in true king/prince/pauper style.	Es hat Vorteile für den Stoffwechsel, wenn du die meisten Kalorien früh am Tag verzehrst. Mache also das Frühstück (vorzugsweise) oder das Mittagessen zu deiner größten Mahlzeit des Tages, indem du das Kaiser/König/Bettler-Schema befolgst.	
daily_garlic	tweakDailyGarlic.heading	Garlic Powder (¼ tsp)	Knoblauchpulver (¼ TL)	
daily_garlic_short	tweakDailyGarlic.short	Garlic Powder (¼ tsp)	Knoblauchpulver (¼ TL)	
daily_garlic_text	tweakDailyGarlic.text	Randomized, double-blind, placebo-controlled studies have found that as little as a daily quarter teaspoon of garlic powder can reduce body fat at a cost of perhaps two cents a day.	Randomisierte, doppelblinde, placebokontrollierte Studien haben ergeben, dass bereits ¼ Teelöffel Knoblauchpulver täglich das Körperfett reduzieren kann, bei Kosten von vielleicht zwei Cent pro Tag.	
daily_ginger	tweakDailyGinger.heading	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Gemahlener Ingwer (1 TL) oder Cayenne-Pfeffer (½ TL)	
daily_ginger_short	tweakDailyGinger.short	Ground Ginger (1 tsp) or Cayenne Pepper (½ tsp)	Gemahlener Ingwer (1 TL) oder Cayenne-Pfeffer (½ TL)	
daily_ginger_text	tweakDailyGinger.text	Randomized controlled trials have found that ¼ teaspoon to 1½ teaspoons a day of ground ginger significantly decreased body weight for just pennies a day. It can be as easy as stirring the ground spice into a cup of hot water. Note: Ginger may work better in the morning than evening. Chai tea is a tasty way to combine the green tea and ginger tricks into a single beverage. Alternately, for BAT activation, you can add one raw jalapeño pepper or a half teaspoon of red pepper powder (or, presumably, crushed red pepper flakes) into your daily diet. To help beat the heat, you can very thinly slice or finely chop the jalapeño to reduce its bite to little prickles, or mix the red pepper into soup or the whole-food vegetable smoothie I featured in one of my cooking videos on NutritionFacts.org.	Randomisierte kontrollierte Studien haben gezeigt, dass ¼ Teelöffel bis 1½ Teelöffel gemahlener Ingwer das Gewicht für nur ein paar Cent pro Tag signifikant senken. Es reicht bereits, das gemahlene Gewürz in eine Tasse heißes Wasser zu rühren. Hinweis: Ingwer kann morgens besser wirken als abends. Chai-Tee ist eine leckere Möglichkeit, die Vorteile von grünem Tee und Ingwer in einem einzigen Getränk zu kombinieren. Alternativ kannst du zur Aktivierung des braunen Fettgewebes (BAT) einen rohen Jalapeño-Pfeffer oder ½ Teelöffel rotes Pfefferpulver (oder vermutlich auch zerkleinerte rote Pfefferflocken) zu deiner täglichen Ernährung hinzufügen. Um die Schärfe in Schach zu halten, kannst du den Jalapeño sehr dünn in Scheiben schneiden oder fein hacken, um die Wirkung auf kleines Kribbeln zu reduzieren. Oder gib den roten Pfeffer in eine Suppe oder in den Vollwertgemüse-Smoothie, den ich in einem meiner Kochvideos auf NutritionFacts.org vorgestellt habe.	
daily_greentea	tweakDailyGreenTea.heading	Green Tea (3 cups)	Grüner Tee (3 Tassen)	
daily_greentea_short	tweakDailyGreenTea.short	Green Tea (3 cups)	Grüner Tee (3 Tassen)	
daily_greentea_text	tweakDailyGreenTea.text	Drink three cups a day between meals (waiting at least an hour after a meal so as to not interfere with iron absorption). During meals, drink water, black coffee, or hibiscus tea mixed 6:1 with lemon verbena, but never exceed three cups of fluid an hour (important given my water preloading advice). Take advantage of the reinforcing effect of caffeine by drinking your green tea along with something healthy you wish you liked more, but don\'t consume large amounts of caffeine within six hours of bedtime. Taking your tea without sweetener is best, but if you typically sweeten your tea with honey or sugar, try yacon syrup instead.	Trinke täglich drei Tassen grüner Tee zwischen den Mahlzeiten (warte mindestens eine Stunde nach einer Mahlzeit, um die Eisenaufnahme nicht zu beeinträchtigen). Trinke zu den Mahlzeiten hingegen Wasser, schwarzen Kaffee oder Hibiskus-Tee mit Zitronenverbene (im Verhältnis 6:1), aber überschreite niemals 750 Milliliter Flüssigkeit pro Stunde (wichtig im Hinblick auf die zwei Gläser Wasser vor jeder Mahlzeit). Nutze die verstärkende Wirkung von Koffein, indem du deinen grünen Tee zusammen mit etwas Gesundem trinkst, das du gerne lieber mögen würdest, aber trinke keine großen Mengen an Koffein in den sechs Stunden vor dem Schlafengehen. Nimm deinen Tee am besten ohne Süßstoff. Wenn du deinen Tee normalerweise mit Honig oder Zucker süßt, versuche es stattdessen mit Yacon-Sirup.	
daily_hydrate	tweakDailyHydrate.heading	Stay Hydrated	Genug trinken	
daily_hydrate_short	tweakDailyHydrate.short	Stay Hydrated	Genug trinken	
daily_hydrate_text	tweakDailyHydrate.text	Check this box if your urine never appears darker than a pale yellow. Note that if you\'re eating riboflavin-fortified foods (such as nutritional yeast), then base this instead on getting nine cups of unsweetened beverages a day for women (which would be taken care of by the green tea and water preloading recommendations) or thirteen cups a day for men. If you have heart or kidney issues, don\'t increase fluid intake at all without first talking with your physician. Remember, diet soda may be calorie-free, but it\'s not consequence-free, as we learned in the Low in Added Sugar section.	"Setze dieses Häkchen, wenn dein Urin nie dunkler als blassgelb ist. Bei Zufuhr von Lebensmitteln, die mit Riboflavin (Vitamin B2) angereichert sind (z.B. Hefeflocken), sollten sich Frauen an 9 Tassen ungesüßte Getränke pro Tag orientieren (was durch die zwei Gläser Wasser vor jeder Mahlzeit und die drei Tassen grünen Tee zwischen den Mahlzeiten bereits abgedeckt wird) und Männer an 13 Tassen pro Tag. Wenn du Herz- oder Nierenprobleme hast, erhöhe die Flüssigkeitsaufnahme nicht, ohne vorher mit dem Arzt zu sprechen. Denke daran, dass Diät-Soda zwar kalorienfrei sein mag, aber trotzdem Konsequenzen hat, wie wir im Kapitel ""Ohne Zuckerzusatz"" (Low in Added Sugar) erfahren haben."	
daily_nutriyeast	tweakDailyNutriYeast.heading	Nutritional Yeast (2 tsp)	Hefeflocken (2 TL)	
daily_nutriyeast_short	tweakDailyNutriYeast.short	Nutritional Yeast (2 tsp)	Hefeflocken (2 TL)	
daily_nutriyeast_text	tweakDailyNutriYeast.text	Two teaspoons of baker\'s, brewer\'s, or nutritional yeast contains roughly the amount of beta 1,3/1,6 glucans found in randomized, double-blind, placebo-controlled clinical trials to facilitate weight loss.	Zwei Teelöffel Bäcker-, Bier- oder Nährhefe enthalten ungefähr die Menge an Beta-1,3/1,6-Glucanen, die in randomisierten, doppelblinden, placebokontrollierten klinischen Studien eine Gewichtsreduktion begünstigt haben.	
daily_timerestrict	tweakDailyTimeRestrict.heading	Time-Restrict Your Eating	Essen zeitlich beschränken	
daily_timerestrict_short	tweakDailyTimeRestrict.short	Time-Restrict Your Eating	Essen zeitlich beschränken	
daily_timerestrict_text	tweakDailyTimeRestrict.text	Confine eating to a daily window of time of your choosing under twelve hours in length that you can stick to consistently, seven days a week. Given the circadian benefits of reducing evening food intake, the window should end before 7:00 p.m.	Beschränke das Essen auf ein tägliches Zeitfenster deiner Wahl von weniger als zwölf Stunden, an das du dich sieben Tage die Woche konsequent halten kannst. Angesichts der Vorteile einer Reduzierung der abendlichen Nahrungsaufnahme für den Biorythmus sollte das Fenster spätestens um 19 Uhr enden.	
exercise_timing	tweakExerciseTiming.heading	Optimize Exercise Timing	Bewegung zeitlich abstimmen	
exercise_timing_short	tweakExerciseTiming.short	Optimize Exercise Timing	Bewegung zeitlich abstimmen	
exercise_timing_text	tweakExerciseTiming.text	The Daily Dozen\'s recommendation for optimum exercise duration for longevity is ninety minutes of moderately intense activity a day, which is also the optimum exercise duration for weight loss. Anytime is good, and the more, the better, but there may be an advantage to exercising in a fasted state, at least six hours after your last meal. Typically, this would mean before breakfast, but if you timed it right, you could exercise midday before a late lunch or, if lunch is eaten early enough, before dinner. This is the timing for nondiabetics. Diabetics and prediabetics should instead start exercising thirty minutes after the start of a meal and ideally go for at least an hour to completely straddle the blood sugar peak. If you had to choose a single meal to exercise after, it would be dinner, due to the circadian rhythm of blood sugar control that wanes throughout the day. Ideally, though, breakfast would be the largest meal of the day, and you\'d exercise after that—or, even better, after every meal.	Die Daily Dozens empfehlen für ein langes Leben eine optimale Bewegungsdauer von 90 Minuten mäßig intensiver Aktivität pro Tag. Dies ist auch die optimale Bewegungsdauer für Gewichtsverlust. Bewegung ist immer gut – je mehr davon, desto besser. Es könnte jedoch vorteilhaft sein, die Aktivität in nüchternem Zustand durchzuführen, mit einem Abstand von sechs Stunden zur letzten Mahlzeit. Üblicherweise wäre dies vor dem Frühstück, aber wenn du es zeitlich abstimmst, kannst du deine Aktivität auch vor einem späten Mittagessen durchführen oder, bei einem frühen Mittagessen, vor dem Abendessen. Diese Zeiten richten sich wohlgemerkt an Nicht-Diabetiker. Diabetiker und Prädiabetiker sollten stattdessen 30 Minuten nach dem Beginn einer Mahlzeit mit einer idealerweise einstündigen Aktivität beginnen, um die Zeitspanne mit dem höchsten Blutzuckerspiegel vollständig abzudecken. Wenn du eine einzige Mahlzeit wählen müsstest, nach der du aktiv werden, wäre es das Abendessen, da die Blutzuckerkontrolle durch den Biorhytmus im Laufe des Tages abnimmt. Im Idealfall wäre das Frühstück die größte Mahlzeit des Tages, und du würdest deine Aktivität danach durchführen – oder, noch besser, nach jeder Mahlzeit.	
meal_twentyminutes	tweakMeal20Minutes.heading	Follow the Twenty-Minute Rule	20-Minuten-Regel befolgen	
meal_twentyminutes_short	tweakMeal20Minutes.short	Follow the Twenty-Minute Rule	20-Minuten-Regel befolgen	
meal_twentyminutes_text	tweakMeal20Minutes.text	Whether through increasing viscosity or the number of chews, or decreasing bite size and eating rate, dozens of studies have demonstrated that no matter how we boost the amount of time food is in our mouths, it can result in lower caloric intake. So extend meal duration to at least twenty minutes to allow your natural satiety signals to take full effect. How? By choosing foods that take longer to eat and eating them in a way that prolongs the time they stay in your mouth. Think bulkier, hardier, chewier foods in smaller, well-chewed bites.	Dutzende Studien haben gezeigt, dass die Kalorienaufnahme verringert werden kann, wenn wir die Zeitspanne des Essens im Mund verlängern. Und zwar unabhängig davon, ob wir dies durch Essen mit zäherer Konsistenz, längeres Kauen, kleinere Portionen im Mund oder langsameres Essen erreichen. Verlängere also die Dauer der Mahlzeit auf mindestens zwanzig Minuten, damit deine natürlichen Sättigungssignale ihre volle Wirkung entfalten können. Und wie? Indem du Lebensmittel auswählst, deren Verzehr länger dauert, und sie so isst, dass sie möglichst lange im Mund verbleiben. Denke an sperrigere, härtere, kaubarere Lebensmittel in kleineren, gut durchgekauten Portionen.	
meal_negcal	tweakMealNegCal.heading	"Preload with ""Negative Calorie"" Foods"	Mahlzeit mit kalorienarmer Nahrung beginnen	
meal_negcal_short	tweakMealNegCal.short	"Preload with ""Negative Calorie"" Foods"	Mit kalorienarmer Nahrung beginnen	
meal_negcal_text	tweakMealNegCal.text	As the first course, start each meal with an apple or a Green Light soup or salad containing fewer than one hundred calories per cup.	Beginne jede Mahlzeit als ersten Gang mit einem Apfel, einer Suppe mit grüner Ampel oder einem Salat mit weniger als 100 Kalorien pro Tasse.	
meal_undistracted	tweakMealUndistracted.heading	Enjoy Undistracted Meals	Ungestört essen	
meal_undistracted_short	tweakMealUndistracted.short	Enjoy Undistracted Meals	Ungestört essen	
meal_undistracted_text	tweakMealUndistracted.text	Don\'t eat while watching TV or playing on your phone. Give yourself a check for each meal you\'re able to eat without distraction.	Sieh nicht fern und spiele nicht mit dem Handy, während du isst. Setze ein Häkchen für jede Mahlzeit ohne Ablenkung.	
meal_vinegar	tweakMealVinegar.heading	Incorporate Vinegar (2 tsp with each meal)	Essig hinzufügen (2 TL zu jeder Mahlzeit)	
meal_vinegar_short	tweakMealVinegar.short	Incorporate Vinegar (2 tsp with each meal)	Essig hinzufügen (2 TL zu jeder Mahlzeit)	
meal_vinegar_text	tweakMealVinegar.text	Never drink vinegar straight. Instead, flavor meals or dress a side salad with any of the sweet and savory vinegars out there. If you want to drink it, make sure to mix it in a glass of water and, afterward, be sure to rinse your mouth out with water to protect your tooth enamel.	Trinke Essig niemals pur. Würze stattdessen deine Mahlzeiten oder gönne dir einen Beilagensalat mit einem beliebigen süßen und herzhaften Essig. Wenn du den Essig trinken möchtest, mische ihn mit einem Glas Wasser und spüle anschließend deinen Mund mit Wasser, um deinen Zahnschmelz zu schützen.	
meal_water	tweakMealWater.heading	Preload with Water	Mahlzeit mit kaltem Wasser beginnen	
meal_water_short	tweakMealWater.short	Preload with Water	Mit Wasser vorladen	
meal_water_text	tweakMealWater.text	Time your metabolism-boosting two cups of cool or cold unflavored water before each meal to also take advantage of its preload benefits.	Fördere deinen Stoffwechsel, indem du vor jeder Mahlzeit zwei Tassen kühles oder kaltes Wasser (ohne Geschmack) zu dir nimmst.	
nightly_fast	tweakNightlyFast.heading	Fast After 7:00 pm	Fasten nach 19.00 Uhr	
nightly_fast_short	tweakNightlyFast.short	Fast After 7:00 p.m.	Fasten nach 19 Uhr	
nightly_fast_text	tweakNightlyFast.text	Due to our circadian rhythms, food eaten at night is more fattening than the exact same food eaten earlier in the day, so fast every night for at least twelve hours starting before 7:00 p.m. The fewer calories after sundown, the better.	Aufgrund unseres Biorhytmus begünstigt das Essen am Abend eine Gewichtszunahme mehr als die gleiche Anzahl an Kalorien früher am Tag. Faste also jeden Abend für mindestens zwölf Stunden, beginnend spätestens um 19 Uhr. Je weniger Kalorien nach Sonnenuntergang, desto besser.	
nightly_sleep	tweakNightlySleep.heading	Get Sufficient Sleep	Genug schlafen	
nightly_sleep_short	tweakNightlySleep.short	Get Sufficient Sleep	Genug schlafen	
nightly_sleep_text	tweakNightlySleep.text	Check this box if you get at least seven hours of sleep at your regular bedtime.	Setze dieses Häkchen, wenn du mindestens 7 Stunden geschlafen hast und zur üblichen Zeit ins Bett gegangen bist.	
nightly_trendelenburg	tweakNightlyTrendelenbrug.heading	Experiment with Mild Trendelenburg	Mit leichter Trendelenburg-Lage experimentieren	
nightly_trendelenburg_short	tweakNightlyTrendelenbrug.short	Experiment with Mild Trendelenburg	Mit leichter Trendelenburg-Lage experimentieren	
nightly_trendelenburg_text	tweakNightlyTrendelenbrug.text	Try spending at least four hours a night lying with your body tilted head-down six degrees by elevating the posts at the foot of your bed by eight inches (or by nine inches if you have a California king). Be extremely careful when you get out of bed, as this causes orthostatic intolerance in most people, even if you\'re young and healthy—meaning if you get up too fast, you can feel dizzy, faint, or light-headed and could fall and hurt yourself. So get up slowly. Drinking two cups of cold water thirty minutes before rising may also help prevent this potentially hazardous side effect.\n*IMPORTANT: Do not try this at home at all if you have any heart or lung issues, acid reflux, or problems with your brain (like head trauma) or eyes (even a family history of glaucoma disqualifies you). Also do not try this until you ask your physician if they think it\'s safe for you to sleep in mild Trendelenburg.*	Versuche, mindestens vier Stunden pro Nacht so zu liegen, dass dein Körper von Fuß bis Kopf um etwa sechs Grad geneigt ist, indem du das Bett am Fußende um 20 Zentimeter anhebst (bzw. um 23 Zentimeter bei einer Bettlänge von mehr als 210 Zentimeter). Sei beim Aufstehen jedoch äußerst vorsichtig, da dies bei den meisten Menschen zu einer orthostatischen Unverträglichkeit führt, auch wenn sie jung und gesund sind. Wenn du also zu schnell aufstehst, kannst du dich schwindelig, ohnmächtig oder benommen fühlen und könntest fallen und dich verletzen. Stehe also langsam auf. Zwei Tassen kaltes Wasser 30 Minuten vor dem Aufstehen können auch dazu beitragen, diese potenziell gefährliche Nebenwirkung zu vermeiden. \n*WICHTIG: Versuche dies auf keinen Fall zu Hause, wenn du Herz- oder Lungenprobleme haben, an gastroösophagealem Reflux leidest oder Probleme mit deinem Gehirn (z.B. Schädel-Hirn-Trauma) oder deinen Augen hast (eine Glaukom-Erkrankung in der Familie genügt bereits). Versuche dies auch nicht, ohne deinen Arzt zu fragen, ob er der Meinung ist, dass du in leichter Trendelenburg-Lage sicher schlafen kannst.*	
weigh_twice	tweakWeightTwice.heading	Weigh Yourself Twice a Day	Zweimal täglich wiegen	
weigh_twice_short	tweakWeightTwice.short	Weigh Yourself Twice a Day	Zweimal täglich wiegen	
weigh_twice_text	tweakWeightTwice.text	Regular self-weighing is considered crucial for long-term weight control, but there is insufficient evidence to support a specific frequency of weighing. My recommendation is based on the one study that found that twice daily—upon waking and right before bed—appeared superior to once a day (about six versus two pounds of weight loss over twelve weeks).	Regelmäßiges Selbstwiegen wird als entscheidend angesehen für die langfristige Gewichtskontrolle. Es gibt jedoch nicht ausreichend Belege für eine bestimmte Häufigkeit des Wiegens. Meine Empfehlung basiert auf der einen Studie, die ergab, dass zweimal täglich – beim Aufwachen und direkt vor dem Schlafengehen – besser zu sein scheint als einmal täglich (etwa 3 Kilogramm Gewichtsverlust über 12 Wochen im Vergleich zu 1 Kilogramm).	
	tweak_detail_section_activity	Activity	Activity	
	tweak_detail_section_description	Description	Description	
units	units_label	Units:	Units:	
units	units_label	Units:	Units:	
	weight_entry_clear	Clear	Clear	
	weight_entry_clear	Clear	Clear	
	weight_entry_evening	Evening (right before bed)	Evening (right before bed)	
	weight_entry_morning	Morning (upon waking)	Morning (upon waking)	
	weight_entry_time	Time	Time	
	weight_entry_time	Time	Time	
	weight_history_edit_data	Edit Data	Edit Data	
daily_reminder_settings		Daily Reminder Settings		a reminder that is triggered every day
daily_reminder_title		Daily Dozen Reminder	Daily Dozen Reminder	
enable_daily_reminder		Enable Daily Reminders	Enable Daily Reminders	On/Off toggle label
format_num_days		%d days	%d days	Formatted string %d days
imperial		imperial	imperial	
metric		metric	metric	
out_of		out of	out of	"Part of ""0 out of 24"""
videos	xcg-0a-oqY.normalTitle	VIDEOS	VIDEOS	Keyword for link to video topics
	settings_units_0_imperial	Imperial	Imperial	Part of 'Imperial/Metric/Toggle Units' selector
	settings_units_1_metric	Metric	Metric	Part of 'Imperial/Metric/Toggle Units' selector
	settings_units_2_toggle	Toggle Units	Toggle Units	Part of 'Imperial/Metric/Toggle Units' selector
servings	1HM-mL-ZV9.text	Servings	Servings	
twenty_one_tweaks	tweak_entry_header	21 Tweaks	21 Tweaks	
format_num_days	Vbn-R9-kuu.text	100 days	100 days	
	apple.info.about.0	Welcome to my Daily Dozen!	Welcome to my Daily Dozen!	
	apple.info.about.1	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	
	apple.info.about.2	Daily Dozen	Daily Dozen	
	apple.info.about.3	version 3.2.3	version 3.2.3	
	apple.info.about.4	This app was created by: NutritionFacts.org, Christi Richards, Konstantin Khokhlov, and Marc Campbell	This app was created by: NutritionFacts.org, Christi Richards, Konstantin Khokhlov, and Marc Campbell	
	apple.info.about.5	The following open source libraries are used: RealmSwift, Charts, FSCalendar, SimpleAnimation, ActiveLabel.	The following open source libraries are used: RealmSwift, Charts, FSCalendar, SimpleAnimation, ActiveLabel.	
OK	dozeOtherInfo.confirm	OK	OK	
	dozeOtherInfo.message	Vitamin B12 is essential for your health but does not count towards your daily servings.\n\nVitamin B12 is included in this app to provide you with an easy way to track your intake.	Vitamin B12 is essential for your health but does not count towards your daily servings.\n\nVitamin B12 is included in this app to provide you with an easy way to track your intake.	
	dozeOtherInfo.title	Supplements	Supplements	
	historyRecordDoze.heading	Servings History	Servings History	
	historyRecordDoze.legend	Servings	Servings	
	historyRecordTweak.heading	Tweaks History	Tweaks History	
tweaks	historyRecordTweak.legend	Tweaks	Tweaks	
weight_history	historyRecordWeight.heading	Weight History	Weight History	
evening	historyRecordWeight.legendEvening	Evening	Evening	
morning	historyRecordWeight.legendMorning	Morning	Morning	
	historyRecordWeight.titleImperial	Weight (lbs)	Weight (lbs)	
	historyRecordWeight.titleMetric	Weight (kg)	Weight (kg)	
about_this_app	info.about.title	About this app	About this app	
	navtab.doze	Daily Dozen	Daily Dozen	
	navtab.info	Information	Information	
	navtab.preferences	Preferences	Preferences	
	navtab.tweaks	21 Tweaks	21 Tweaks	
format_num_days	streakDaysFormat	%d days	%d days	Formatted string %d days
imperial	unitToggle.imperial	imperial	imperial	
metric	unitToggle.metric	metric	metric	
videos	videos.link.label	VIDEOS	VIDEOS	Keyword for link to video topics
weight	weightEntry.heading	Weight	Weight	
	weightEntry.kilograms	kg	kg	
	weightEntry.pounds	lbs	lbs	
about_tweak		About Tweak		
android.about_text_lines.0		This app was created by John Slavick.	This app was created by John Slavick.	
android.about_text_lines.1		The following open source libraries are used: ActiveAndroid, android-iconify, EventBus, LikeAnimation, and MPAndroidChart.	The following open source libraries are used: ActiveAndroid, android-iconify, EventBus, LikeAnimation, and MPAndroidChart.	
android.about_text_lines.2		Special thanks to the volunteer efforts of the creators of the previous app: Chan Kruse, Allan Portera, and Sangeeta Kumar."	Special thanks to the volunteer efforts of the creators of the previous app: Chan Kruse, Allan Portera, and Sangeeta Kumar."	
average_weight_on_day		Average weight on day	Average weight on day	
backup		Backup	Backup	
backup_failed		Backup failed	Backup failed	
backup_instructions_lines.0		Follow these steps to restore this backup in the Daily Dozen app	Follow these steps to restore this backup in the Daily Dozen app	
backup_instructions_lines.1				
backup_instructions_lines.2		1. The Daily Dozen app must be installed on your Android phone. You can download it here: https://play.google.com/store/apps/details?id=org.nutritionfacts.dailydozen	1. The Daily Dozen app must be installed on your Android phone. You can download it here: https://play.google.com/store/apps/details?id=org.nutritionfacts.dailydozen	
backup_instructions_lines.3				
